forecaster,dataset,configuration,coverage,horizon_hours,window,window_order,strategy,selected_policy,loss
LightGBM,UCI Electricity,lightgbm_quantile__c90__h1,0.9,1.0,2014-09,8,Segment-CQR,rolling_group_norm,0.0349078016080478
LightGBM,UCI Electricity,lightgbm_quantile__c90__h1,0.9,1.0,2014-09,8,User-CQR,rolling_user_norm,0.0306212365377714
LightGBM,UCI Electricity,lightgbm_quantile__c90__h1,0.9,1.0,2014-09,8,Ex-post best fixed,rolling_user_norm,0.0306212365377714
LightGBM,UCI Electricity,lightgbm_quantile__c90__h1,0.9,1.0,2014-09,8,Month-wise oracle,rolling_user_norm,0.0306212365377714
LightGBM,UCI Electricity,lightgbm_quantile__c90__h1,0.9,1.0,2014-10,9,CSGR,rolling_user_norm,0.0377221094822399
LightGBM,UCI Electricity,lightgbm_quantile__c90__h1,0.9,1.0,2014-10,9,Mean-fold minimum,rolling_user_norm,0.0377221094822399
LightGBM,UCI Electricity,lightgbm_quantile__c90__h1,0.9,1.0,2014-10,9,Latest-fold minimum,rolling_user_norm,0.0377221094822399
LightGBM,UCI Electricity,lightgbm_quantile__c90__h1,0.9,1.0,2014-10,9,Previous-window winner,rolling_user_norm,0.0377221094822399
LightGBM,UCI Electricity,lightgbm_quantile__c90__h1,0.9,1.0,2014-10,9,Follow-the-leader,rolling_user_norm,0.0377221094822399
LightGBM,UCI Electricity,lightgbm_quantile__c90__h1,0.9,1.0,2014-10,9,Global-CQR,rolling_global_norm,0.040104233822155
LightGBM,UCI Electricity,lightgbm_quantile__c90__h1,0.9,1.0,2014-10,9,Segment-CQR,rolling_group_norm,0.0418423631001391
LightGBM,UCI Electricity,lightgbm_quantile__c90__h1,0.9,1.0,2014-10,9,User-CQR,rolling_user_norm,0.0377221094822399
LightGBM,UCI Electricity,lightgbm_quantile__c90__h1,0.9,1.0,2014-10,9,Ex-post best fixed,rolling_user_norm,0.0377221094822399
LightGBM,UCI Electricity,lightgbm_quantile__c90__h1,0.9,1.0,2014-10,9,Month-wise oracle,rolling_user_norm,0.0377221094822399
LightGBM,UCI Electricity,lightgbm_quantile__c90__h1,0.9,1.0,2014-11,10,CSGR,rolling_user_norm,0.0330216276792663
LightGBM,UCI Electricity,lightgbm_quantile__c90__h1,0.9,1.0,2014-11,10,Mean-fold minimum,rolling_user_norm,0.0330216276792663
LightGBM,UCI Electricity,lightgbm_quantile__c90__h1,0.9,1.0,2014-11,10,Latest-fold minimum,rolling_user_norm,0.0330216276792663
LightGBM,UCI Electricity,lightgbm_quantile__c90__h1,0.9,1.0,2014-11,10,Previous-window winner,rolling_user_norm,0.0330216276792663
LightGBM,UCI Electricity,lightgbm_quantile__c90__h1,0.9,1.0,2014-11,10,Follow-the-leader,rolling_user_norm,0.0330216276792663
LightGBM,UCI Electricity,lightgbm_quantile__c90__h1,0.9,1.0,2014-11,10,Global-CQR,rolling_global_norm,0.0422053331220068
LightGBM,UCI Electricity,lightgbm_quantile__c90__h1,0.9,1.0,2014-11,10,Segment-CQR,rolling_group_norm,0.036521724089857
LightGBM,UCI Electricity,lightgbm_quantile__c90__h1,0.9,1.0,2014-11,10,User-CQR,rolling_user_norm,0.0330216276792663
LightGBM,UCI Electricity,lightgbm_quantile__c90__h1,0.9,1.0,2014-11,10,Ex-post best fixed,rolling_user_norm,0.0330216276792663
LightGBM,UCI Electricity,lightgbm_quantile__c90__h1,0.9,1.0,2014-11,10,Month-wise oracle,rolling_user_norm,0.0330216276792663
LightGBM,UCI Electricity,lightgbm_quantile__c90__h1,0.9,1.0,2014-12,11,CSGR,rolling_user_norm,0.0433717386825089
LightGBM,UCI Electricity,lightgbm_quantile__c90__h1,0.9,1.0,2014-12,11,Mean-fold minimum,rolling_user_norm,0.0433717386825089
LightGBM,UCI Electricity,lightgbm_quantile__c90__h1,0.9,1.0,2014-12,11,Latest-fold minimum,rolling_user_norm,0.0433717386825089
LightGBM,UCI Electricity,lightgbm_quantile__c90__h1,0.9,1.0,2014-12,11,Previous-window winner,rolling_user_norm,0.0433717386825089
LightGBM,UCI Electricity,lightgbm_quantile__c90__h1,0.9,1.0,2014-12,11,Follow-the-leader,rolling_user_norm,0.0433717386825089
LightGBM,UCI Electricity,lightgbm_quantile__c90__h1,0.9,1.0,2014-12,11,Global-CQR,rolling_global_norm,0.0650296464578694
LightGBM,UCI Electricity,lightgbm_quantile__c90__h1,0.9,1.0,2014-12,11,Segment-CQR,rolling_group_norm,0.0452301440384665
LightGBM,UCI Electricity,lightgbm_quantile__c90__h1,0.9,1.0,2014-12,11,User-CQR,rolling_user_norm,0.0433717386825089
LightGBM,UCI Electricity,lightgbm_quantile__c90__h1,0.9,1.0,2014-12,11,Ex-post best fixed,rolling_user_norm,0.0433717386825089
LightGBM,UCI Electricity,lightgbm_quantile__c90__h1,0.9,1.0,2014-12,11,Month-wise oracle,rolling_user_norm,0.0433717386825089
LightGBM,UCI Electricity,lightgbm_quantile__c90__h6,0.9,6.0,2014-01,0,CSGR,rolling_user_norm,0.0462970160906941
LightGBM,UCI Electricity,lightgbm_quantile__c90__h6,0.9,6.0,2014-01,0,Mean-fold minimum,rolling_user_norm,0.0462970160906941
LightGBM,UCI Electricity,lightgbm_quantile__c90__h6,0.9,6.0,2014-01,0,Latest-fold minimum,rolling_global_norm,0.0612408008477378
LightGBM,UCI Electricity,lightgbm_quantile__c90__h6,0.9,6.0,2014-01,0,Previous-window winner,rolling_global_norm,0.0612408008477378
LightGBM,UCI Electricity,lightgbm_quantile__c90__h6,0.9,6.0,2014-01,0,Follow-the-leader,rolling_global_norm,0.0612408008477378
LightGBM,UCI Electricity,lightgbm_quantile__c90__h6,0.9,6.0,2014-01,0,Global-CQR,rolling_global_norm,0.0612408008477378
LightGBM,UCI Electricity,lightgbm_quantile__c90__h6,0.9,6.0,2014-01,0,Segment-CQR,rolling_group_norm,0.0559698957395983
LightGBM,UCI Electricity,lightgbm_quantile__c90__h6,0.9,6.0,2014-01,0,User-CQR,rolling_user_norm,0.0462970160906941
LightGBM,UCI Electricity,lightgbm_quantile__c90__h6,0.9,6.0,2014-01,0,Ex-post best fixed,rolling_user_norm,0.0462970160906941
LightGBM,UCI Electricity,lightgbm_quantile__c90__h6,0.9,6.0,2014-01,0,Month-wise oracle,rolling_user_norm,0.0462970160906941
LightGBM,UCI Electricity,lightgbm_quantile__c90__h6,0.9,6.0,2014-02,1,CSGR,rolling_user_norm,0.0497116502243021
LightGBM,UCI Electricity,lightgbm_quantile__c90__h6,0.9,6.0,2014-02,1,Mean-fold minimum,rolling_user_norm,0.0497116502243021
LightGBM,UCI Electricity,lightgbm_quantile__c90__h6,0.9,6.0,2014-02,1,Latest-fold minimum,rolling_user_norm,0.0497116502243021
LightGBM,UCI Electricity,lightgbm_quantile__c90__h6,0.9,6.0,2014-02,1,Previous-window winner,rolling_user_norm,0.0497116502243021
LightGBM,UCI Electricity,lightgbm_quantile__c90__h6,0.9,6.0,2014-02,1,Follow-the-leader,rolling_user_norm,0.0497116502243021
LightGBM,UCI Electricity,lightgbm_quantile__c90__h6,0.9,6.0,2014-02,1,Global-CQR,rolling_global_norm,0.0637024184727554
LightGBM,UCI Electricity,lightgbm_quantile__c90__h6,0.9,6.0,2014-02,1,Segment-CQR,rolling_group_norm,0.0617887089489656
LightGBM,UCI Electricity,lightgbm_quantile__c90__h6,0.9,6.0,2014-02,1,User-CQR,rolling_user_norm,0.0497116502243021
LightGBM,UCI Electricity,lightgbm_quantile__c90__h6,0.9,6.0,2014-02,1,Ex-post best fixed,rolling_user_norm,0.0497116502243021
LightGBM,UCI Electricity,lightgbm_quantile__c90__h6,0.9,6.0,2014-02,1,Month-wise oracle,rolling_user_norm,0.0497116502243021
LightGBM,UCI Electricity,lightgbm_quantile__c90__h6,0.9,6.0,2014-03,2,CSGR,rolling_user_norm,0.0621207831654691
LightGBM,UCI Electricity,lightgbm_quantile__c90__h6,0.9,6.0,2014-03,2,Mean-fold minimum,rolling_user_norm,0.0621207831654691
LightGBM,UCI Electricity,lightgbm_quantile__c90__h6,0.9,6.0,2014-03,2,Latest-fold minimum,rolling_user_norm,0.0621207831654691
LightGBM,UCI Electricity,lightgbm_quantile__c90__h6,0.9,6.0,2014-03,2,Previous-window winner,rolling_user_norm,0.0621207831654691
LightGBM,UCI Electricity,lightgbm_quantile__c90__h6,0.9,6.0,2014-03,2,Follow-the-leader,rolling_user_norm,0.0621207831654691
LightGBM,UCI Electricity,lightgbm_quantile__c90__h6,0.9,6.0,2014-03,2,Global-CQR,rolling_global_norm,0.0658650387959986
LightGBM,UCI Electricity,lightgbm_quantile__c90__h6,0.9,6.0,2014-03,2,Segment-CQR,rolling_group_norm,0.0617270448599344
LightGBM,UCI Electricity,lightgbm_quantile__c90__h6,0.9,6.0,2014-03,2,User-CQR,rolling_user_norm,0.0621207831654691
LightGBM,UCI Electricity,lightgbm_quantile__c90__h6,0.9,6.0,2014-03,2,Ex-post best fixed,rolling_user_norm,0.0621207831654691
LightGBM,UCI Electricity,lightgbm_quantile__c90__h6,0.9,6.0,2014-03,2,Month-wise oracle,rolling_group_norm,0.0617270448599344
LightGBM,UCI Electricity,lightgbm_quantile__c90__h6,0.9,6.0,2014-04,3,CSGR,rolling_user_norm,0.0523906920655457
LightGBM,UCI Electricity,lightgbm_quantile__c90__h6,0.9,6.0,2014-04,3,Mean-fold minimum,rolling_user_norm,0.0523906920655457
LightGBM,UCI Electricity,lightgbm_quantile__c90__h6,0.9,6.0,2014-04,3,Latest-fold minimum,rolling_user_norm,0.0523906920655457
LightGBM,UCI Electricity,lightgbm_quantile__c90__h6,0.9,6.0,2014-04,3,Previous-window winner,rolling_group_norm,0.0504043742961987
LightGBM,UCI Electricity,lightgbm_quantile__c90__h6,0.9,6.0,2014-04,3,Follow-the-leader,rolling_user_norm,0.0523906920655457
LightGBM,UCI Electricity,lightgbm_quantile__c90__h6,0.9,6.0,2014-04,3,Global-CQR,rolling_global_norm,0.0638839914248043
LightGBM,UCI Electricity,lightgbm_quantile__c90__h6,0.9,6.0,2014-04,3,Segment-CQR,rolling_group_norm,0.0504043742961987
LightGBM,UCI Electricity,lightgbm_quantile__c90__h6,0.9,6.0,2014-04,3,User-CQR,rolling_user_norm,0.0523906920655457
LightGBM,UCI Electricity,lightgbm_quantile__c90__h6,0.9,6.0,2014-04,3,Ex-post best fixed,rolling_user_norm,0.0523906920655457
LightGBM,UCI Electricity,lightgbm_quantile__c90__h6,0.9,6.0,2014-04,3,Month-wise oracle,rolling_group_norm,0.0504043742961987
LightGBM,UCI Electricity,lightgbm_quantile__c90__h6,0.9,6.0,2014-05,4,CSGR,rolling_user_norm,0.0446676349898089
LightGBM,UCI Electricity,lightgbm_quantile__c90__h6,0.9,6.0,2014-05,4,Mean-fold minimum,rolling_user_norm,0.0446676349898089
LightGBM,UCI Electricity,lightgbm_quantile__c90__h6,0.9,6.0,2014-05,4,Latest-fold minimum,rolling_user_norm,0.0446676349898089
LightGBM,UCI Electricity,lightgbm_quantile__c90__h6,0.9,6.0,2014-05,4,Previous-window winner,rolling_group_norm,0.0538158528277904
LightGBM,UCI Electricity,lightgbm_quantile__c90__h6,0.9,6.0,2014-05,4,Follow-the-leader,rolling_user_norm,0.0446676349898089
LightGBM,UCI Electricity,lightgbm_quantile__c90__h6,0.9,6.0,2014-05,4,Global-CQR,rolling_global_norm,0.0626372616928771
LightGBM,UCI Electricity,lightgbm_quantile__c90__h6,0.9,6.0,2014-05,4,Segment-CQR,rolling_group_norm,0.0538158528277904
LightGBM,UCI Electricity,lightgbm_quantile__c90__h6,0.9,6.0,2014-05,4,User-CQR,rolling_user_norm,0.0446676349898089
LightGBM,UCI Electricity,lightgbm_quantile__c90__h6,0.9,6.0,2014-05,4,Ex-post best fixed,rolling_user_norm,0.0446676349898089
LightGBM,UCI Electricity,lightgbm_quantile__c90__h6,0.9,6.0,2014-05,4,Month-wise oracle,rolling_user_norm,0.0446676349898089
LightGBM,UCI Electricity,lightgbm_quantile__c90__h6,0.9,6.0,2014-06,5,CSGR,rolling_user_norm,0.0446205195100935
LightGBM,UCI Electricity,lightgbm_quantile__c90__h6,0.9,6.0,2014-06,5,Mean-fold minimum,rolling_user_norm,0.0446205195100935
LightGBM,UCI Electricity,lightgbm_quantile__c90__h6,0.9,6.0,2014-06,5,Latest-fold minimum,rolling_user_norm,0.0446205195100935
LightGBM,UCI Electricity,lightgbm_quantile__c90__h6,0.9,6.0,2014-06,5,Previous-window winner,rolling_user_norm,0.0446205195100935
LightGBM,UCI Electricity,lightgbm_quantile__c90__h6,0.9,6.0,2014-06,5,Follow-the-leader,rolling_user_norm,0.0446205195100935
LightGBM,UCI Electricity,lightgbm_quantile__c90__h6,0.9,6.0,2014-06,5,Global-CQR,rolling_global_norm,0.0669723845415712
LightGBM,UCI Electricity,lightgbm_quantile__c90__h6,0.9,6.0,2014-06,5,Segment-CQR,rolling_group_norm,0.0579957707944786
LightGBM,UCI Electricity,lightgbm_quantile__c90__h6,0.9,6.0,2014-06,5,User-CQR,rolling_user_norm,0.0446205195100935
LightGBM,UCI Electricity,lightgbm_quantile__c90__h6,0.9,6.0,2014-06,5,Ex-post best fixed,rolling_user_norm,0.0446205195100935
LightGBM,UCI Electricity,lightgbm_quantile__c90__h6,0.9,6.0,2014-06,5,Month-wise oracle,rolling_user_norm,0.0446205195100935
LightGBM,UCI Electricity,lightgbm_quantile__c90__h6,0.9,6.0,2014-07,6,CSGR,rolling_user_norm,0.0563424682403213
LightGBM,UCI Electricity,lightgbm_quantile__c90__h6,0.9,6.0,2014-07,6,Mean-fold minimum,rolling_user_norm,0.0563424682403213
LightGBM,UCI Electricity,lightgbm_quantile__c90__h6,0.9,6.0,2014-07,6,Latest-fold minimum,rolling_user_norm,0.0563424682403213
LightGBM,UCI Electricity,lightgbm_quantile__c90__h6,0.9,6.0,2014-07,6,Previous-window winner,rolling_user_norm,0.0563424682403213
LightGBM,UCI Electricity,lightgbm_quantile__c90__h6,0.9,6.0,2014-07,6,Follow-the-leader,rolling_user_norm,0.0563424682403213
LightGBM,UCI Electricity,lightgbm_quantile__c90__h6,0.9,6.0,2014-07,6,Global-CQR,rolling_global_norm,0.0774795533066721
LightGBM,UCI Electricity,lightgbm_quantile__c90__h6,0.9,6.0,2014-07,6,Segment-CQR,rolling_group_norm,0.0662062440186243
LightGBM,UCI Electricity,lightgbm_quantile__c90__h6,0.9,6.0,2014-07,6,User-CQR,rolling_user_norm,0.0563424682403213
LightGBM,UCI Electricity,lightgbm_quantile__c90__h6,0.9,6.0,2014-07,6,Ex-post best fixed,rolling_user_norm,0.0563424682403213
LightGBM,UCI Electricity,lightgbm_quantile__c90__h6,0.9,6.0,2014-07,6,Month-wise oracle,rolling_user_norm,0.0563424682403213
LightGBM,UCI Electricity,lightgbm_quantile__c90__h6,0.9,6.0,2014-08,7,CSGR,rolling_user_norm,0.0478039322234491
LightGBM,UCI Electricity,lightgbm_quantile__c90__h6,0.9,6.0,2014-08,7,Mean-fold minimum,rolling_user_norm,0.0478039322234491
LightGBM,UCI Electricity,lightgbm_quantile__c90__h6,0.9,6.0,2014-08,7,Latest-fold minimum,rolling_user_norm,0.0478039322234491
LightGBM,UCI Electricity,lightgbm_quantile__c90__h6,0.9,6.0,2014-08,7,Previous-window winner,rolling_user_norm,0.0478039322234491
LightGBM,UCI Electricity,lightgbm_quantile__c90__h6,0.9,6.0,2014-08,7,Follow-the-leader,rolling_user_norm,0.0478039322234491
LightGBM,UCI Electricity,lightgbm_quantile__c90__h6,0.9,6.0,2014-08,7,Global-CQR,rolling_global_norm,0.0762827232279238
LightGBM,UCI Electricity,lightgbm_quantile__c90__h6,0.9,6.0,2014-08,7,Segment-CQR,rolling_group_norm,0.0587766017674826
LightGBM,UCI Electricity,lightgbm_quantile__c90__h6,0.9,6.0,2014-08,7,User-CQR,rolling_user_norm,0.0478039322234491
LightGBM,UCI Electricity,lightgbm_quantile__c90__h6,0.9,6.0,2014-08,7,Ex-post best fixed,rolling_user_norm,0.0478039322234491
LightGBM,UCI Electricity,lightgbm_quantile__c90__h6,0.9,6.0,2014-08,7,Month-wise oracle,rolling_user_norm,0.0478039322234491
LightGBM,UCI Electricity,lightgbm_quantile__c90__h6,0.9,6.0,2014-09,8,CSGR,rolling_user_norm,0.0448612437071811
LightGBM,UCI Electricity,lightgbm_quantile__c90__h6,0.9,6.0,2014-09,8,Mean-fold minimum,rolling_user_norm,0.0448612437071811
LightGBM,UCI Electricity,lightgbm_quantile__c90__h6,0.9,6.0,2014-09,8,Latest-fold minimum,rolling_user_norm,0.0448612437071811
LightGBM,UCI Electricity,lightgbm_quantile__c90__h6,0.9,6.0,2014-09,8,Previous-window winner,rolling_user_norm,0.0448612437071811
LightGBM,UCI Electricity,lightgbm_quantile__c90__h6,0.9,6.0,2014-09,8,Follow-the-leader,rolling_user_norm,0.0448612437071811
LightGBM,UCI Electricity,lightgbm_quantile__c90__h6,0.9,6.0,2014-09,8,Global-CQR,rolling_global_norm,0.0765999001069249
LightGBM,UCI Electricity,lightgbm_quantile__c90__h6,0.9,6.0,2014-09,8,Segment-CQR,rolling_group_norm,0.0602799702309864
LightGBM,UCI Electricity,lightgbm_quantile__c90__h6,0.9,6.0,2014-09,8,User-CQR,rolling_user_norm,0.0448612437071811
LightGBM,UCI Electricity,lightgbm_quantile__c90__h6,0.9,6.0,2014-09,8,Ex-post best fixed,rolling_user_norm,0.0448612437071811
LightGBM,UCI Electricity,lightgbm_quantile__c90__h6,0.9,6.0,2014-09,8,Month-wise oracle,rolling_user_norm,0.0448612437071811
LightGBM,UCI Electricity,lightgbm_quantile__c90__h6,0.9,6.0,2014-10,9,CSGR,rolling_user_norm,0.074660328360683
LightGBM,UCI Electricity,lightgbm_quantile__c90__h6,0.9,6.0,2014-10,9,Mean-fold minimum,rolling_user_norm,0.074660328360683
LightGBM,UCI Electricity,lightgbm_quantile__c90__h6,0.9,6.0,2014-10,9,Latest-fold minimum,rolling_user_norm,0.074660328360683
LightGBM,UCI Electricity,lightgbm_quantile__c90__h6,0.9,6.0,2014-10,9,Previous-window winner,rolling_user_norm,0.074660328360683
LightGBM,UCI Electricity,lightgbm_quantile__c90__h6,0.9,6.0,2014-10,9,Follow-the-leader,rolling_user_norm,0.074660328360683
LightGBM,UCI Electricity,lightgbm_quantile__c90__h6,0.9,6.0,2014-10,9,Global-CQR,rolling_global_norm,0.0681494695477791
LightGBM,UCI Electricity,lightgbm_quantile__c90__h6,0.9,6.0,2014-10,9,Segment-CQR,rolling_group_norm,0.0774229113978228
LightGBM,UCI Electricity,lightgbm_quantile__c90__h6,0.9,6.0,2014-10,9,User-CQR,rolling_user_norm,0.074660328360683
LightGBM,UCI Electricity,lightgbm_quantile__c90__h6,0.9,6.0,2014-10,9,Ex-post best fixed,rolling_user_norm,0.074660328360683
LightGBM,UCI Electricity,lightgbm_quantile__c90__h6,0.9,6.0,2014-10,9,Month-wise oracle,rolling_global_norm,0.0681494695477791
LightGBM,UCI Electricity,lightgbm_quantile__c90__h6,0.9,6.0,2014-11,10,CSGR,rolling_user_norm,0.0594710806099879
LightGBM,UCI Electricity,lightgbm_quantile__c90__h6,0.9,6.0,2014-11,10,Mean-fold minimum,rolling_user_norm,0.0594710806099879
LightGBM,UCI Electricity,lightgbm_quantile__c90__h6,0.9,6.0,2014-11,10,Latest-fold minimum,rolling_user_norm,0.0594710806099879
LightGBM,UCI Electricity,lightgbm_quantile__c90__h6,0.9,6.0,2014-11,10,Previous-window winner,rolling_global_norm,0.067121896346659
LightGBM,UCI Electricity,lightgbm_quantile__c90__h6,0.9,6.0,2014-11,10,Follow-the-leader,rolling_user_norm,0.0594710806099879
LightGBM,UCI Electricity,lightgbm_quantile__c90__h6,0.9,6.0,2014-11,10,Global-CQR,rolling_global_norm,0.067121896346659
LightGBM,UCI Electricity,lightgbm_quantile__c90__h6,0.9,6.0,2014-11,10,Segment-CQR,rolling_group_norm,0.0574880134600548
LightGBM,UCI Electricity,lightgbm_quantile__c90__h6,0.9,6.0,2014-11,10,User-CQR,rolling_user_norm,0.0594710806099879
LightGBM,UCI Electricity,lightgbm_quantile__c90__h6,0.9,6.0,2014-11,10,Ex-post best fixed,rolling_user_norm,0.0594710806099879
LightGBM,UCI Electricity,lightgbm_quantile__c90__h6,0.9,6.0,2014-11,10,Month-wise oracle,rolling_group_norm,0.0574880134600548
LightGBM,UCI Electricity,lightgbm_quantile__c90__h6,0.9,6.0,2014-12,11,CSGR,rolling_user_norm,0.0914653620654025
LightGBM,UCI Electricity,lightgbm_quantile__c90__h6,0.9,6.0,2014-12,11,Mean-fold minimum,rolling_user_norm,0.0914653620654025
LightGBM,UCI Electricity,lightgbm_quantile__c90__h6,0.9,6.0,2014-12,11,Latest-fold minimum,rolling_user_norm,0.0914653620654025
LightGBM,UCI Electricity,lightgbm_quantile__c90__h6,0.9,6.0,2014-12,11,Previous-window winner,rolling_group_norm,0.0844903527561421
LightGBM,UCI Electricity,lightgbm_quantile__c90__h6,0.9,6.0,2014-12,11,Follow-the-leader,rolling_user_norm,0.0914653620654025
LightGBM,UCI Electricity,lightgbm_quantile__c90__h6,0.9,6.0,2014-12,11,Global-CQR,rolling_global_norm,0.0907766436985678
LightGBM,UCI Electricity,lightgbm_quantile__c90__h6,0.9,6.0,2014-12,11,Segment-CQR,rolling_group_norm,0.0844903527561421
LightGBM,UCI Electricity,lightgbm_quantile__c90__h6,0.9,6.0,2014-12,11,User-CQR,rolling_user_norm,0.0914653620654025
LightGBM,UCI Electricity,lightgbm_quantile__c90__h6,0.9,6.0,2014-12,11,Ex-post best fixed,rolling_user_norm,0.0914653620654025
LightGBM,UCI Electricity,lightgbm_quantile__c90__h6,0.9,6.0,2014-12,11,Month-wise oracle,rolling_group_norm,0.0844903527561421
Persistence,Ausgrid,persistence_qi__c80__h1,0.8,1.0,2012-07,0,CSGR,rolling_user_norm,0.0783682773416373
Persistence,Ausgrid,persistence_qi__c80__h1,0.8,1.0,2012-07,0,Mean-fold minimum,rolling_user_norm,0.0783682773416373
Persistence,Ausgrid,persistence_qi__c80__h1,0.8,1.0,2012-07,0,Latest-fold minimum,rolling_user_norm,0.0783682773416373
Persistence,Ausgrid,persistence_qi__c80__h1,0.8,1.0,2012-07,0,Previous-window winner,rolling_global_norm,0.0912549031552351
Persistence,Ausgrid,persistence_qi__c80__h1,0.8,1.0,2012-07,0,Follow-the-leader,rolling_global_norm,0.0912549031552351
Persistence,Ausgrid,persistence_qi__c80__h1,0.8,1.0,2012-07,0,Global-CQR,rolling_global_norm,0.0912549031552351
Persistence,Ausgrid,persistence_qi__c80__h1,0.8,1.0,2012-07,0,Segment-CQR,rolling_group_norm,0.0835954873877459
Persistence,Ausgrid,persistence_qi__c80__h1,0.8,1.0,2012-07,0,User-CQR,rolling_user_norm,0.0783682773416373
Persistence,Ausgrid,persistence_qi__c80__h1,0.8,1.0,2012-07,0,Ex-post best fixed,rolling_user_norm,0.0783682773416373
Persistence,Ausgrid,persistence_qi__c80__h1,0.8,1.0,2012-07,0,Month-wise oracle,rolling_user_norm,0.0783682773416373
Persistence,Ausgrid,persistence_qi__c80__h1,0.8,1.0,2012-08,1,CSGR,rolling_user_norm,0.0723738813387482
Persistence,Ausgrid,persistence_qi__c80__h1,0.8,1.0,2012-08,1,Mean-fold minimum,rolling_user_norm,0.0723738813387482
Persistence,Ausgrid,persistence_qi__c80__h1,0.8,1.0,2012-08,1,Latest-fold minimum,rolling_user_norm,0.0723738813387482
Persistence,Ausgrid,persistence_qi__c80__h1,0.8,1.0,2012-08,1,Previous-window winner,rolling_user_norm,0.0723738813387482
Persistence,Ausgrid,persistence_qi__c80__h1,0.8,1.0,2012-08,1,Follow-the-leader,rolling_user_norm,0.0723738813387482
Persistence,Ausgrid,persistence_qi__c80__h1,0.8,1.0,2012-08,1,Global-CQR,rolling_global_norm,0.0839607587902204
Persistence,Ausgrid,persistence_qi__c80__h1,0.8,1.0,2012-08,1,Segment-CQR,rolling_group_norm,0.0776740981719954
Persistence,Ausgrid,persistence_qi__c80__h1,0.8,1.0,2012-08,1,User-CQR,rolling_user_norm,0.0723738813387482
Persistence,Ausgrid,persistence_qi__c80__h1,0.8,1.0,2012-08,1,Ex-post best fixed,rolling_user_norm,0.0723738813387482
Persistence,Ausgrid,persistence_qi__c80__h1,0.8,1.0,2012-08,1,Month-wise oracle,rolling_user_norm,0.0723738813387482
Persistence,Ausgrid,persistence_qi__c80__h1,0.8,1.0,2012-09,2,CSGR,rolling_user_norm,0.104283282780814
Persistence,Ausgrid,persistence_qi__c80__h1,0.8,1.0,2012-09,2,Mean-fold minimum,rolling_user_norm,0.104283282780814
Persistence,Ausgrid,persistence_qi__c80__h1,0.8,1.0,2012-09,2,Latest-fold minimum,rolling_global_norm,0.0992157163256576
Persistence,Ausgrid,persistence_qi__c80__h1,0.8,1.0,2012-09,2,Previous-window winner,rolling_user_norm,0.104283282780814
Persistence,Ausgrid,persistence_qi__c80__h1,0.8,1.0,2012-09,2,Follow-the-leader,rolling_user_norm,0.104283282780814
Persistence,Ausgrid,persistence_qi__c80__h1,0.8,1.0,2012-09,2,Global-CQR,rolling_global_norm,0.0992157163256576
Persistence,Ausgrid,persistence_qi__c80__h1,0.8,1.0,2012-09,2,Segment-CQR,rolling_group_norm,0.1062621296581812
Persistence,Ausgrid,persistence_qi__c80__h1,0.8,1.0,2012-09,2,User-CQR,rolling_user_norm,0.104283282780814
Persistence,Ausgrid,persistence_qi__c80__h1,0.8,1.0,2012-09,2,Ex-post best fixed,rolling_user_norm,0.104283282780814
Persistence,Ausgrid,persistence_qi__c80__h1,0.8,1.0,2012-09,2,Month-wise oracle,rolling_global_norm,0.0992157163256576
Persistence,Ausgrid,persistence_qi__c80__h1,0.8,1.0,2012-10,3,CSGR,rolling_global_norm,0.0752088815339669
Persistence,Ausgrid,persistence_qi__c80__h1,0.8,1.0,2012-10,3,Mean-fold minimum,rolling_global_norm,0.0752088815339669
Persistence,Ausgrid,persistence_qi__c80__h1,0.8,1.0,2012-10,3,Latest-fold minimum,rolling_global_norm,0.0752088815339669
Persistence,Ausgrid,persistence_qi__c80__h1,0.8,1.0,2012-10,3,Previous-window winner,rolling_global_norm,0.0752088815339669
Persistence,Ausgrid,persistence_qi__c80__h1,0.8,1.0,2012-10,3,Follow-the-leader,rolling_user_norm,0.0749392898633886
Persistence,Ausgrid,persistence_qi__c80__h1,0.8,1.0,2012-10,3,Global-CQR,rolling_global_norm,0.0752088815339669
Persistence,Ausgrid,persistence_qi__c80__h1,0.8,1.0,2012-10,3,Segment-CQR,rolling_group_norm,0.0755670198080067
Persistence,Ausgrid,persistence_qi__c80__h1,0.8,1.0,2012-10,3,User-CQR,rolling_user_norm,0.0749392898633886
Persistence,Ausgrid,persistence_qi__c80__h1,0.8,1.0,2012-10,3,Ex-post best fixed,rolling_user_norm,0.0749392898633886
Persistence,Ausgrid,persistence_qi__c80__h1,0.8,1.0,2012-10,3,Month-wise oracle,rolling_user_norm,0.0749392898633886
Persistence,Ausgrid,persistence_qi__c80__h1,0.8,1.0,2012-11,4,CSGR,rolling_user_norm,0.0486456207522258
Persistence,Ausgrid,persistence_qi__c80__h1,0.8,1.0,2012-11,4,Mean-fold minimum,rolling_user_norm,0.0486456207522258
Persistence,Ausgrid,persistence_qi__c80__h1,0.8,1.0,2012-11,4,Latest-fold minimum,rolling_user_norm,0.0486456207522258
Persistence,Ausgrid,persistence_qi__c80__h1,0.8,1.0,2012-11,4,Previous-window winner,rolling_user_norm,0.0486456207522258
Persistence,Ausgrid,persistence_qi__c80__h1,0.8,1.0,2012-11,4,Follow-the-leader,rolling_user_norm,0.0486456207522258
