dataset,configuration,window,coverage,horizon_hours,method,half_life_days,n,picp,mpiw,winkler_interval_score,macro_user_abs_coverage_gap,user_coverage_std,max_abs_cluster_coverage_gap,mean_calibration_age_days,effective_weight_sum,erw_global_correction,picp_abs_gap,l05
Ausgrid,persistence_qi__c90__h1,2013-03,0.9,1.0,erw_global_norm,14.0,444912,0.9015018700327256,0.7578944541926312,1.3469881413874272,0.0369893372172474,0.0485788192030522,0.0140014051808405,16.47481569652361,271620.33269672527,-0.1971596958037664,0.0015018700327256163,0.02549537119904395
Ausgrid,persistence_qi__c90__h1,2013-03,0.9,1.0,erw_group_norm,14.0,444912,0.9016164994425864,0.7534758055597149,1.3454153874876174,0.0366742187219045,0.0487463127195456,0.0039131231671554,16.47481569652361,271620.33269672527,-0.1971596958037664,0.00161649944258635,0.02029367094452995
Ausgrid,persistence_qi__c90__h1,2013-03,0.9,1.0,erw_user_norm,14.0,444912,0.8990654331643111,0.7544635723256947,1.3067244080406135,0.0208962671269824,0.0404259168925804,0.0011542633465384,16.47481569652361,271620.33269672527,-0.1971596958037664,0.0009345668356889325,0.0110252652367604
Ausgrid,persistence_qi__c90__h1,2013-04,0.9,1.0,rolling_global_norm,,430560,0.8944792827945002,0.7477120589641072,1.298691551597819,0.032318376068376,0.0440508106266917,0.0162280701754385,16.47481569652361,271620.33269672527,-0.2033270659597783,0.005520717205499848,0.02427322312190725
Ausgrid,persistence_qi__c90__h1,2013-04,0.9,1.0,rolling_group_norm,,430560,0.894442121887774,0.7435388728349807,1.298031891915636,0.0328711445559271,0.0447172514701381,0.0099431818181818,16.47481569652361,271620.33269672527,-0.2033270659597783,0.005557878112225967,0.02140716318705445
Ausgrid,persistence_qi__c90__h1,2013-04,0.9,1.0,rolling_user_norm,,430560,0.8877252879970271,0.7409237163562818,1.3035406357867785,0.0321511519881085,0.0483440054338104,0.0190577651515151,16.47481569652361,271620.33269672527,-0.2033270659597783,0.01227471200297292,0.0256044585698118
Ausgrid,persistence_qi__c90__h1,2013-04,0.9,1.0,erw_global_norm,14.0,430560,0.8958681716833891,0.7536764448167608,1.2985892411038438,0.0320489594946116,0.0437081970036132,0.014875730994152,16.47481569652361,271620.33269672527,-0.2033270659597783,0.004131828316610964,0.0234623452443818
Ausgrid,persistence_qi__c90__h1,2013-04,0.9,1.0,erw_group_norm,14.0,430560,0.8959123002601264,0.7497925240394189,1.297926954356239,0.0326923076923076,0.0443003599642979,0.0091224747474747,16.47481569652361,271620.33269672527,-0.2033270659597783,0.0040876997398736625,0.020907391219891148
Ausgrid,persistence_qi__c90__h1,2013-04,0.9,1.0,erw_user_norm,14.0,430560,0.8900501672240803,0.7475605201329056,1.3046216004586422,0.0310200668896321,0.0436378367254836,0.0159801136363636,16.47481569652361,271620.33269672527,-0.2033270659597783,0.009949832775919765,0.02350009026299785
Ausgrid,persistence_qi__c90__h1,2013-05,0.9,1.0,rolling_global_norm,,444912,0.8643282267055058,0.7599459324819998,1.6727070842044458,0.0490847628295033,0.0548927561076239,0.0424672231654404,16.47481569652361,271620.33269672527,-0.1722203965415427,0.035671773294494225,0.04577599299747186
Ausgrid,persistence_qi__c90__h1,2013-05,0.9,1.0,rolling_group_norm,,444912,0.8645327615348654,0.7536785305650283,1.6753234830081498,0.049480796202395,0.0553630151062132,0.0465664711632454,16.47481569652361,271620.33269672527,-0.1722203965415427,0.035467238465134665,0.0480236336828202
Ausgrid,persistence_qi__c90__h1,2013-05,0.9,1.0,rolling_user_norm,,444912,0.862294116589348,0.7407458395598525,1.663227471942183,0.0484513791491351,0.0499501395310095,0.0492699169110459,16.47481569652361,271620.33269672527,-0.1722203965415427,0.037705883410652064,0.048860648030090506
Ausgrid,persistence_qi__c90__h1,2013-05,0.9,1.0,erw_global_norm,14.0,444912,0.8680637968856763,0.7749510268014813,1.6680162227765971,0.0464775056640414,0.0536700994979992,0.0383347481607244,16.47481569652361,271620.33269672527,-0.1722203965415427,0.03193620311432377,0.0424061269123829
Ausgrid,persistence_qi__c90__h1,2013-05,0.9,1.0,erw_group_norm,14.0,444912,0.8680345776243392,0.7677078700881463,1.6701756033098238,0.0469157945840975,0.0541189548471471,0.0403271627565983,16.47481569652361,271620.33269672527,-0.1722203965415427,0.0319654223756608,0.0436214786703479
Ausgrid,persistence_qi__c90__h1,2013-05,0.9,1.0,erw_user_norm,14.0,444912,0.8678008235336426,0.7612983296346006,1.6464140225142967,0.0414666271082821,0.0459788444432868,0.0424043866080157,16.47481569652361,271620.33269672527,-0.1722203965415427,0.03219917646635739,0.0419355068581489
Ausgrid,persistence_qi__c90__h1,2013-06,0.9,1.0,rolling_global_norm,,430560,0.8474777034559643,0.8597181978103651,2.1416628361844072,0.0640328874024526,0.0613330339953953,0.0640388257575758,16.47481569652361,271620.33269672527,0.0703685280494745,0.05252229654403573,0.0640358565800142
Ausgrid,persistence_qi__c90__h1,2013-06,0.9,1.0,rolling_group_norm,,430560,0.8470503530286139,0.85181782691726,2.146029668296547,0.0642930137495355,0.0611266502808761,0.0659090909090909,16.47481569652361,271620.33269672527,0.0703685280494745,0.052949646971386155,0.06510105232931321
Ausgrid,persistence_qi__c90__h1,2013-06,0.9,1.0,rolling_user_norm,,430560,0.8467762913415088,0.845116396997569,2.110840176534519,0.0607859531772575,0.0521421028059647,0.0671875,16.47481569652361,271620.33269672527,0.0703685280494745,0.05322370865849124,0.06398672658862875
Ausgrid,persistence_qi__c90__h1,2013-06,0.9,1.0,erw_global_norm,14.0,430560,0.8630574136008918,0.9408632905198288,2.105179842092682,0.0529496469713861,0.0581319928871067,0.0499210858585859,16.47481569652361,271620.33269672527,0.0703685280494745,0.03694258639910819,0.051435366414986
Ausgrid,persistence_qi__c90__h1,2013-06,0.9,1.0,erw_group_norm,14.0,430560,0.8629273504273505,0.9345647692781736,2.10569374575731,0.0530239687848383,0.0576544978432787,0.0458175505050505,16.47481569652361,271620.33269672527,0.0703685280494745,0.03707264957264955,0.0494207596449444
Ausgrid,persistence_qi__c90__h1,2013-06,0.9,1.0,erw_user_norm,14.0,430560,0.8629180602006689,0.9363485497218152,2.0514381389593668,0.0454988851727982,0.0460320729265049,0.0473958333333333,16.47481569652361,271620.33269672527,0.0703685280494745,0.037081939799331165,0.04644735925306575
Ausgrid,persistence_qi__c90__h6,2012-07,0.9,6.0,rolling_global_norm,,444912,0.8791918401841263,1.8744311564207008,3.0241483271322283,0.0591096666307044,0.0756480348192266,0.0452682062561095,16.47481569652361,271620.33269672527,0.7823832015378479,0.020808159815873695,0.05218893644340695
Ausgrid,persistence_qi__c90__h6,2012-07,0.9,6.0,rolling_group_norm,,444912,0.8795627000395584,1.878916124558104,3.015259226473204,0.0586489013557737,0.0743929401765936,0.0267043565014964,16.47481569652361,271620.33269672527,0.7823832015378479,0.020437299960441635,0.04267662892863505
Ausgrid,persistence_qi__c90__h6,2012-07,0.9,6.0,rolling_user_norm,,444912,0.8773263027295285,1.8956254130628012,2.878560295361841,0.0386400007192433,0.0503768362679983,0.0319421350182906,16.47481569652361,271620.33269672527,0.7823832015378479,0.022673697270471527,0.03529106786876695
Ausgrid,persistence_qi__c90__h6,2012-07,0.9,6.0,erw_global_norm,14.0,444912,0.8951590426870932,2.00978945263805,3.007727608142077,0.0554550113280828,0.0711158584825381,0.0286427785923754,16.47481569652361,271620.33269672527,0.7823832015378479,0.004840957312906791,0.0420488949602291
Ausgrid,persistence_qi__c90__h6,2012-07,0.9,6.0,erw_group_norm,14.0,444912,0.8948803358866473,2.011610348892669,2.997815152552809,0.0545676448376308,0.0701641332060526,0.0070696153419798,16.47481569652361,271620.33269672527,0.7823832015378479,0.00511966411335274,0.030818630089805298
Ausgrid,persistence_qi__c90__h6,2012-07,0.9,6.0,erw_user_norm,14.0,444912,0.8917336462041932,2.0187705483194094,2.841919322270384,0.0304469198403279,0.0459327908955614,0.0128962975279902,16.47481569652361,271620.33269672527,0.7823832015378479,0.008266353795806869,0.02167160868415905
Ausgrid,persistence_qi__c90__h6,2012-08,0.9,6.0,rolling_global_norm,,444912,0.919217732944942,2.071301880569647,2.829524823874757,0.0508788254755996,0.0593228697210573,0.0299424636860969,16.47481569652361,271620.33269672527,0.8531190316148506,0.019217732944942,0.04041064458084825
Ausgrid,persistence_qi__c90__h6,2012-08,0.9,6.0,rolling_group_norm,,444912,0.9186625669795376,2.074171663688774,2.8228269971144857,0.0500890063653036,0.0593228973976657,0.0229744387851348,16.47481569652361,271620.33269672527,0.8531190316148506,0.01866256697953761,0.0365317225752192
Ausgrid,persistence_qi__c90__h6,2012-08,0.9,6.0,rolling_user_norm,,444912,0.9102676484338476,2.07137596763261,2.7609809599695976,0.0372590534757435,0.0671020076021059,0.0179282210903602,16.47481569652361,271620.33269672527,0.8531190316148506,0.010267648433847532,0.02759363728305185
Ausgrid,persistence_qi__c90__h6,2012-08,0.9,6.0,erw_global_norm,14.0,444912,0.9179837810623224,2.0581673485194267,2.8272377934498705,0.0506850792965799,0.0597100234165311,0.0289285040558384,16.47481569652361,271620.33269672527,0.8531190316148506,0.017983781062322346,0.03980679167620915
Ausgrid,persistence_qi__c90__h6,2012-08,0.9,6.0,erw_group_norm,14.0,444912,0.9175837019455532,2.0609874261092527,2.820549514448795,0.0496979177904843,0.0595364301471382,0.0224026127145821,16.47481569652361,271620.33269672527,0.8531190316148506,0.017583701945553143,0.0360502652525332
Ausgrid,persistence_qi__c90__h6,2012-08,0.9,6.0,erw_user_norm,14.0,444912,0.9089033336929552,2.0429518165372254,2.732020670659092,0.0346666307044988,0.0632892172337156,0.0137957460856441,16.47481569652361,271620.33269672527,0.8531190316148506,0.008903333692955151,0.024231188395071452
Ausgrid,persistence_qi__c90__h6,2012-09,0.9,6.0,rolling_global_norm,,430560,0.9596641583054628,1.9364802781518708,2.213470360738103,0.0630411557041991,0.0318183460543488,0.0673539518900343,16.47481569652361,271620.33269672527,0.501199657847514,0.05966415830546279,0.0651975537971167
Ausgrid,persistence_qi__c90__h6,2012-09,0.9,6.0,rolling_group_norm,,430560,0.958944165737644,1.9468826513846595,2.222241801736546,0.0630179301374953,0.0334504569711825,0.0666982323232323,16.47481569652361,271620.33269672527,0.501199657847514,0.05894416573764394,0.0648580812303638
Ausgrid,persistence_qi__c90__h6,2012-09,0.9,6.0,rolling_user_norm,,430560,0.9427280750650316,1.962004675586171,2.2639404208860614,0.0666132478632478,0.086425585223114,0.0561211340206185,16.47481569652361,271620.33269672527,0.501199657847514,0.04272807506503162,0.061367190941933145
Ausgrid,persistence_qi__c90__h6,2012-09,0.9,6.0,erw_global_norm,14.0,430560,0.9525083612040134,1.817481422301202,2.1439326451445577,0.0580453363062058,0.0355007253611926,0.0598510882016036,16.47481569652361,271620.33269672527,0.501199657847514,0.052508361204013365,0.0589482122539047
Ausgrid,persistence_qi__c90__h6,2012-09,0.9,6.0,erw_group_norm,14.0,430560,0.9514469528056484,1.8299646080903624,2.1537608808051942,0.0574716648086213,0.0366144324125189,0.0599195075757575,16.47481569652361,271620.33269672527,0.501199657847514,0.05144695280564837,0.0586955861921894
Ausgrid,persistence_qi__c90__h6,2012-09,0.9,6.0,erw_user_norm,14.0,430560,0.9396135265700484,1.850440195026738,2.1782900613781013,0.0602053140096618,0.0784730179999167,0.0522479954180984,16.47481569652361,271620.33269672527,0.501199657847514,0.03961352657004835,0.0562266547138801
Ausgrid,persistence_qi__c90__h6,2012-10,0.9,6.0,rolling_global_norm,,444912,0.9466950767792284,1.5530978512032632,1.894037114496983,0.0538137878951343,0.038200069917781,0.0556798026826294,16.47481569652361,271620.33269672527,-0.1761040540033373,0.04669507677922835,0.05474679528888185
Ausgrid,persistence_qi__c90__h6,2012-10,0.9,6.0,rolling_group_norm,,444912,0.9462050922429605,1.5600950376473182,1.8998004023043369,0.0536537562484266,0.0392039883056489,0.0568059628543499,16.47481569652361,271620.33269672527,-0.1761040540033373,0.04620509224296043,0.05522985955138825
Ausgrid,persistence_qi__c90__h6,2012-10,0.9,6.0,rolling_user_norm,,444912,0.9377629733520336,1.5464615182325188,1.907597589861138,0.0488599992807566,0.0460132927620983,0.0457723644828732,16.47481569652361,271620.33269672527,-0.1761040540033373,0.0377629733520336,0.0473161818818149
Ausgrid,persistence_qi__c90__h6,2012-10,0.9,6.0,erw_global_norm,14.0,444912,0.9250570899413816,1.3542575040536329,1.814174869016261,0.0442707771424461,0.0485055252673069,0.0377367424242424,16.47481569652361,271620.33269672527,-0.1761040540033373,0.02505708994138156,0.04100375978334425
Ausgrid,persistence_qi__c90__h6,2012-10,0.9,6.0,erw_group_norm,14.0,444912,0.9253717589096272,1.3421754517164406,1.8071239745148928,0.0440145466968748,0.0473836961826959,0.0331628976831837,16.47481569652361,271620.33269672527,-0.1761040540033373,0.025371758909627173,0.03858872219002925
Ausgrid,persistence_qi__c90__h6,2012-10,0.9,6.0,erw_user_norm,14.0,444912,0.9161452152335744,1.2850916582645773,1.7757525091397504,0.0406408458301866,0.0647668617486771,0.0220430107526881,16.47481569652361,271620.33269672527,-0.1761040540033373,0.016145215233574373,0.03134192829143735
Ausgrid,persistence_qi__c90__h6,2012-11,0.9,6.0,rolling_global_norm,,430560,0.910205314009662,1.2317547697436124,1.8332142970703655,0.0472408026755852,0.0586315353788083,0.0281565656565656,16.47481569652361,271620.33269672527,-0.4129529453706416,0.010205314009661959,0.0376986841660754
Ausgrid,persistence_qi__c90__h6,2012-11,0.9,6.0,rolling_group_norm,,430560,0.9104631178000744,1.2053630106512805,1.822696167714803,0.046444165737644,0.0581627168525718,0.012951030927835,16.47481569652361,271620.33269672527,-0.4129529453706416,0.010463117800074362,0.029697598332739498
Ausgrid,persistence_qi__c90__h6,2012-11,0.9,6.0,rolling_user_norm,,430560,0.9058783909327388,1.1301940204966392,1.7693243735802944,0.0353562801932367,0.0500171643165052,0.0106743986254295,16.47481569652361,271620.33269672527,-0.4129529453706416,0.005878390932738786,0.0230153394093331
Ausgrid,persistence_qi__c90__h6,2012-11,0.9,6.0,erw_global_norm,14.0,430560,0.9035117056856188,1.1922709837665249,1.828912535502759,0.0490802675585284,0.0631994343426912,0.0233270202020201,16.47481569652361,271620.33269672527,-0.4129529453706416,0.00351170568561876,0.03620364388027425
Ausgrid,persistence_qi__c90__h6,2012-11,0.9,6.0,erw_group_norm,14.0,430560,0.9036255109624676,1.1604281418832405,1.8187844022970072,0.0482557599405425,0.0634920319043694,0.0043402777777777,16.47481569652361,271620.33269672527,-0.4129529453706416,0.0036255109624675486,0.0262980188591601
Ausgrid,persistence_qi__c90__h6,2012-11,0.9,6.0,erw_user_norm,14.0,430560,0.9013215347454476,1.0792621622302625,1.7348408151071926,0.0285511891490152,0.0431850528879307,0.0035037878787879,16.47481569652361,271620.33269672527,-0.4129529453706416,0.0013215347454476056,0.01602748851390155
Ausgrid,persistence_qi__c90__h6,2012-12,0.9,6.0,rolling_global_norm,,444912,0.8918752472399036,1.1850997885540968,2.0787887062228707,0.0569002409465242,0.076125264243005,0.0220288624787776,16.47481569652361,271620.33269672527,-0.4180603936778624,0.008124752760096388,0.0394645517126509
Ausgrid,persistence_qi__c90__h6,2012-12,0.9,6.0,rolling_group_norm,,444912,0.8915740640845831,1.1518701322767704,2.077807650010429,0.0564606034451756,0.0784415045526477,0.0198938587739718,16.47481569652361,271620.33269672527,-0.4180603936778624,0.00842593591541696,0.0381772311095737
Ausgrid,persistence_qi__c90__h6,2012-12,0.9,6.0,rolling_user_norm,,444912,0.8919921242852519,1.0728963195461778,1.9817058152166025,0.0384462545402236,0.0496904176125021,0.0198037911539741,16.47481569652361,271620.33269672527,-0.4180603936778624,0.008007875714748147,0.02912502284709885
Ausgrid,persistence_qi__c90__h6,2012-12,0.9,6.0,erw_global_norm,14.0,444912,0.8925967382313806,1.1887778799064683,2.078496154988503,0.0565590498795267,0.0754635365062354,0.021286078098472,16.47481569652361,271620.33269672527,-0.4180603936778624,0.007403261768619385,0.03892256398899935
Ausgrid,persistence_qi__c90__h6,2012-12,0.9,6.0,erw_group_norm,14.0,444912,0.8919831337433021,1.155537225049152,2.076975430210924,0.0561774013737548,0.078178039431052,0.0181410043232458,16.47481569652361,271620.33269672527,-0.4180603936778624,0.008016866256697952,0.0371592028485003
Ausgrid,persistence_qi__c90__h6,2012-12,0.9,6.0,erw_user_norm,14.0,444912,0.8929226453770633,1.088512417186312,1.9563430201393328,0.0346693278670838,0.0450736756647983,0.0172472564017293,16.47481569652361,271620.33269672527,-0.4180603936778624,0.007077354622936682,0.02595829213440655
Ausgrid,persistence_qi__c90__h6,2013-01,0.9,6.0,rolling_global_norm,,444912,0.872642230373647,1.206211394876152,2.5847652234694163,0.0660773366418527,0.0874700503025938,0.0410406055461234,16.47481569652361,271620.33269672527,-0.3584070252095455,0.027357769626353057,0.05355897109398805
Ausgrid,persistence_qi__c90__h6,2013-01,0.9,6.0,rolling_group_norm,,444912,0.8727411263350955,1.1807942542252254,2.5873160802466506,0.0653553961232783,0.0882422915811533,0.0308821084137014,16.47481569652361,271620.33269672527,-0.3584070252095455,0.027258873664904537,0.04811875226848985
Ausgrid,persistence_qi__c90__h6,2013-01,0.9,6.0,rolling_user_norm,,444912,0.8713183730715287,1.1248468183714395,2.4268227355993885,0.0471562915812565,0.0552388653895551,0.0309375346413923,16.47481569652361,271620.33269672527,-0.3584070252095455,0.028681626928471315,0.0390469131113244
Ausgrid,persistence_qi__c90__h6,2013-01,0.9,6.0,erw_global_norm,14.0,444912,0.8764294961700291,1.2295762197109037,2.5784875454677403,0.064380371848815,0.0854142136898277,0.0367725429164308,16.47481569652361,271620.33269672527,-0.3584070252095455,0.023570503829970946,0.0505764573826229
Ausgrid,persistence_qi__c90__h6,2013-01,0.9,6.0,erw_group_norm,14.0,444912,0.8768228323803359,1.210194252723532,2.578854183812368,0.0629980760240227,0.0857588268878955,0.0236940982404691,16.47481569652361,271620.33269672527,-0.3584070252095455,0.023177167619664152,0.0433460871322459
Ausgrid,persistence_qi__c90__h6,2013-01,0.9,6.0,erw_user_norm,14.0,444912,0.8737907721077427,1.1784574579495637,2.385146720386307,0.0424497428705002,0.052138193292788,0.0289329789833822,16.47481569652361,271620.33269672527,-0.3584070252095455,0.026209227892257325,0.035691360926941196
Ausgrid,persistence_qi__c90__h6,2013-02,0.9,6.0,rolling_global_norm,,401856,0.9183015806657112,1.3124379276297788,1.9409152307661923,0.0518150780379041,0.06225344350815,0.0308120265151514,16.47481569652361,271620.33269672527,-0.2069495462702615,0.018301580665711192,0.04131355227652775
Ausgrid,persistence_qi__c90__h6,2013-02,0.9,6.0,rolling_group_norm,,401856,0.9178362398471094,1.293372328777301,1.9334593697538391,0.0514880952380952,0.0632674670087989,0.023831001472754,16.47481569652361,271620.33269672527,-0.2069495462702615,0.01783623984710936,0.0376595483554246
Ausgrid,persistence_qi__c90__h6,2013-02,0.9,6.0,rolling_user_norm,,401856,0.910084706959707,1.3229678893503505,1.8613018434524229,0.0394613991081382,0.0540013966178154,0.016382854688267,16.47481569652361,271620.33269672527,-0.2069495462702615,0.01008470695970698,0.0279221268982026
Ausgrid,persistence_qi__c90__h6,2013-02,0.9,6.0,erw_global_norm,14.0,401856,0.920837314859054,1.333161547373639,1.945366835408749,0.051547818123905,0.0606703558043352,0.0329004329004328,16.47481569652361,271620.33269672527,-0.2069495462702615,0.020837314859053935,0.0422241255121689
Ausgrid,persistence_qi__c90__h6,2013-02,0.9,6.0,erw_group_norm,14.0,401856,0.9205660734193344,1.3121483821545916,1.9369472753802768,0.0513581979614588,0.0613350436025616,0.0251196612665685,16.47481569652361,271620.33269672527,-0.2069495462702615,0.020566073419334363,0.03823892961401365
Ausgrid,persistence_qi__c90__h6,2013-02,0.9,6.0,erw_user_norm,14.0,401856,0.9146510192705845,1.3562982903386602,1.865422977180916,0.0384963768115941,0.0462002897086845,0.0185843151693666,16.47481569652361,271620.33269672527,-0.2069495462702615,0.014651019270584431,0.028540345990480352
Ausgrid,persistence_qi__c90__h6,2013-03,0.9,6.0,rolling_global_norm,,444912,0.914628061279534,1.2911367897326942,1.9093455128357084,0.0539841586650843,0.0661698634099611,0.0331699046920821,16.47481569652361,271620.33269672527,-0.3592981524363628,0.014628061279533977,0.0435770316785832
Ausgrid,persistence_qi__c90__h6,2013-03,0.9,6.0,rolling_group_norm,,444912,0.9144235264501744,1.2698855074240056,1.9001467931740248,0.0543010752688172,0.0661202312080425,0.0191791911045943,16.47481569652361,271620.33269672527,-0.3592981524363628,0.014423526450174418,0.03674013318670575
Ausgrid,persistence_qi__c90__h6,2013-03,0.9,6.0,rolling_user_norm,,444912,0.9085931599956846,1.267969240396923,1.820396844329801,0.0365447549178264,0.0501428305997407,0.0106717375366568,16.47481569652361,271620.33269672527,-0.3592981524363628,0.008593159995684552,0.0236082462272416
Ausgrid,persistence_qi__c90__h6,2013-03,0.9,6.0,erw_global_norm,14.0,444912,0.9049879526737872,1.2289667570046277,1.9021174163026904,0.0556640414284173,0.0724885824618774,0.0260141739980449,16.47481569652361,271620.33269672527,-0.3592981524363628,0.004987952673787155,0.0408391077132311
Ausgrid,persistence_qi__c90__h6,2013-03,0.9,6.0,erw_group_norm,14.0,444912,0.9053071169130076,1.2052782108405689,1.8936657442135216,0.0556892149458769,0.0723704176593506,0.0100760630498533,16.47481569652361,271620.33269672527,-0.3592981524363628,0.005307116913007559,0.0328826389978651
Ausgrid,persistence_qi__c90__h6,2013-03,0.9,6.0,erw_user_norm,14.0,444912,0.8985484770021936,1.1638481787063164,1.773155222574807,0.0314340813464235,0.0620634311338092,0.002085691378985,16.47481569652361,271620.33269672527,-0.3592981524363628,0.001451522997806376,0.016759886362704247
Ausgrid,persistence_qi__c90__h6,2013-04,0.9,6.0,rolling_global_norm,,430560,0.9007501858045336,1.1945359866336216,1.7574061911551286,0.0522644927536231,0.0728068827412482,0.0250426413255361,16.47481569652361,271620.33269672527,-0.3847843571773842,0.0007501858045335652,0.038653567039579596
Ausgrid,persistence_qi__c90__h6,2013-04,0.9,6.0,rolling_group_norm,,430560,0.9003623188405797,1.1677858357428774,1.747371526690978,0.0513795986622073,0.0724285079657258,0.0104739404352806,16.47481569652361,271620.33269672527,-0.3847843571773842,0.00036231884057968955,0.030926769548743953
Ausgrid,persistence_qi__c90__h6,2013-04,0.9,6.0,rolling_user_norm,,430560,0.8865849126718692,1.1216388435444415,1.737033434063446,0.0447556670382757,0.0651803902056117,0.0203519570707071,16.47481569652361,271620.33269672527,-0.3847843571773842,0.013415087328130793,0.0325538120544914
Ausgrid,persistence_qi__c90__h6,2013-04,0.9,6.0,erw_global_norm,14.0,430560,0.9037044778892604,1.211536142914387,1.7587699172446745,0.0515166295057599,0.0711962996743713,0.0228456439393939,16.47481569652361,271620.33269672527,-0.3847843571773842,0.003704477889260427,0.0371811367225769
Ausgrid,persistence_qi__c90__h6,2013-04,0.9,6.0,erw_group_norm,14.0,430560,0.9033468041620216,1.1872542695045325,1.7492535713003257,0.0510242474916387,0.0712458687116852,0.0158648339060709,16.47481569652361,271620.33269672527,-0.3847843571773842,0.0033468041620215994,0.0334445406988548
Ausgrid,persistence_qi__c90__h6,2013-04,0.9,6.0,erw_user_norm,14.0,430560,0.8903915830546265,1.143751086733404,1.7424966635750474,0.0447301189149015,0.062239187143743,0.0161142676767677,16.47481569652361,271620.33269672527,-0.3847843571773842,0.00960841694537351,0.0304221932958346
Ausgrid,persistence_qi__c90__h6,2013-05,0.9,6.0,rolling_global_norm,,444912,0.8485206063221491,1.195105885631523,2.325860252656688,0.0732014420829287,0.0904570142907842,0.0717777306168647,16.47481569652361,271620.33269672527,-0.3947513905727509,0.051479393677850926,0.07248958634989669
Ausgrid,persistence_qi__c90__h6,2013-05,0.9,6.0,rolling_group_norm,,444912,0.8476305426691121,1.1637221884038498,2.3385905597404437,0.0744466321429855,0.0936582673963834,0.070309445259042,16.47481569652361,271620.33269672527,-0.3947513905727509,0.052369457330887936,0.07237803870101375
Ausgrid,persistence_qi__c90__h6,2013-05,0.9,6.0,rolling_user_norm,,444912,0.8372487143525011,1.0899036344344468,2.3453787111905697,0.0778176358470888,0.0819650812684041,0.0794583944281525,16.47481569652361,271620.33269672527,-0.3947513905727509,0.06275128564749888,0.07863801513762064
Ausgrid,persistence_qi__c90__h6,2013-05,0.9,6.0,erw_global_norm,14.0,444912,0.8506783363901176,1.204719454618303,2.321581908472599,0.0716227029165318,0.0897093855933569,0.0688242784380306,16.47481569652361,271620.33269672527,-0.3947513905727509,0.04932166360988244,0.0702234906772812
Ausgrid,persistence_qi__c90__h6,2013-05,0.9,6.0,erw_group_norm,14.0,444912,0.8498759305210918,1.1709728752259765,2.33385172019094,0.0731335634912072,0.0925370013354459,0.0647803641251222,16.47481569652361,271620.33269672527,-0.3947513905727509,0.05012406947890824,0.0689569638081647
Ausgrid,persistence_qi__c90__h6,2013-05,0.9,6.0,erw_user_norm,14.0,444912,0.8437174092854317,1.105137050364066,2.302990779168099,0.0682930557053979,0.0743062335150879,0.0716611681329423,16.47481569652361,271620.33269672527,-0.3947513905727509,0.056282590714568315,0.0699771119191701
Ausgrid,persistence_qi__c90__h6,2013-06,0.9,6.0,rolling_global_norm,,430560,0.8158026755852843,1.359953273230699,3.066488296260688,0.0990198810850985,0.09682237794515,0.1008128156565656,16.47481569652361,271620.33269672527,0.0493656228966248,0.08419732441471572,0.09991634837083205
Ausgrid,persistence_qi__c90__h6,2013-06,0.9,6.0,rolling_group_norm,,430560,0.8145183017465626,1.33660887605801,3.0887201473502968,0.1005225752508361,0.0982571969725141,0.1107323232323233,16.47481569652361,271620.33269672527,0.0493656228966248,0.08548169825343743,0.1056274492415797
Ausgrid,persistence_qi__c90__h6,2013-06,0.9,6.0,rolling_user_norm,,430560,0.8081382385730211,1.2795746592025743,3.089232532257322,0.1007943143812709,0.089843562440116,0.1151751893939394,16.47481569652361,271620.33269672527,0.0493656228966248,0.09186176142697888,0.10798475188760515
Ausgrid,persistence_qi__c90__h6,2013-06,0.9,6.0,erw_global_norm,14.0,430560,0.8428790412486065,1.508461512256687,2.9663653359319024,0.0784280936454849,0.0892817908172331,0.0760732323232323,16.47481569652361,271620.33269672527,0.0493656228966248,0.05712095875139356,0.0772506629843586
Ausgrid,persistence_qi__c90__h6,2013-06,0.9,6.0,erw_group_norm,14.0,430560,0.841717762913415,1.48447058751704,2.975148353373928,0.0794267930137495,0.0891754295577759,0.0752761994949495,16.47481569652361,271620.33269672527,0.0493656228966248,0.058282237086584976,0.0773514962543495
Ausgrid,persistence_qi__c90__h6,2013-06,0.9,6.0,erw_user_norm,14.0,430560,0.8362760126347083,1.4541384421338457,2.8978863794140106,0.0734973058342623,0.0756393770556767,0.0819444444444444,16.47481569652361,271620.33269672527,0.0493656228966248,0.06372398736529172,0.07772087513935336
UCI Electricity,persistence_qi__c80__h1,2014-01,0.8,1.0,rolling_global_norm,,1014816,0.8008584807492196,225.8816674852372,383.8923585564247,0.0566806199350424,0.0891997771716169,0.0780391278375149,16.46960602013169,619708.5212578416,0.0143313830477733,0.0008584807492195701,0.06735987388627865
UCI Electricity,persistence_qi__c80__h1,2014-01,0.8,1.0,rolling_group_norm,,1014816,0.8008082253334594,212.78093413878028,380.65695170506297,0.0513537429445337,0.0736533321810613,0.0096998207885303,16.46960602013169,619708.5212578416,0.0143313830477733,0.000808225333459367,0.030526781866532002
UCI Electricity,persistence_qi__c80__h1,2014-01,0.8,1.0,rolling_user_norm,,1014816,0.8067984738120014,212.01266798972733,374.2079456205983,0.0254383060574527,0.0449651513058053,0.0399168657905216,16.46960602013169,619708.5212578416,0.0143313830477733,0.006798473812001382,0.03267758592398715
