dataset,forecaster_key,window,window_order,scenario,comparison,target,base,delta_picp,delta_mpiw,delta_winkler_interval_score,delta_macro_user_abs_coverage_gap,delta_max_abs_cluster_coverage_gap,delta_joint_loss,relative_mpiw_change,relative_winkler_interval_score_change
London,persistence,2013-06,3,M,csgr_vs_static_best_fixed,csgr,static_best_fixed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
London,persistence,2013-07,4,M,csgr_vs_static_best_fixed,csgr,static_best_fixed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
London,persistence,2013-08,5,M,csgr_vs_static_best_fixed,csgr,static_best_fixed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
London,persistence,2013-09,6,M,csgr_vs_static_best_fixed,csgr,static_best_fixed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
London,persistence,2013-10,7,M,csgr_vs_static_best_fixed,csgr,static_best_fixed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
London,persistence,2013-11,8,M,csgr_vs_static_best_fixed,csgr,static_best_fixed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
London,persistence,2013-12,9,M,csgr_vs_static_best_fixed,csgr,static_best_fixed,0.0007273147700017635,-0.01006916126570917,0.009943198803813558,0.012775448614022897,-0.0011556998131207995,0.005809874400451047,-0.026783488784749857,0.010137233987745258
London,persistence,2014-01,10,M,csgr_vs_static_best_fixed,csgr,static_best_fixed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ausgrid,persistence,2012-07,0,M,csgr_vs_static_best_fixed,csgr,static_best_fixed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ausgrid,persistence,2012-08,1,M,csgr_vs_static_best_fixed,csgr,static_best_fixed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ausgrid,persistence,2012-09,2,M,csgr_vs_static_best_fixed,csgr,static_best_fixed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ausgrid,persistence,2012-10,3,M,csgr_vs_static_best_fixed,csgr,static_best_fixed,0.006252921926133692,-0.0027379616919942507,-0.004700248112902594,-0.0038956018268780992,0.004711229353730195,0.00040781376342604453,-0.005294315868024246,-0.0050060418646266334
Ausgrid,persistence,2012-11,4,M,csgr_vs_static_best_fixed,csgr,static_best_fixed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ausgrid,persistence,2012-12,5,M,csgr_vs_static_best_fixed,csgr,static_best_fixed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ausgrid,persistence,2013-01,6,M,csgr_vs_static_best_fixed,csgr,static_best_fixed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ausgrid,persistence,2013-02,7,M,csgr_vs_static_best_fixed,csgr,static_best_fixed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ausgrid,persistence,2013-03,8,M,csgr_vs_static_best_fixed,csgr,static_best_fixed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ausgrid,persistence,2013-04,9,M,csgr_vs_static_best_fixed,csgr,static_best_fixed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ausgrid,persistence,2013-05,10,M,csgr_vs_static_best_fixed,csgr,static_best_fixed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ausgrid,persistence,2013-06,11,M,csgr_vs_static_best_fixed,csgr,static_best_fixed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UCI Electricity,persistence,2014-01,0,M,csgr_vs_static_best_fixed,csgr,static_best_fixed,-0.005990248478542015,0.7682661490529483,6.449006084464656,0.025915436887081002,-0.0302170450019913,-0.002150804057455151,0.003623680397674035,0.0172337497371132
UCI Electricity,persistence,2014-02,1,M,csgr_vs_static_best_fixed,csgr,static_best_fixed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UCI Electricity,persistence,2014-03,2,M,csgr_vs_static_best_fixed,csgr,static_best_fixed,-0.004388972976381855,7.55316414526925,6.317137221639712,0.014156260839403398,-0.0344982078853045,-0.010170973522950554,0.03638610117758564,0.01734573256497396
UCI Electricity,persistence,2014-04,3,M,csgr_vs_static_best_fixed,csgr,static_best_fixed,-0.004072987943955719,8.455024697381674,3.9715769639754512,0.0119033072662105,-0.0273785867298044,-0.007737639731796947,0.04244919791071622,0.00981210410770607
UCI Electricity,persistence,2014-05,4,M,csgr_vs_static_best_fixed,csgr,static_best_fixed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UCI Electricity,persistence,2014-06,5,M,csgr_vs_static_best_fixed,csgr,static_best_fixed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UCI Electricity,persistence,2014-07,6,M,csgr_vs_static_best_fixed,csgr,static_best_fixed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UCI Electricity,persistence,2014-08,7,M,csgr_vs_static_best_fixed,csgr,static_best_fixed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UCI Electricity,persistence,2014-09,8,M,csgr_vs_static_best_fixed,csgr,static_best_fixed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UCI Electricity,persistence,2014-10,9,M,csgr_vs_static_best_fixed,csgr,static_best_fixed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UCI Electricity,persistence,2014-11,10,M,csgr_vs_static_best_fixed,csgr,static_best_fixed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UCI Electricity,persistence,2014-12,11,M,csgr_vs_static_best_fixed,csgr,static_best_fixed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
London,lgbm,2013-03,0,M,csgr_vs_static_best_fixed,csgr,static_best_fixed,-0.00026487644253458953,0.0013728569265799018,0.0008683838019618584,0.008914362394132205,-0.006995989403495599,0.0009591864953183045,0.0036038953743303534,0.001323833801170203
London,lgbm,2013-04,1,M,csgr_vs_static_best_fixed,csgr,static_best_fixed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
London,lgbm,2013-05,2,M,csgr_vs_static_best_fixed,csgr,static_best_fixed,0.006813643423361659,-0.0005605737762287011,-0.0011486483860664864,0.00018152673851450085,-0.0051795074724762,-0.0024989903669808515,-0.002019075693047735,-0.0023531114842983984
London,lgbm,2013-06,3,M,csgr_vs_static_best_fixed,csgr,static_best_fixed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
London,lgbm,2013-07,4,M,csgr_vs_static_best_fixed,csgr,static_best_fixed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
London,lgbm,2013-08,5,M,csgr_vs_static_best_fixed,csgr,static_best_fixed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
London,lgbm,2013-09,6,M,csgr_vs_static_best_fixed,csgr,static_best_fixed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
London,lgbm,2013-10,7,M,csgr_vs_static_best_fixed,csgr,static_best_fixed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
London,lgbm,2013-11,8,M,csgr_vs_static_best_fixed,csgr,static_best_fixed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
London,lgbm,2013-12,9,M,csgr_vs_static_best_fixed,csgr,static_best_fixed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
London,lgbm,2014-01,10,M,csgr_vs_static_best_fixed,csgr,static_best_fixed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ausgrid,lgbm,2012-07,0,M,csgr_vs_static_best_fixed,csgr,static_best_fixed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ausgrid,lgbm,2012-08,1,M,csgr_vs_static_best_fixed,csgr,static_best_fixed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ausgrid,lgbm,2012-09,2,M,csgr_vs_static_best_fixed,csgr,static_best_fixed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ausgrid,lgbm,2012-10,3,M,csgr_vs_static_best_fixed,csgr,static_best_fixed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ausgrid,lgbm,2012-11,4,M,csgr_vs_static_best_fixed,csgr,static_best_fixed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ausgrid,lgbm,2012-12,5,M,csgr_vs_static_best_fixed,csgr,static_best_fixed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ausgrid,lgbm,2013-01,6,M,csgr_vs_static_best_fixed,csgr,static_best_fixed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ausgrid,lgbm,2013-02,7,M,csgr_vs_static_best_fixed,csgr,static_best_fixed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ausgrid,lgbm,2013-03,8,M,csgr_vs_static_best_fixed,csgr,static_best_fixed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ausgrid,lgbm,2013-04,9,M,csgr_vs_static_best_fixed,csgr,static_best_fixed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ausgrid,lgbm,2013-05,10,M,csgr_vs_static_best_fixed,csgr,static_best_fixed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ausgrid,lgbm,2013-06,11,M,csgr_vs_static_best_fixed,csgr,static_best_fixed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UCI Electricity,lgbm,2014-01,0,M,csgr_vs_static_best_fixed,csgr,static_best_fixed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UCI Electricity,lgbm,2014-02,1,M,csgr_vs_static_best_fixed,csgr,static_best_fixed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UCI Electricity,lgbm,2014-03,2,M,csgr_vs_static_best_fixed,csgr,static_best_fixed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UCI Electricity,lgbm,2014-04,3,M,csgr_vs_static_best_fixed,csgr,static_best_fixed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UCI Electricity,lgbm,2014-05,4,M,csgr_vs_static_best_fixed,csgr,static_best_fixed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UCI Electricity,lgbm,2014-06,5,M,csgr_vs_static_best_fixed,csgr,static_best_fixed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UCI Electricity,lgbm,2014-07,6,M,csgr_vs_static_best_fixed,csgr,static_best_fixed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UCI Electricity,lgbm,2014-08,7,M,csgr_vs_static_best_fixed,csgr,static_best_fixed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UCI Electricity,lgbm,2014-09,8,M,csgr_vs_static_best_fixed,csgr,static_best_fixed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UCI Electricity,lgbm,2014-10,9,M,csgr_vs_static_best_fixed,csgr,static_best_fixed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UCI Electricity,lgbm,2014-11,10,M,csgr_vs_static_best_fixed,csgr,static_best_fixed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UCI Electricity,lgbm,2014-12,11,M,csgr_vs_static_best_fixed,csgr,static_best_fixed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
London,persistence,2013-03,0,M,csgr_vs_static_global,csgr,static_global,6.586534971819713e-05,0.03624010312711473,-0.01450919411364504,-0.012908992969303701,-0.0242399352943169,-0.018574464131810298,0.08838386900345696,-0.013934576765754006
London,persistence,2013-04,1,M,csgr_vs_static_global,csgr,static_global,-0.00305763665941039,0.03813200658444532,0.0014209779613415519,-0.0028796161221657027,0.0024562858918345983,-0.00021166511516555048,0.09516730764497203,0.0015385674334750024
London,persistence,2013-05,2,M,csgr_vs_static_global,csgr,static_global,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
London,persistence,2013-06,3,M,csgr_vs_static_global,csgr,static_global,-0.0008557956537805778,0.002536077330051789,-0.003393575188404774,-0.008473519445146897,0.0054285230352303995,-0.0015224982049582558,0.007614964723140568,-0.004481233744590611
London,persistence,2013-07,4,M,csgr_vs_static_global,csgr,static_global,-0.0026066347525309785,-0.014713207982833487,-0.011150802589456,-0.014183079502991601,-0.010932992394440198,-0.0125580359487159,-0.04632843316860597,-0.016722138990104517
London,persistence,2013-08,5,M,csgr_vs_static_global,csgr,static_global,-0.0019718537037783923,-0.029890203097204415,-0.01391510866233503,-0.0244625529444396,-0.021093582871493797,-0.022778067907966694,-0.10004522135414044,-0.021069380573302553
London,persistence,2013-09,6,M,csgr_vs_static_global,csgr,static_global,-0.00649678980516577,-0.03879432698736909,-0.0027672562504057474,-0.007177566902106504,0.0035853941411617962,-0.0017960863804723504,-0.13506957611613254,-0.0036191973467920506
London,persistence,2013-10,7,M,csgr_vs_static_global,csgr,static_global,-0.005752975642285607,-0.03079853868925092,-0.003926963834548047,-0.007560350807635299,-0.005251713038466201,-0.0064060319230507465,-0.10036038794216612,-0.004698946678185423
London,persistence,2013-11,8,M,csgr_vs_static_global,csgr,static_global,-0.005780804561292263,-0.010918639958149512,-0.0011913427044252245,-0.0035014401948178994,0.030268896887571402,0.013383728346376751,-0.03266169116952335,-0.0012180519947052903
London,persistence,2013-12,9,M,csgr_vs_static_global,csgr,static_global,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
London,persistence,2014-01,10,M,csgr_vs_static_global,csgr,static_global,0.0011038447679641017,0.024809127629099204,-0.01833031039754729,-0.0200412513100928,-0.0166161777865347,-0.018328714548313748,0.06382688481736733,-0.018142337911872752
Ausgrid,persistence,2012-07,0,M,csgr_vs_static_global,csgr,static_global,-0.0019801668644585657,0.02324292018950347,-0.020850171541200835,-0.014526468155500398,-0.010015771281151997,-0.012271119718326201,0.03763708095721624,-0.013399721006738367
Ausgrid,persistence,2012-08,1,M,csgr_vs_static_global,csgr,static_global,-0.005646060344517534,0.03738551832126602,-0.007400578864967811,-0.005364656381486699,-0.017305911406081204,-0.011335283893783955,0.05523866942333897,-0.005190344515267625
Ausgrid,persistence,2012-09,2,M,csgr_vs_static_global,csgr,static_global,-0.01041898922333706,0.027346459701073744,0.01847527059193399,0.008612040133779295,0.00042239404352800713,0.004517217088653658,0.04330922436740443,0.017728550163212245
Ausgrid,persistence,2012-10,3,M,csgr_vs_static_global,csgr,static_global,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ausgrid,persistence,2012-11,4,M,csgr_vs_static_global,csgr,static_global,-0.005648457822370778,-0.013317035049983383,-0.0023847399932022117,-0.0028381642512076977,-0.0151045120676835,-0.008971338159445598,-0.030194840888116962,-0.0025871481629228124
Ausgrid,persistence,2012-12,5,M,csgr_vs_static_global,csgr,static_global,-0.0013013809472435245,-0.014754318910726927,-0.00796591756864684,-0.011020156795051604,-0.0010913999931402019,-0.0060557783940958995,-0.03425084651789076,-0.008447695217391714
Ausgrid,persistence,2013-01,6,M,csgr_vs_static_global,csgr,static_global,-0.001290142769806213,-0.014520993538357174,-0.013044163179583679,-0.014070198151544602,-0.0033403418339663996,-0.008705269992755501,-0.03476681984511335,-0.012531600967430825
Ausgrid,persistence,2013-02,7,M,csgr_vs_static_global,csgr,static_global,-0.003289735626692103,-0.009852989498637832,-0.009190587317019161,-0.0089534559643255,-0.0029224963181150006,-0.005937976141220252,-0.02351052502914466,-0.009749839198200964
Ausgrid,persistence,2013-03,8,M,csgr_vs_static_global,csgr,static_global,-0.0014587154313662198,-0.007770634141085864,-0.012410952288383958,-0.016410885748192897,-0.0086712916074614,-0.012541088677827147,-0.018430298505159343,-0.013212753003017668
Ausgrid,persistence,2013-04,9,M,csgr_vs_static_global,csgr,static_global,-0.0038577666295056545,-0.007583685797799,0.0011826562017556164,0.0006897993311036008,0.0018756645401381972,0.0012827319356209024,-0.01825042077726638,0.0012759601792599854
Ausgrid,persistence,2013-05,10,M,csgr_vs_static_global,csgr,static_global,-0.0010294170532599844,-0.013777789072940583,-0.0018705232601390342,-0.004223756608048301,0.0010254818987841044,-0.001599137354632102,-0.032226310590109754,-0.0015978010592268273
Ausgrid,persistence,2013-06,11,M,csgr_vs_static_global,csgr,static_global,0.0003739316239316226,-0.0033234125543752935,-0.017033552481934944,-0.007838628762541794,2.3674242424207015e-05,-0.0039074772600587865,-0.006942258678236069,-0.011375423326218681
UCI Electricity,persistence,2014-01,0,M,csgr_vs_static_global,csgr,static_global,-5.025541576020309e-05,-13.100733346456906,-3.235406851361745,-0.005326876990508697,-0.06833930704898461,-0.03683309201974665,-0.05799821425221736,-0.008427901153146301
UCI Electricity,persistence,2014-02,1,M,csgr_vs_static_global,csgr,static_global,0.005882558301913199,-16.804017366007855,-13.695372340543884,-0.032315668202765005,-0.05250496031746041,-0.0424103142601127,-0.07387588735025165,-0.037043885152067066
UCI Electricity,persistence,2014-03,2,M,csgr_vs_static_global,csgr,static_global,0.0004779191498754942,-16.06649598512945,-3.476165710144471,-0.005059636426701999,-0.0496465551573079,-0.027353095792004952,-0.0694907329423491,-0.009294983030440112
UCI Electricity,persistence,2014-04,3,M,csgr_vs_static_global,csgr,static_global,0.0003960980775497003,-12.901445256174867,1.6727176293948673,-0.004574983708048201,-0.055992269857376396,-0.030283626782712292,-0.05850032094575096,0.004109246490108468
UCI Electricity,persistence,2014-05,4,M,csgr_vs_static_global,csgr,static_global,-0.004499337810992321,-6.72438867001236,-10.323328148129065,-0.0195893639832245,-0.0528449820788531,-0.0362171730310388,-0.030491088228972014,-0.022825010832961977
UCI Electricity,persistence,2014-06,5,M,csgr_vs_static_global,csgr,static_global,-0.00396709025741282,13.612545632197396,-14.802802010783182,-0.025674079504724598,-0.0528301656920078,-0.03925212259836619,0.06172476790433129,-0.02899514745952148
UCI Electricity,persistence,2014-07,6,M,csgr_vs_static_global,csgr,static_global,0.0006079919906663012,22.59194444351533,-21.0456398536121,-0.0222154558067669,-0.0700736496258567,-0.0461445527163118,0.10244098103777793,-0.03646460799263018
UCI Electricity,persistence,2014-08,7,M,csgr_vs_static_global,csgr,static_global,0.004849154920694931,29.675883608667476,-20.467763974862123,-0.0289228786302147,0.004415571485463794,-0.012253653572375456,0.12756435600805485,-0.034453795777194304
UCI Electricity,persistence,2014-09,8,M,csgr_vs_static_global,csgr,static_global,0.0033205034213098505,44.762394121254545,-13.514026943090698,-0.0244348729227761,-0.0261316872427984,-0.025283280082787254,0.18840332291060466,-0.024042212136899086
UCI Electricity,persistence,2014-10,9,M,csgr_vs_static_global,csgr,static_global,0.0038066013937501086,43.89943046612515,-13.264725931501573,-0.016100455649102903,-0.03983066612169621,-0.027965560885399553,0.1935830575354315,-0.026057531804567782
UCI Electricity,persistence,2014-11,10,M,csgr_vs_static_global,csgr,static_global,0.004271546106223489,29.000601834517198,-4.831985005981494,-0.0122525659824047,-0.039364711934156395,-0.025808638958280547,0.13150041187697176,-0.012167913531146836
UCI Electricity,persistence,2014-12,11,M,csgr_vs_static_global,csgr,static_global,0.0007351086305300569,-1.1806716296679838,-7.322092803154874,-0.0173765490492857,-0.059104938271605095,-0.0382407436604454,-0.005353640992746355,-0.01955117878478807
London,lgbm,2013-03,0,M,csgr_vs_static_global,csgr,static_global,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
London,lgbm,2013-04,1,M,csgr_vs_static_global,csgr,static_global,-0.002279300477124324,-0.00036017882187189265,0.00030342781543835073,-0.0022059065300208958,0.0019609710728753,-0.00012246772857279695,-0.0010993413499138622,0.0005456755340497932
London,lgbm,2013-05,2,M,csgr_vs_static_global,csgr,static_global,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
London,lgbm,2013-06,3,M,csgr_vs_static_global,csgr,static_global,-0.0010400748631426149,0.0004740328801298155,-0.001045955475400595,-0.0144148824941135,-0.002379742547425399,-0.008397312520769449,0.0018440017497921909,-0.002320501615582232
London,lgbm,2013-07,4,M,csgr_vs_static_global,csgr,static_global,-0.0015278016870373667,0.0002389098731830075,-0.0010130951849552927,-0.010321566943698096,-0.009450744071272402,-0.009886155507485249,0.001010599642825345,-0.0025340881261398866
London,lgbm,2013-08,5,M,csgr_vs_static_global,csgr,static_global,-0.0010136315973435783,-0.0005423490979890033,-0.0013389341837045654,-0.0165627726547966,-0.006954998380374,-0.011758885517585298,-0.002342099158402041,-0.003386797783075323
London,lgbm,2013-09,6,M,csgr_vs_static_global,csgr,static_global,-0.004123072390701088,-0.0012858318633756083,-0.0009774637289842736,-0.008188001553250598,0.0026723760222593027,-0.002757812765495648,-0.0049357884806486745,-0.002121951976083412
London,lgbm,2013-10,7,M,csgr_vs_static_global,csgr,static_global,-0.002296379603521359,-4.7584819771795406e-05,-0.0011266083159598983,-0.012318187328109798,0.004998078951560601,-0.0036600541882746,-0.0001637916364962086,-0.002226996259508115
London,lgbm,2013-11,8,M,csgr_vs_static_global,csgr,static_global,-0.004241247733365983,0.0006261547581985494,-0.001196647490230518,-0.008499801507447502,0.010909429711255799,0.0012048141019041503,0.0017878803810323094,-0.0019543521177068962
London,lgbm,2013-12,9,M,csgr_vs_static_global,csgr,static_global,-0.003106200023676564,0.0007450934665740871,-0.0014392459047803952,-0.013475863421134597,-0.0012479554101331993,-0.007361909415633899,0.0020204679649672404,-0.0023141026508189657
London,lgbm,2014-01,10,M,csgr_vs_static_global,csgr,static_global,-0.004041206036913159,0.0021212419562576246,-0.0017404531980282911,-0.012201721149952199,-0.0027831712650813,-0.00749244620751675,0.005773513603536489,-0.0027948845615097064
Ausgrid,lgbm,2012-07,0,M,csgr_vs_static_global,csgr,static_global,0.0006945193656273663,0.0005779222418980101,-0.001378429229532241,-0.012268044017693398,-0.0023735873162868005,-0.0073208156669901,0.0009694193848321592,-0.0013965348803759874
Ausgrid,lgbm,2012-08,1,M,csgr_vs_static_global,csgr,static_global,0.0011575322760456475,0.0007170347821455758,-0.0009367972519240819,-0.012147570755565103,-0.0002955540607269998,-0.006221562408146052,0.0012789031899285539,-0.0010436842004061888
Ausgrid,lgbm,2012-09,2,M,csgr_vs_static_global,csgr,static_global,-0.000933667781493952,7.35152318259713e-05,-0.00013094730003893051,-0.005300074321813501,0.0017834595959594982,-0.0017583073629270016,0.00017561677627147995,-0.00020343935362372536
Ausgrid,lgbm,2012-10,3,M,csgr_vs_static_global,csgr,static_global,-0.001946452332146631,-0.0006390608637016904,-0.000779811896243765,-0.009240479016075099,-0.0035580356361472,-0.0063992573261111504,-0.0017028399622688924,-0.0012922203783740482
Ausgrid,lgbm,2012-11,4,M,csgr_vs_static_global,csgr,static_global,4.18060200669812e-05,-0.00029557306633332114,-0.0010892661059734854,-0.011696395392047605,-0.0011243188463582986,-0.0064103571192029515,-0.0008067793742610258,-0.0017923749117074506
Ausgrid,lgbm,2012-12,5,M,csgr_vs_static_global,csgr,static_global,0.0005439277879670801,-0.0009140669013686931,-0.0010607295631240854,-0.014051318013449797,-0.0032046594562182,-0.008627988734833995,-0.002278852940433028,-0.0016075288524240935
Ausgrid,lgbm,2013-01,6,M,csgr_vs_static_global,csgr,static_global,0.0006720430107526321,-0.0012280548301345506,-0.0015595991580067414,-0.015635001977919297,-0.0018512481597519996,-0.008743125068835646,-0.0027456125533214712,-0.0020058524853927657
Ausgrid,lgbm,2013-02,7,M,csgr_vs_static_global,csgr,static_global,-0.005870261984392444,-0.0018285887927051991,-0.001728090361668544,-0.013096731167383299,-0.010017586580086401,-0.01155715887373485,-0.004755348774321683,-0.002742327958693508
Ausgrid,lgbm,2013-03,8,M,csgr_vs_static_global,csgr,static_global,-0.0018003560254611362,-0.001885571595069524,-0.001712762368601295,-0.016338961412594003,-0.0050146564581633,-0.010676808935378649,-0.0049411804609707346,-0.0027437111175537955
Ausgrid,lgbm,2013-04,9,M,csgr_vs_static_global,csgr,static_global,-0.0029194537346711735,-0.001633658884646394,-0.0007607196613360623,-0.0109183389074693,0.0021016081871343996,-0.004408365360167449,-0.004385395576400027,-0.0012724710557157003
Ausgrid,lgbm,2013-05,10,M,csgr_vs_static_global,csgr,static_global,-0.004818930485129602,-0.0012944263747086127,-0.0013597420611776156,-0.011008918617614296,0.0004468228550359027,-0.005281047881289198,-0.0029129416775755743,-0.0018522283121583524
Ausgrid,lgbm,2013-06,11,M,csgr_vs_static_global,csgr,static_global,-0.0026779078409512325,-0.0005521378214429218,-0.001772828907529389,-0.012423355629877297,-0.0003509902333152029,-0.0063871729315962515,-0.000977592085034524,-0.0018691019611228158
UCI Electricity,lgbm,2014-01,0,M,csgr_vs_static_global,csgr,static_global,-0.0011968993104755077,-24.148813609334184,-11.65756796999051,-0.014403642205057497,0.0084290283057727,-0.002987306949642398,-0.06769684728742258,-0.027870515561888007
UCI Electricity,lgbm,2014-02,1,M,csgr_vs_static_global,csgr,static_global,-0.0008336574727613177,-36.37199819409352,-19.83941206924652,-0.0147149831083296,0.0024224122153371982,-0.0061462854464962025,-0.10434500018641031,-0.04906078057101692
UCI Electricity,lgbm,2014-03,2,M,csgr_vs_static_global,csgr,static_global,-0.0030697063107083533,-40.090423903852525,-11.31394301728028,-0.013172996846421994,-0.0566617706406419,-0.034917383743531955,-0.11664917813154894,-0.02764511699089465
UCI Electricity,lgbm,2014-04,3,M,csgr_vs_static_global,csgr,static_global,-0.0006750170283752466,-33.7887314169551,14.099183528057722,-0.014148438487798704,-0.053829378562169496,-0.0339889085249841,-0.09244758631602473,0.02919881488728353
UCI Electricity,lgbm,2014-05,4,M,csgr_vs_static_global,csgr,static_global,0.0003187126770681781,-18.073353571790562,-12.524784440002463,-0.014966471031681802,-0.008729573431171799,-0.011848022231426801,-0.0387617133964424,-0.023608052185343127
UCI Electricity,lgbm,2014-06,5,M,csgr_vs_static_global,csgr,static_global,2.1412926881958505e-05,-28.843428798533694,-13.438224393357132,-0.013369619747205196,-0.014159936233722898,-0.013764777990464046,-0.056921829074893515,-0.02186927478560998
UCI Electricity,lgbm,2014-07,6,M,csgr_vs_static_global,csgr,static_global,0.0007923414231754133,-43.9806621510337,-13.572162762295193,-0.014604145040909698,-0.017230998087412398,-0.01591757156416105,-0.07749347097538145,-0.02009048937386068
UCI Electricity,lgbm,2014-08,7,M,csgr_vs_static_global,csgr,static_global,0.0011692709669526291,-46.474548803274274,-4.858129391698299,-0.0155810043297562,-0.005700770544575899,-0.010640887437166055,-0.0811111427438676,-0.0068365010488821735
UCI Electricity,lgbm,2014-09,8,M,csgr_vs_static_global,csgr,static_global,-0.0004996349605798089,-42.75927004481798,-15.333984479390892,-0.011638435591955203,-0.006546888005053601,-0.0090926617985044,-0.07785661135038312,-0.023536082487154657
UCI Electricity,lgbm,2014-10,9,M,csgr_vs_static_global,csgr,static_global,0.0015284394327506057,-45.74748175969705,11.828491572313624,-0.010939837308525699,-0.0627680311890838,-0.036853934248804746,-0.10509246085697392,0.0193541098733756
UCI Electricity,lgbm,2014-11,10,M,csgr_vs_static_global,csgr,static_global,-0.002711284408534187,-25.911953052196168,2.4192762629272124,-0.0065953854122906,-0.006332300384712301,-0.006463842898501451,-0.0728523141771652,0.005385814173053249
UCI Electricity,lgbm,2014-12,11,M,csgr_vs_static_global,csgr,static_global,-0.0005259252534900449,-14.097027918735193,-1.1129314891131799,-0.007061607259149998,-0.0213898924071056,-0.014225749833127795,-0.04043572569731439,-0.0026243470851218245
