scenario,method_name,dataset,forecaster_key,window,window_order,picp,mpiw,winkler_interval_score,macro_user_abs_coverage_gap,max_abs_cluster_coverage_gap,joint_loss,selected_static_policy,router_loss_audit
M,static_best_fixed,London,lgbm,2013-04,1,0.7946225186548236,0.3272712906030834,0.5563624711564996,0.0319511595742441,0.0062633416067636,0.019107250590503853,,
M,static_best_fixed,London,lgbm,2013-05,2,0.7882956478474561,0.2776388117389158,0.4881402320846547,0.0393049938498812,0.0150864335391404,0.0271957136945108,,
M,static_best_fixed,London,lgbm,2013-06,3,0.7979014960114241,0.257541511359061,0.4496994645566198,0.0279995854172746,0.0095020325203252,0.018750808968799902,,
M,static_best_fixed,London,lgbm,2013-07,4,0.8142739176278189,0.2366429843047595,0.3987737845627966,0.0381437438232902,0.0197355921469284,0.028939667985109302,,
M,static_best_fixed,London,lgbm,2013-08,5,0.8008523109187212,0.2310230378940098,0.3940003418709672,0.0295702833516979,0.0046161573416755,0.0170932203466867,,
M,static_best_fixed,London,lgbm,2013-09,6,0.7815925037068742,0.2592261143873318,0.4596661983337289,0.0353012708877478,0.0191503267973857,0.02722579884256675,,
M,static_best_fixed,London,lgbm,2013-10,7,0.7917020921672873,0.2904728641464786,0.5047603284715929,0.0288005368099611,0.0131035328656609,0.020952034837811,,
M,static_best_fixed,London,lgbm,2013-11,8,0.7894797588190141,0.3508479955711796,0.6111021697948463,0.0330712052105148,0.0245157246554805,0.02879346493299765,,
M,static_best_fixed,London,lgbm,2013-12,9,0.7973692140466427,0.3695178131994346,0.6205063295307099,0.0317092786159303,0.0063093928772066,0.01900933574656845,,
M,static_best_fixed,London,lgbm,2014-01,10,0.7996151232345797,0.3695304319091982,0.6209876630173171,0.0304529769428744,0.0047042633375119,0.01757862014019315,,
M,static_best_fixed,Ausgrid,lgbm,2012-07,0,0.7910418240011508,0.5967308885848074,0.9856568742933758,0.0269491494947315,0.0137707722385141,0.0203599608666228,,
M,static_best_fixed,Ausgrid,lgbm,2012-08,1,0.808285683460999,0.5613808815785815,0.8966500892406493,0.0258478081058726,0.0116293988269794,0.018738603466426,,
M,static_best_fixed,Ausgrid,lgbm,2012-09,2,0.8142767558528428,0.4186851842692227,0.6435365521608878,0.0353748606465997,0.0277777777777776,0.03157631921218865,,
M,static_best_fixed,Ausgrid,lgbm,2012-10,3,0.7951460064012659,0.3746521455102637,0.6026868330308179,0.02739418132125,0.0068091120718324,0.017101646696541198,,
M,static_best_fixed,Ausgrid,lgbm,2012-11,4,0.7932251021924935,0.3660661309671306,0.6066329793118836,0.0253553511705685,0.0105350378787879,0.0179451945246782,,
M,static_best_fixed,Ausgrid,lgbm,2012-12,5,0.8006347322616607,0.4001942649048083,0.6587902967649849,0.0257165461934045,0.0060954993903115,0.015906022791858,,
M,static_best_fixed,Ausgrid,lgbm,2013-01,6,0.7939187974251087,0.4460509425830024,0.7759647548830915,0.0279956485776962,0.0101901119609799,0.01909288026933805,,
M,static_best_fixed,Ausgrid,lgbm,2013-02,7,0.8010655558209906,0.3827044664017657,0.6284264307962734,0.0295772615066093,0.004976663961039,0.01727696273382415,,
M,static_best_fixed,Ausgrid,lgbm,2013-03,8,0.8049794116589348,0.3797178954232325,0.6225374940244036,0.0244736037688351,0.0088141558585522,0.01664387981369365,,
M,static_best_fixed,Ausgrid,lgbm,2013-04,9,0.7913368636194723,0.370888923442457,0.5970679365733601,0.0293060200668896,0.0137548732943469,0.02153044668061825,,
M,static_best_fixed,Ausgrid,lgbm,2013-05,10,0.7835482072859352,0.4430764254941681,0.7327517345057389,0.0308941993023339,0.016909518572825,0.02390185893757945,,
M,static_best_fixed,Ausgrid,lgbm,2013-06,11,0.7854189892233371,0.5642415321512665,0.9467195189708104,0.030309364548495,0.0161512027491409,0.023230283648817948,,
M,static_best_fixed,UCI Electricity,lgbm,2014-01,0,0.8084230925588977,332.5711013788015,406.618439307458,0.0278355560993515,0.0245974776930362,0.02621651689619385,,
M,static_best_fixed,UCI Electricity,lgbm,2014-02,1,0.8106264558959141,312.2024244338777,384.5449421610819,0.0272899904287818,0.0209140586189766,0.024102024523879197,,
M,static_best_fixed,UCI Electricity,lgbm,2014-03,2,0.791436594925068,303.5932997709195,397.9425278816023,0.0324682372722141,0.0125546193698261,0.0225114283210201,,
M,static_best_fixed,UCI Electricity,lgbm,2014-04,3,0.7921579743779035,331.7019510704276,496.9675322088154,0.0335815873300731,0.0095121966709217,0.0215468920004974,,
M,static_best_fixed,UCI Electricity,lgbm,2014-05,4,0.7948358679049428,448.1948267571357,518.0054067707056,0.0287733410166441,0.0086997670802682,0.01873655404845615,,
M,static_best_fixed,UCI Electricity,lgbm,2014-06,5,0.8022730331716827,477.8765636420404,601.0414291431883,0.0265605945044232,0.0082212950084994,0.017390944756461302,,
M,static_best_fixed,UCI Electricity,lgbm,2014-07,6,0.8017804493947419,523.5595653993068,661.9794631704037,0.0295532496852342,0.0067471842459445,0.01815021696558935,,
M,static_best_fixed,UCI Electricity,lgbm,2014-08,7,0.8066094891519283,526.4991170965071,705.7582161572641,0.0265283407600951,0.0202856288320621,0.023406984796078598,,
M,static_best_fixed,UCI Electricity,lgbm,2014-09,8,0.8063710595116221,506.4461128145218,636.1756491973163,0.0289716900713356,0.0162442693040745,0.02260797968770505,,
M,static_best_fixed,UCI Electricity,lgbm,2014-10,9,0.7897867881261273,389.559498271509,622.9902370466141,0.0341393573647296,0.026886023942764,0.030512690653746802,,
M,static_best_fixed,UCI Electricity,lgbm,2014-11,10,0.8075885373543411,329.76587743075095,451.6134343219883,0.0362443357710081,0.013205068768351,0.02472470226967955,,
M,static_best_fixed,UCI Electricity,lgbm,2014-12,11,0.7881419149599587,334.5310151207266,422.9664501684074,0.0407896969960096,0.0176560175674719,0.02922285728174075,,
M,static_best_fixed,London,persistence,2013-03,0,0.8058477677023209,0.4462708421717844,1.0267276053636976,0.0289708551691943,0.0062814880660398,0.01762617161761705,,
M,static_best_fixed,London,persistence,2013-04,1,0.8213665038057227,0.4388158919235085,0.9249930817411132,0.0375817243419501,0.0312088693899329,0.0343952968659415,,
M,static_best_fixed,London,persistence,2013-05,2,0.8299649291660561,0.4021058287320966,0.825145622680827,0.0449704991359335,0.0489624311565696,0.04696646514625155,,
M,static_best_fixed,London,persistence,2013-06,3,0.8164846248530838,0.3355746956633825,0.7538923379825446,0.0383416000956836,0.0429623983739837,0.04065199923483365,,
M,static_best_fixed,London,persistence,2013-07,4,0.8251592009904943,0.3028716308846237,0.6556779204617393,0.0453789091696023,0.0409470889063728,0.04316299903798755,,
M,static_best_fixed,London,persistence,2013-08,5,0.807894135516217,0.2688767214258467,0.64652711999849,0.035119491412973,0.0117206588175757,0.02342007511527435,,
M,static_best_fixed,London,persistence,2013-09,6,0.7652737764170836,0.2484230324127508,0.761837705912976,0.0531385103890005,0.0466572895659984,0.04989789997749945,,
M,static_best_fixed,London,persistence,2013-10,7,0.7643404245021101,0.2760808917390068,0.8317845484451594,0.0473227988168486,0.0393941380893057,0.04335846845307715,,
M,static_best_fixed,London,persistence,2013-11,8,0.7611295422591957,0.323376357244497,0.9768807836118836,0.0516315258522112,0.0806097819182722,0.0661206538852417,,
M,static_best_fixed,London,persistence,2013-12,9,0.788609524731391,0.375946589581056,0.9808591590007426,0.0373867074619474,0.0211402904822792,0.0292634989721133,,
M,static_best_fixed,London,persistence,2014-01,10,0.7993758772944106,0.4135031348658213,0.992030674310577,0.029389835689327,0.0061588224187046,0.0177743290540158,,
M,static_best_fixed,Ausgrid,persistence,2012-07,0,0.7811140180530083,0.6407966623600172,1.535165176145205,0.0408912324234905,0.0253214721206075,0.033106352272049,,
M,static_best_fixed,Ausgrid,persistence,2012-08,1,0.8151319811558241,0.7141852803638725,1.4184351904560637,0.0420667457834358,0.0196175464320624,0.0308421461077491,,
M,static_best_fixed,Ausgrid,persistence,2012-09,2,0.8540458937198068,0.6587699058724015,1.0605949262799232,0.0773225566703827,0.0680913516609392,0.07270695416566095,,
M,static_best_fixed,Ausgrid,persistence,2012-10,3,0.831575682382134,0.5171511787822388,0.938915063039161,0.0524139605135397,0.0412177142223699,0.046815837367954805,,
M,static_best_fixed,Ausgrid,persistence,2012-11,4,0.8037880899293943,0.4277197334273839,0.9193792422087558,0.0370889074693422,0.0052205165692007,0.02115471201927145,,
M,static_best_fixed,Ausgrid,persistence,2012-12,5,0.8094971589887439,0.4160180680730541,0.9350034206535688,0.0374127917430862,0.0165558385210337,0.026984315132059948,,
M,static_best_fixed,Ausgrid,persistence,2013-01,6,0.7938648541734096,0.4031471625670443,1.0278574114464345,0.0350999748264825,0.0089014521671655,0.022000713496824,,
M,static_best_fixed,Ausgrid,persistence,2013-02,7,0.7990076047141265,0.4092354607347637,0.9334492993710612,0.0384366539257843,0.0073990549828177,0.022917854454300998,,
M,static_best_fixed,Ausgrid,persistence,2013-03,8,0.8005223504872874,0.4138521702269805,0.9269051982178288,0.0332389326428597,0.0020798691941026,0.01765940091848115,,
M,static_best_fixed,Ausgrid,persistence,2013-04,9,0.7827805648457823,0.4079511607875253,0.928058134746484,0.045006503158677,0.0289772727272727,0.03699188794297485,,
M,static_best_fixed,Ausgrid,persistence,2013-05,10,0.7572418815406192,0.4137545228997797,1.1688154325021989,0.0626389038731255,0.0534365835777126,0.05803774372541905,,
M,static_best_fixed,Ausgrid,persistence,2013-06,11,0.7426537532515793,0.4753986732120581,1.4803658843087035,0.0738967855815682,0.0705808080808081,0.07223879683118815,,
M,static_best_fixed,UCI Electricity,persistence,2014-01,0,0.8067984738120014,212.01266798972733,374.2079456205983,0.0254383060574527,0.0399168657905216,0.03267758592398715,,
M,static_best_fixed,UCI Electricity,persistence,2014-02,1,0.8039521802122609,210.65879856388585,356.0113224168681,0.0235684174696271,0.0314869929453262,0.027527705207476647,,
M,static_best_fixed,UCI Electricity,persistence,2014-03,2,0.8164889004509192,207.5837723971951,364.1897047574592,0.0305119351685428,0.0492756869772997,0.039893811072921254,,
M,static_best_fixed,UCI Electricity,persistence,2014-04,3,0.8146118442489411,199.1798458751848,404.7630274179744,0.0364450961225154,0.0426183127572016,0.0395317044398585,,
M,static_best_fixed,UCI Electricity,persistence,2014-05,4,0.8018202314508246,213.8118093008748,441.9580847141586,0.0318142402169457,0.0273596176821983,0.029586928949572,,
M,static_best_fixed,UCI Electricity,persistence,2014-06,5,0.7950054985337244,234.1487435697224,495.7240725791307,0.0282329341805148,0.0241374269005848,0.0261851805405498,,
M,static_best_fixed,UCI Electricity,persistence,2014-07,6,0.784455507205247,243.12814211214103,556.106865333489,0.0327397281871787,0.0237584889643464,0.02824910857576255,,
M,static_best_fixed,UCI Electricity,persistence,2014-08,7,0.8061313578027938,262.3104888960068,573.5963590965983,0.0297884542616592,0.0459652528872958,0.037876853574477495,,
M,static_best_fixed,UCI Electricity,persistence,2014-09,8,0.8129388644509612,282.3505291378212,548.5817929482027,0.0283123574454219,0.0225694444444444,0.025440900944933148,,
M,static_best_fixed,UCI Electricity,persistence,2014-10,9,0.8101379954592753,270.67253253932824,495.7906224793682,0.0358419654400403,0.0228883701188454,0.029365167779442848,,
M,static_best_fixed,UCI Electricity,persistence,2014-11,10,0.8122658031932225,249.5368071632836,392.27677103611336,0.0407400619094167,0.0318544238683127,0.0362972428888647,,
M,static_best_fixed,UCI Electricity,persistence,2014-12,11,0.7969641787279664,219.3555263088331,367.1869270239196,0.0393805379497367,0.0273098367184387,0.0333451873340877,,
M,static_oracle,Ausgrid,lgbm,2012-07,0,0.7910418240011508,0.5967308885848074,0.9856568742933758,0.0269491494947315,0.0137707722385141,0.0203599608666228,,
M,static_oracle,Ausgrid,lgbm,2012-08,1,0.808285683460999,0.5613808815785815,0.8966500892406493,0.0258478081058726,0.0116293988269794,0.018738603466426,,
M,static_oracle,Ausgrid,lgbm,2012-09,2,0.8142767558528428,0.4186851842692227,0.6435365521608878,0.0353748606465997,0.0277777777777776,0.03157631921218865,,
M,static_oracle,Ausgrid,lgbm,2012-10,3,0.7951460064012659,0.3746521455102637,0.6026868330308179,0.02739418132125,0.0068091120718324,0.017101646696541198,,
M,static_oracle,Ausgrid,lgbm,2012-11,4,0.7932251021924935,0.3660661309671306,0.6066329793118836,0.0253553511705685,0.0105350378787879,0.0179451945246782,,
M,static_oracle,Ausgrid,lgbm,2012-12,5,0.8006347322616607,0.4001942649048083,0.6587902967649849,0.0257165461934045,0.0060954993903115,0.015906022791858,,
M,static_oracle,Ausgrid,lgbm,2013-01,6,0.7939187974251087,0.4460509425830024,0.7759647548830915,0.0279956485776962,0.0101901119609799,0.01909288026933805,,
M,static_oracle,Ausgrid,lgbm,2013-02,7,0.8010655558209906,0.3827044664017657,0.6284264307962734,0.0295772615066093,0.004976663961039,0.01727696273382415,,
M,static_oracle,Ausgrid,lgbm,2013-03,8,0.8049794116589348,0.3797178954232325,0.6225374940244036,0.0244736037688351,0.0088141558585522,0.01664387981369365,,
M,static_oracle,Ausgrid,lgbm,2013-04,9,0.7913368636194723,0.370888923442457,0.5970679365733601,0.0293060200668896,0.0137548732943469,0.02153044668061825,,
M,static_oracle,Ausgrid,lgbm,2013-05,10,0.7835482072859352,0.4430764254941681,0.7327517345057389,0.0308941993023339,0.016909518572825,0.02390185893757945,,
M,static_oracle,Ausgrid,lgbm,2013-06,11,0.7854189892233371,0.5642415321512665,0.9467195189708104,0.030309364548495,0.0161512027491409,0.023230283648817948,,
M,static_oracle,Ausgrid,persistence,2012-07,0,0.7811140180530083,0.6407966623600172,1.535165176145205,0.0408912324234905,0.0253214721206075,0.033106352272049,,
M,static_oracle,Ausgrid,persistence,2012-08,1,0.8151319811558241,0.7141852803638725,1.4184351904560637,0.0420667457834358,0.0196175464320624,0.0308421461077491,,
M,static_oracle,Ausgrid,persistence,2012-09,2,0.8644648829431438,0.6314234461713277,1.0421196556879893,0.0687105165366034,0.0676689576174112,0.06818973707700729,,
M,static_oracle,Ausgrid,persistence,2012-10,3,0.831575682382134,0.5171511787822388,0.938915063039161,0.0524139605135397,0.0412177142223699,0.046815837367954805,,
M,static_oracle,Ausgrid,persistence,2012-11,4,0.8037880899293943,0.4277197334273839,0.9193792422087558,0.0370889074693422,0.0052205165692007,0.02115471201927145,,
M,static_oracle,Ausgrid,persistence,2012-12,5,0.8094971589887439,0.4160180680730541,0.9350034206535688,0.0374127917430862,0.0165558385210337,0.026984315132059948,,
M,static_oracle,Ausgrid,persistence,2013-01,6,0.7938648541734096,0.4031471625670443,1.0278574114464345,0.0350999748264825,0.0089014521671655,0.022000713496824,,
M,static_oracle,Ausgrid,persistence,2013-02,7,0.7990076047141265,0.4092354607347637,0.9334492993710612,0.0384366539257843,0.0073990549828177,0.022917854454300998,,
M,static_oracle,Ausgrid,persistence,2013-03,8,0.8005223504872874,0.4138521702269805,0.9269051982178288,0.0332389326428597,0.0020798691941026,0.01765940091848115,,
M,static_oracle,Ausgrid,persistence,2013-04,9,0.7867660720921591,0.4119483828889019,0.9266424365994036,0.0438498699368264,0.0208017676767676,0.032325818806796996,,
M,static_oracle,Ausgrid,persistence,2013-05,10,0.7572418815406192,0.4137545228997797,1.1688154325021989,0.0626389038731255,0.0534365835777126,0.05803774372541905,,
M,static_oracle,Ausgrid,persistence,2013-06,11,0.7426537532515793,0.4753986732120581,1.4803658843087035,0.0738967855815682,0.0705808080808081,0.07223879683118815,,
M,static_oracle,London,lgbm,2013-03,0,0.7948175646695163,0.3809369540410132,0.6559613458987453,0.0265550664867221,0.0151369261935421,0.020845996340132098,,
M,static_oracle,London,lgbm,2013-04,1,0.7946225186548236,0.3272712906030834,0.5563624711564996,0.0319511595742441,0.0062633416067636,0.019107250590503853,,
M,static_oracle,London,lgbm,2013-05,2,0.7950998783037834,0.2769957307424722,0.4869798301854545,0.0392877889131448,0.0085815575925454,0.0239346732528451,,
M,static_oracle,London,lgbm,2013-06,3,0.7979014960114241,0.257541511359061,0.4496994645566198,0.0279995854172746,0.0095020325203252,0.018750808968799902,,
M,static_oracle,London,lgbm,2013-07,4,0.8142739176278189,0.2366429843047595,0.3987737845627966,0.0381437438232902,0.0197355921469284,0.028939667985109302,,
M,static_oracle,London,lgbm,2013-08,5,0.8008523109187212,0.2310230378940098,0.3940003418709672,0.0295702833516979,0.0046161573416755,0.0170932203466867,,
M,static_oracle,London,lgbm,2013-09,6,0.7815925037068742,0.2592261143873318,0.4596661983337289,0.0353012708877478,0.0191503267973857,0.02722579884256675,,
M,static_oracle,London,lgbm,2013-10,7,0.7917020921672873,0.2904728641464786,0.5047603284715929,0.0288005368099611,0.0131035328656609,0.020952034837811,,
M,static_oracle,London,lgbm,2013-11,8,0.7937210065523801,0.3502218408129811,0.6122988172850768,0.0415710067179623,0.0136062949442247,0.0275886508310935,,
M,static_oracle,London,lgbm,2013-12,9,0.7973692140466427,0.3695178131994346,0.6205063295307099,0.0317092786159303,0.0063093928772066,0.01900933574656845,,
M,static_oracle,London,lgbm,2014-01,10,0.7996151232345797,0.3695304319091982,0.6209876630173171,0.0304529769428744,0.0047042633375119,0.01757862014019315,,
M,static_oracle,London,persistence,2013-03,0,0.8058477677023209,0.4462708421717844,1.0267276053636976,0.0289708551691943,0.0062814880660398,0.01762617161761705,,
M,static_oracle,London,persistence,2013-04,1,0.8213665038057227,0.4388158919235085,0.9249930817411132,0.0375817243419501,0.0312088693899329,0.0343952968659415,,
M,static_oracle,London,persistence,2013-05,2,0.8324584668036881,0.3725492735190747,0.8174198161790813,0.0466701577607178,0.033138925683557,0.0399045417221374,,
M,static_oracle,London,persistence,2013-06,3,0.8164846248530838,0.3355746956633825,0.7538923379825446,0.0383416000956836,0.0429623983739837,0.04065199923483365,,
M,static_oracle,London,persistence,2013-07,4,0.8251592009904943,0.3028716308846237,0.6556779204617393,0.0453789091696023,0.0409470889063728,0.04316299903798755,,
M,static_oracle,London,persistence,2013-08,5,0.807894135516217,0.2688767214258467,0.64652711999849,0.035119491412973,0.0117206588175757,0.02342007511527435,,
M,static_oracle,London,persistence,2013-09,6,0.7723164799262113,0.2853683085507453,0.7649021216302698,0.0599336701076101,0.0360317917605789,0.0479827309340945,,
M,static_oracle,London,persistence,2013-10,7,0.7643404245021101,0.2760808917390068,0.8317845484451594,0.0473227988168486,0.0393941380893057,0.04335846845307715,,
M,static_oracle,London,persistence,2013-11,8,0.766910346820488,0.3342949972026465,0.9780721263163088,0.0551329660470291,0.0503408850307008,0.05273692553886495,,
M,static_oracle,London,persistence,2013-12,9,0.788609524731391,0.375946589581056,0.9808591590007426,0.0373867074619474,0.0211402904822792,0.0292634989721133,,
M,static_oracle,London,persistence,2014-01,10,0.7993758772944106,0.4135031348658213,0.992030674310577,0.029389835689327,0.0061588224187046,0.0177743290540158,,
M,static_oracle,UCI Electricity,lgbm,2014-01,0,0.8071975781783449,353.75455028216135,416.9442483682002,0.0416363083796765,0.0078780950976233,0.0247572017386499,,
M,static_oracle,UCI Electricity,lgbm,2014-02,1,0.8106264558959141,312.2024244338777,384.5449421610819,0.0272899904287818,0.0209140586189766,0.024102024523879197,,
M,static_oracle,UCI Electricity,lgbm,2014-03,2,0.791436594925068,303.5932997709195,397.9425278816023,0.0324682372722141,0.0125546193698261,0.0225114283210201,,
M,static_oracle,UCI Electricity,lgbm,2014-04,3,0.7921579743779035,331.7019510704276,496.9675322088154,0.0335815873300731,0.0095121966709217,0.0215468920004974,,
M,static_oracle,UCI Electricity,lgbm,2014-05,4,0.7948358679049428,448.1948267571357,518.0054067707056,0.0287733410166441,0.0086997670802682,0.01873655404845615,,
M,static_oracle,UCI Electricity,lgbm,2014-06,5,0.8022730331716827,477.8765636420404,601.0414291431883,0.0265605945044232,0.0082212950084994,0.017390944756461302,,
M,static_oracle,UCI Electricity,lgbm,2014-07,6,0.8017804493947419,523.5595653993068,661.9794631704037,0.0295532496852342,0.0067471842459445,0.01815021696558935,,
M,static_oracle,UCI Electricity,lgbm,2014-08,7,0.8066094891519283,526.4991170965071,705.7582161572641,0.0265283407600951,0.0202856288320621,0.023406984796078598,,
M,static_oracle,UCI Electricity,lgbm,2014-09,8,0.8063710595116221,506.4461128145218,636.1756491973163,0.0289716900713356,0.0162442693040745,0.02260797968770505,,
M,static_oracle,UCI Electricity,lgbm,2014-10,9,0.7897867881261273,389.559498271509,622.9902370466141,0.0341393573647296,0.026886023942764,0.030512690653746802,,
M,static_oracle,UCI Electricity,lgbm,2014-11,10,0.8075885373543411,329.76587743075095,451.6134343219883,0.0362443357710081,0.013205068768351,0.02472470226967955,,
M,static_oracle,UCI Electricity,lgbm,2014-12,11,0.7881419149599587,334.5310151207266,422.9664501684074,0.0407896969960096,0.0176560175674719,0.02922285728174075,,
M,static_oracle,UCI Electricity,persistence,2014-01,0,0.8008082253334594,212.78093413878028,380.65695170506297,0.0513537429445337,0.0096998207885303,0.030526781866532002,,
M,static_oracle,UCI Electricity,persistence,2014-02,1,0.8039521802122609,210.65879856388585,356.0113224168681,0.0235684174696271,0.0314869929453262,0.027527705207476647,,
M,static_oracle,UCI Electricity,persistence,2014-03,2,0.8120999274745373,215.13693654246435,370.5068419790989,0.0446681960079462,0.0147774790919952,0.0297228375499707,,
M,static_oracle,UCI Electricity,persistence,2014-04,3,0.8105388563049853,207.63487057256648,408.73460438194985,0.0483484033887259,0.0152397260273972,0.03179406470806155,,
M,static_oracle,UCI Electricity,persistence,2014-05,4,0.8018202314508246,213.8118093008748,441.9580847141586,0.0318142402169457,0.0273596176821983,0.029586928949572,,
M,static_oracle,UCI Electricity,persistence,2014-06,5,0.7950054985337244,234.1487435697224,495.7240725791307,0.0282329341805148,0.0241374269005848,0.0261851805405498,,
M,static_oracle,UCI Electricity,persistence,2014-07,6,0.784455507205247,243.12814211214103,556.106865333489,0.0327397281871787,0.0237584889643464,0.02824910857576255,,
M,static_oracle,UCI Electricity,persistence,2014-08,7,0.8035584775959386,243.5432056520561,588.697762649019,0.0554070885756629,0.0156735364396654,0.03554031250766415,,
M,static_oracle,UCI Electricity,persistence,2014-09,8,0.8129388644509612,282.3505291378212,548.5817929482027,0.0283123574454219,0.0225694444444444,0.025440900944933148,,
M,static_oracle,UCI Electricity,persistence,2014-10,9,0.8101379954592753,270.67253253932824,495.7906224793682,0.0358419654400403,0.0228883701188454,0.029365167779442848,,
M,static_oracle,UCI Electricity,persistence,2014-11,10,0.8122658031932225,249.5368071632836,392.27677103611336,0.0407400619094167,0.0318544238683127,0.0362972428888647,,
M,static_oracle,UCI Electricity,persistence,2014-12,11,0.7969641787279664,219.3555263088331,367.1869270239196,0.0393805379497367,0.0273098367184387,0.0333451873340877,,
M,csgr,London,persistence,2013-03,0,0.8058477677023209,0.4462708421717844,1.0267276053636976,0.0289708551691943,0.0062814880660398,0.01762617161761705,rolling_user_norm,0.0176261716176171
M,csgr,London,persistence,2013-04,1,0.8213665038057227,0.4388158919235085,0.9249930817411132,0.0375817243419501,0.0312088693899329,0.0343952968659415,rolling_user_norm,0.0343952968659415
M,csgr,London,persistence,2013-05,2,0.8324584668036881,0.3725492735190747,0.8174198161790813,0.0466701577607178,0.033138925683557,0.0399045417221374,rolling_global_norm,0.0399045417221374
M,csgr,London,persistence,2013-06,3,0.8164846248530838,0.3355746956633825,0.7538923379825446,0.0383416000956836,0.0429623983739837,0.04065199923483365,rolling_user_norm,0.0406519992348336
M,csgr,London,persistence,2013-07,4,0.8251592009904943,0.3028716308846237,0.6556779204617393,0.0453789091696023,0.0409470889063728,0.04316299903798755,rolling_user_norm,0.0431629990379876
M,csgr,London,persistence,2013-08,5,0.807894135516217,0.2688767214258467,0.64652711999849,0.035119491412973,0.0117206588175757,0.02342007511527435,rolling_user_norm,0.0234200751152744
M,csgr,London,persistence,2013-09,6,0.7652737764170836,0.2484230324127508,0.761837705912976,0.0531385103890005,0.0466572895659984,0.04989789997749945,rolling_user_norm,0.0498978999774995
M,csgr,London,persistence,2013-10,7,0.7643404245021101,0.2760808917390068,0.8317845484451594,0.0473227988168486,0.0393941380893057,0.04335846845307715,rolling_user_norm,0.0433584684530771
M,csgr,London,persistence,2013-11,8,0.7611295422591957,0.323376357244497,0.9768807836118836,0.0516315258522112,0.0806097819182722,0.0661206538852417,rolling_user_norm,0.0661206538852417
M,csgr,London,persistence,2013-12,9,0.7893368395013928,0.3658774283153468,0.9908023578045562,0.0501621560759703,0.0199845906691584,0.035073373372564345,rolling_global_norm,0.0350733733725644
M,csgr,London,persistence,2014-01,10,0.7993758772944106,0.4135031348658213,0.992030674310577,0.029389835689327,0.0061588224187046,0.0177743290540158,rolling_user_norm,0.0177743290540158
M,csgr,Ausgrid,persistence,2012-07,0,0.7811140180530083,0.6407966623600172,1.535165176145205,0.0408912324234905,0.0253214721206075,0.033106352272049,rolling_user_norm,0.033106352272049
M,csgr,Ausgrid,persistence,2012-08,1,0.8151319811558241,0.7141852803638725,1.4184351904560637,0.0420667457834358,0.0196175464320624,0.0308421461077491,rolling_user_norm,0.0308421461077491
M,csgr,Ausgrid,persistence,2012-09,2,0.8540458937198068,0.6587699058724015,1.0605949262799232,0.0773225566703827,0.0680913516609392,0.07270695416566095,rolling_user_norm,0.072706954165661
M,csgr,Ausgrid,persistence,2012-10,3,0.8378286043082677,0.5144132170902446,0.9342148149262584,0.0485183586866616,0.0459289435761001,0.04722365113138085,rolling_global_norm,0.0472236511313808
M,csgr,Ausgrid,persistence,2012-11,4,0.8037880899293943,0.4277197334273839,0.9193792422087558,0.0370889074693422,0.0052205165692007,0.02115471201927145,rolling_user_norm,0.0211547120192714
M,csgr,Ausgrid,persistence,2012-12,5,0.8094971589887439,0.4160180680730541,0.9350034206535688,0.0374127917430862,0.0165558385210337,0.026984315132059948,rolling_user_norm,0.0269843151320599
M,csgr,Ausgrid,persistence,2013-01,6,0.7938648541734096,0.4031471625670443,1.0278574114464345,0.0350999748264825,0.0089014521671655,0.022000713496824,rolling_user_norm,0.022000713496824
M,csgr,Ausgrid,persistence,2013-02,7,0.7990076047141265,0.4092354607347637,0.9334492993710612,0.0384366539257843,0.0073990549828177,0.022917854454300998,rolling_user_norm,0.022917854454301
M,csgr,Ausgrid,persistence,2013-03,8,0.8005223504872874,0.4138521702269805,0.9269051982178288,0.0332389326428597,0.0020798691941026,0.01765940091848115,rolling_user_norm,0.0176594009184811
M,csgr,Ausgrid,persistence,2013-04,9,0.7827805648457823,0.4079511607875253,0.928058134746484,0.045006503158677,0.0289772727272727,0.03699188794297485,rolling_user_norm,0.0369918879429749
M,csgr,Ausgrid,persistence,2013-05,10,0.7572418815406192,0.4137545228997797,1.1688154325021989,0.0626389038731255,0.0534365835777126,0.05803774372541905,rolling_user_norm,0.058037743725419
M,csgr,Ausgrid,persistence,2013-06,11,0.7426537532515793,0.4753986732120581,1.4803658843087035,0.0738967855815682,0.0705808080808081,0.07223879683118815,rolling_user_norm,0.0722387968311881
M,csgr,UCI Electricity,persistence,2014-01,0,0.8008082253334594,212.78093413878028,380.65695170506297,0.0513537429445337,0.0096998207885303,0.030526781866532002,rolling_group_norm,0.030526781866532
M,csgr,UCI Electricity,persistence,2014-02,1,0.8039521802122609,210.65879856388585,356.0113224168681,0.0235684174696271,0.0314869929453262,0.027527705207476647,rolling_user_norm,0.0275277052074766
M,csgr,UCI Electricity,persistence,2014-03,2,0.8120999274745373,215.13693654246435,370.5068419790989,0.0446681960079462,0.0147774790919952,0.0297228375499707,rolling_group_norm,0.0297228375499707
M,csgr,UCI Electricity,persistence,2014-04,3,0.8105388563049853,207.63487057256648,408.73460438194985,0.0483484033887259,0.0152397260273972,0.03179406470806155,rolling_group_norm,0.0317940647080615
M,csgr,UCI Electricity,persistence,2014-05,4,0.8018202314508246,213.8118093008748,441.9580847141586,0.0318142402169457,0.0273596176821983,0.029586928949572,rolling_user_norm,0.029586928949572
