dataset,forecaster,coverage_target,horizon_hours,window,global_macro_user_gap,global_max_audit_group_gap,global_weighted_mean_audit_group_gap,user_macro_user_gap,user_max_audit_group_gap,user_weighted_mean_audit_group_gap,delta_user_gap_user_minus_global,delta_group_gap_user_minus_global,delta_weighted_mean_group_gap_user_minus_global,personalization_conflict,weighted_mean_group_conflict
Ausgrid,persistence_quantile_interval,0.9,6.0,2013-06,0.0990198810850985,0.10362499999999997,0.08419732441471575,0.10079431438127091,0.09658333333333335,0.09186176142697887,0.0017744332961724119,-0.007041666666666613,0.007664437012263117,0,0
UCI Electricity,persistence_quantile_interval,0.8,1.0,2014-01,0.05668061993504241,0.02138216845878138,0.015155062592627624,0.025438306057452773,0.009761719486889198,0.006798473812001325,-0.03124231387758964,-0.011620448971892183,-0.0083565887806263,0,0
UCI Electricity,persistence_quantile_interval,0.8,1.0,2014-02,0.05588408567239211,0.02476438492063493,0.014627627077223846,0.023568417469627144,0.009138732247284787,0.004016766163943555,-0.03231566820276496,-0.015625652673350143,-0.010610860913280291,0,0
UCI Electricity,persistence_quantile_interval,0.8,1.0,2014-03,0.04972783243464824,0.026169830621372125,0.017798891621732427,0.030511935168542854,0.02304930673457839,0.016488900450919143,-0.019215897266105387,-0.0031205238867937357,-0.0013099911708132836,0,0
UCI Electricity,persistence_quantile_interval,0.8,1.0,2014-04,0.052923387096774174,0.01922819200779724,0.013093637992831541,0.036445096122515466,0.026586866471734805,0.01461184424894094,-0.016478290974258708,0.0073586744639375645,0.0015182062561093987,1,1
UCI Electricity,persistence_quantile_interval,0.8,1.0,2014-05,0.05140360420017026,0.017434210526315774,0.007167407687699053,0.03181424021694573,0.016031173363516227,0.010979330243117957,-0.019589363983224528,-0.0014030371627995475,0.003811922555418904,0,1
UCI Electricity,persistence_quantile_interval,0.8,1.0,2014-06,0.05390701368523947,0.011369223205506485,0.008299731182795733,0.02823293418051483,0.01851647000983292,0.010998085695666392,-0.025674079504724643,0.007147246804326435,0.002698354512870659,1,1
UCI Electricity,persistence_quantile_interval,0.8,1.0,2014-07,0.054955183993945694,0.025746978780093244,0.01615248478541926,0.03273972818717877,0.02042713388524131,0.015544492794753008,-0.022215455806766926,-0.005319844894851933,-0.0006079919906662509,0,0
UCI Electricity,persistence_quantile_interval,0.8,1.0,2014-08,0.05871133289187398,0.012419116947378517,0.00951305458329392,0.029788454261659252,0.016829961328051257,0.006352875792261806,-0.02892287863021473,0.00441084438067274,-0.0031601787910321144,1,0
UCI Electricity,persistence_quantile_interval,0.8,1.0,2014-09,0.05274723036819809,0.016733674463937587,0.00961836102965131,0.028312357445421942,0.016575292397660757,0.012938864450961204,-0.024434872922776147,-0.00015838206627682982,0.003320503421309894,0,1
UCI Electricity,persistence_quantile_interval,0.8,1.0,2014-10,0.05194242108914323,0.014849202980569687,0.0063455838299750775,0.035841965440040355,0.020207679132172363,0.010137995459275333,-0.016100455649102875,0.005358476151602676,0.003792411629300256,1,1
UCI Electricity,persistence_quantile_interval,0.8,1.0,2014-11,0.05299262789182143,0.01965953785644048,0.014183162267839694,0.04074006190941674,0.02829707472959686,0.012265803193222527,-0.012252565982404692,0.008637536873156382,-0.001917359074617167,1,0
UCI Electricity,persistence_quantile_interval,0.8,1.0,2014-12,0.056757086999022474,0.02497818807772123,0.012930028694856955,0.0393805379497367,0.007973731371439419,0.0055123293286665105,-0.017376549049285775,-0.017004456706281812,-0.007417699366190444,0,0
UCI Electricity,persistence_quantile_interval,0.8,6.0,2014-01,0.10740567748242046,0.05718319656668558,0.0404256535174849,0.05041071484880017,0.018352126748501285,0.010698688235108613,-0.056994962633620284,-0.038831069818184294,-0.02972696528237629,0,0
UCI Electricity,persistence_quantile_interval,0.8,6.0,2014-02,0.11409501117162409,0.06867624791144533,0.047362449378578385,0.04641438870269516,0.023259060261272557,0.01117795175254851,-0.06768062246892892,-0.045417187650172774,-0.03618449762602988,0,0
UCI Electricity,persistence_quantile_interval,0.8,6.0,2014-03,0.0947438747516791,0.08863414692168614,0.051382319553495405,0.07095729669220822,0.05541643086210146,0.041653068142402126,-0.023786578059470875,-0.03321771605958468,-0.009729251411093279,0,0
UCI Electricity,persistence_quantile_interval,0.8,6.0,2014-04,0.09491385630498532,0.06307460668633236,0.04081235744542196,0.07763115021179537,0.07305677387914222,0.038493809058325175,-0.01728270609318995,0.009982167192809865,-0.002318548387096782,1,0
UCI Electricity,persistence_quantile_interval,0.8,6.0,2014-05,0.0892295746223946,0.022029451990190463,0.012285576892756887,0.06706772459243843,0.03994017033019326,0.026825552612493312,-0.022161850029956173,0.017910718340002796,0.014539975719736425,1,1
UCI Electricity,persistence_quantile_interval,0.8,6.0,2014-06,0.10281036168132944,0.047793756145526056,0.026690289996741612,0.06775517269468882,0.059648475909537924,0.03210227272727273,-0.03505518898664062,0.011854719764011867,0.0054119827305311174,1,1
UCI Electricity,persistence_quantile_interval,0.8,6.0,2014-07,0.11891791221265728,0.08052740508135892,0.051408137041591806,0.08101074480496959,0.08022111999238757,0.056216890549616906,-0.037907167407687695,-0.00030628508897134754,0.0048087535080251,0,1
UCI Electricity,persistence_quantile_interval,0.8,6.0,2014-08,0.1208088954056696,0.048135526691407415,0.023876643647715457,0.057441546053668836,0.021918623844557672,0.01877522624791095,-0.06336734935200075,-0.026216902846849743,-0.005101417399804506,0,0
UCI Electricity,persistence_quantile_interval,0.8,6.0,2014-09,0.10646077712609969,0.031886574074074026,0.02219676604757247,0.057861884978820444,0.03786258603736481,0.022396342456826306,-0.04859889214727925,0.005976011963290784,0.0001995764092538356,1,1
UCI Electricity,persistence_quantile_interval,0.8,6.0,2014-10,0.0963816100652729,0.044195081116770396,0.031250197080061756,0.08426887238671836,0.07349831097154813,0.03856915933528836,-0.012112737678554544,0.029303229854777735,0.007318962255226602,1,1
UCI Electricity,persistence_quantile_interval,0.8,6.0,2014-11,0.10543540241120884,0.08439036381514253,0.0558060443141088,0.09592599380905834,0.08154191248770892,0.04209942163571197,-0.009509408602150507,-0.00284845132743361,-0.013706622678396833,0,0
UCI Electricity,persistence_quantile_interval,0.8,6.0,2014-12,0.11642760855169805,0.10151150726278069,0.05093041497177814,0.08541016302462713,0.05264395868704019,0.028210040046668577,-0.03101744552707092,-0.048867548575740494,-0.02272037492510956,0,0
UCI Electricity,persistence_quantile_interval,0.9,1.0,2014-01,0.035059163434553654,0.016534616110167932,0.01047657900545518,0.01646840412449153,0.005625117902282595,0.0031272664207107554,-0.018590759310062124,-0.010909498207885338,-0.007349312584744424,0,0
UCI Electricity,persistence_quantile_interval,0.9,1.0,2014-02,0.03714172252478704,0.02034643901420219,0.011359272447982125,0.015537067099567101,0.0025806704260651347,0.0016161761625470897,-0.021604655425219943,-0.017765768588137054,-0.009743096285435036,0,0
UCI Electricity,persistence_quantile_interval,0.9,1.0,2014-03,0.03095043830605745,0.01912884194499953,0.012003949484438566,0.02024564058903288,0.00846066779852861,0.006992006432693236,-0.01070479771702457,-0.010668174146470921,-0.00501194305174533,0,0
UCI Electricity,persistence_quantile_interval,0.9,1.0,2014-04,0.03366222710980774,0.013643067846607626,0.008566511893124741,0.02512626262626263,0.018908382066276763,0.009500244379276606,-0.008535964483545114,0.005265314219669137,0.0009337324861518649,1,1
UCI Electricity,persistence_quantile_interval,0.9,1.0,2014-05,0.034180186358906434,0.010423740803621961,0.004934687667518056,0.022687462554788256,0.011169472740992226,0.0077334216252009855,-0.011492723804118178,0.0007457319373702642,0.00279873395768293,1,1
UCI Electricity,persistence_quantile_interval,0.9,1.0,2014-06,0.03475989736070382,0.006569809941520455,0.004206378299120219,0.018963831867057673,0.011559734513274411,0.0074800423590746495,-0.015796065493646146,0.004989924571753956,0.0032736640599544302,1,1
UCI Electricity,persistence_quantile_interval,0.9,1.0,2014-07,0.037950525021284646,0.01594228756304128,0.010650600700028422,0.02490678113076657,0.014871776572461748,0.012860853593163739,-0.013043743890518076,-0.0010705109905795318,0.002210252893135317,0,1
UCI Electricity,persistence_quantile_interval,0.9,1.0,2014-08,0.03925578627061457,0.005971667142449344,0.004460907198940468,0.01873305111468483,0.009940341445010326,0.003917754548607808,-0.02052273515592974,0.003968674302560982,-0.00054315265033266,1,0
UCI Electricity,persistence_quantile_interval,0.9,1.0,2014-09,0.035102028347996084,0.008324195906432741,0.005721529814271749,0.018954667644183767,0.009055190058479545,0.006806981101335931,-0.016147360703812317,0.0007309941520468044,0.0010854512870641818,1,1
UCI Electricity,persistence_quantile_interval,0.9,1.0,2014-10,0.03280850912874845,0.008154121863799269,0.005987095197553052,0.025253444959480335,0.012458963745361151,0.006608882792545684,-0.007555064169268114,0.004304841881561883,0.0006217875949926328,1,1
UCI Electricity,persistence_quantile_interval,0.9,1.0,2014-11,0.03483728413163897,0.013600049164208428,0.00953995601173022,0.027241161616161608,0.014715462143559455,0.006959718149234237,-0.007596122515477359,0.001115412979351027,-0.0025802378624959826,1,0
UCI Electricity,persistence_quantile_interval,0.9,1.0,2014-12,0.03851496231829219,0.021902117524995268,0.010313199634219401,0.02706126036641125,0.010498019241652501,0.006114803077602248,-0.011453701951880942,-0.011404098283342767,-0.0041983965566171535,0,0
UCI Electricity,persistence_quantile_interval,0.9,6.0,2014-01,0.07586399899095007,0.044430296170533845,0.02945046195566486,0.038518903919528266,0.013577053002188588,0.006680619935042417,-0.03734509507142181,-0.030853243168345257,-0.022769842020622443,0,0
UCI Electricity,persistence_quantile_interval,0.9,6.0,2014-02,0.08188276776986454,0.053812265037593954,0.03472411325233904,0.035819674277335574,0.016070770122208144,0.006837601242843137,-0.04606309349252897,-0.03774149491538581,-0.027886512009495903,0,0
UCI Electricity,persistence_quantile_interval,0.9,6.0,2014-03,0.06418345788793238,0.06370967741935485,0.03575505313278465,0.05131945101377982,0.03156656762874932,0.02397538075867939,-0.01286400687415256,-0.03214310979060553,-0.011779672374105262,0,0
UCI Electricity,persistence_quantile_interval,0.9,6.0,2014-04,0.06872454382535026,0.051348942969518196,0.031699046920821095,0.05692102476376668,0.04304946393762177,0.026019265232974886,-0.011803519061583577,-0.008299479031896428,-0.005679781687846209,0,0
UCI Electricity,persistence_quantile_interval,0.9,6.0,2014-05,0.07329171002428027,0.020894053008866265,0.014777851354334152,0.05780141424652351,0.0477840422495005,0.023391629615615094,-0.015490295777756756,0.026889989240634238,0.008613778261280942,1,1
UCI Electricity,persistence_quantile_interval,0.9,6.0,2014-06,0.08207885304659497,0.03858161258603743,0.02815045617464977,0.06043092212447052,0.06525934119960675,0.034451368523949207,-0.02164793092212445,0.026677728613569318,0.006300912349299435,1,1
UCI Electricity,persistence_quantile_interval,0.9,6.0,2014-07,0.09555623876643649,0.06864116471595783,0.04768391511367581,0.07200024437927666,0.0786355742696736,0.05597408791347398,-0.02355599438715983,0.009994409553715777,0.00829017279979817,1,1
UCI Electricity,persistence_quantile_interval,0.9,6.0,2014-08,0.08587014788887838,0.03375142734798742,0.018767145965376975,0.04141164506669189,0.016729154876438446,0.013164159808280541,-0.04445850282218649,-0.01702227247154897,-0.005602986157096434,0,0
UCI Electricity,persistence_quantile_interval,0.9,6.0,2014-09,0.07185870804822417,0.022682139376218324,0.019488229064841954,0.04435280221570543,0.022126966568338235,0.010905425219941312,-0.02750590583251874,-0.0005551728078800888,-0.008582803844900642,0,0
UCI Electricity,persistence_quantile_interval,0.9,6.0,2014-10,0.06815875981458708,0.04051527262346555,0.027252822186485007,0.060052462712452306,0.043991459701208435,0.025389627282187112,-0.008106297102134771,0.003476187077742887,-0.0018631949042978956,1,0
UCI Electricity,persistence_quantile_interval,0.9,6.0,2014-11,0.072149926686217,0.053450712881022544,0.03684119420006515,0.06998411534701855,0.04548303834808254,0.026895975887911327,-0.0021658113391984507,-0.007967674532940006,-0.009945218312153826,0,0
UCI Electricity,persistence_quantile_interval,0.9,6.0,2014-12,0.09150722889666699,0.09100169779286926,0.04395378078390568,0.07693631160722733,0.05762650914921719,0.03419674108409802,-0.014570917289439655,-0.033375188643652076,-0.009757039699807658,0,0
