kind,comparison,stratum,metric,block_months,estimate,ci_low,ci_high
paired_metric,csgr_vs_static_best_fixed,London|lgbm,delta_winkler_interval_score,2,-2.5478598554966187e-05,-0.00031326774165449633,0.00023683194598959773
paired_metric,csgr_vs_static_best_fixed,London|lgbm,delta_macro_user_abs_coverage_gap,2,0.0008268990120587914,0.0,0.002447692174628283
paired_metric,csgr_vs_static_best_fixed,London|lgbm,delta_max_abs_cluster_coverage_gap,2,-0.0011068633523610726,-0.0023788614257239087,0.0
paired_metric,csgr_vs_static_best_fixed,London|lgbm,delta_joint_loss,2,-0.00013998217015114063,-0.000681542827358414,0.0002615963169049921
paired_metric,csgr_vs_static_best_fixed,London|lgbm,relative_mpiw_change,2,0.00014407451648023803,-0.0005506570071948368,0.0009828805566355508
paired_metric,csgr_vs_static_best_fixed,London|lgbm,relative_winkler_interval_score_change,2,-9.357069846619958e-05,-0.0006417576775359268,0.0003610455821373281
paired_metric,csgr_vs_static_best_fixed,London|lgbm,delta_picp,3,0.0005953424528024609,-4.815935318810719e-05,0.0018341867115954898
paired_metric,csgr_vs_static_best_fixed,London|lgbm,delta_mpiw,3,7.384392275920007e-05,-0.00010192250476885474,0.00032345427304645495
paired_metric,csgr_vs_static_best_fixed,London|lgbm,delta_winkler_interval_score,3,-2.5478598554966187e-05,-0.00023432375965796372,0.00015788796399306517
paired_metric,csgr_vs_static_best_fixed,London|lgbm,delta_macro_user_abs_coverage_gap,3,0.0008268990120587914,0.0,0.002447692174628283
paired_metric,csgr_vs_static_best_fixed,London|lgbm,delta_max_abs_cluster_coverage_gap,3,-0.0011068633523610726,-0.0026845910204018,0.0
paired_metric,csgr_vs_static_best_fixed,London|lgbm,delta_joint_loss,3,-0.00013998217015114063,-0.00059434405505675,0.00017439754460332808
paired_metric,csgr_vs_static_best_fixed,London|lgbm,relative_mpiw_change,3,0.00014407451648023803,-0.00036710467146322453,0.0007993282209039387
paired_metric,csgr_vs_static_best_fixed,London|lgbm,relative_winkler_interval_score_change,3,-9.357069846619958e-05,-0.0005214091501568176,0.00024069705475821874
paired_metric,csgr_vs_static_best_fixed,London|persistence,delta_picp,2,0.00029280476433033646,0.0,0.0007461752438997796
paired_metric,csgr_vs_static_best_fixed,London|persistence,delta_mpiw,2,-0.003602337861702826,-0.008976256991343174,0.0
paired_metric,csgr_vs_static_best_fixed,London|persistence,delta_winkler_interval_score,2,0.00020158111836980503,-0.002107038136839737,0.002711781491949152
paired_metric,csgr_vs_static_best_fixed,London|persistence,delta_macro_user_abs_coverage_gap,2,0.0013159188398915633,0.0,0.0036387276788048175
paired_metric,csgr_vs_static_best_fixed,London|persistence,delta_max_abs_cluster_coverage_gap,2,-0.0015435641169212178,-0.004420565112014417,0.0
paired_metric,csgr_vs_static_best_fixed,London|persistence,delta_joint_loss,2,-0.00011382263851482766,-0.0019259791156674957,0.0015845112001230128
paired_metric,csgr_vs_static_best_fixed,London|persistence,relative_mpiw_change,2,-0.009117082502273312,-0.02248152227322905,0.0
paired_metric,csgr_vs_static_best_fixed,London|persistence,relative_winkler_interval_score_change,2,7.038842949463114e-05,-0.002553534889992086,0.0027647001784759794
paired_metric,csgr_vs_static_best_fixed,London|persistence,delta_picp,3,0.00029280476433033646,0.0,0.0006800557193541647
paired_metric,csgr_vs_static_best_fixed,London|persistence,delta_mpiw,3,-0.003602337861702826,-0.008060878694460523,0.0
paired_metric,csgr_vs_static_best_fixed,London|persistence,delta_winkler_interval_score,3,0.00020158111836980503,-0.002107038136839737,0.002711781491949152
paired_metric,csgr_vs_static_best_fixed,London|persistence,delta_macro_user_abs_coverage_gap,3,0.0013159188398915633,0.0,0.003484213258369881
paired_metric,csgr_vs_static_best_fixed,London|persistence,delta_max_abs_cluster_coverage_gap,3,-0.0015435641169212178,-0.004315501492639799,0.0
paired_metric,csgr_vs_static_best_fixed,London|persistence,delta_joint_loss,3,-0.00011382263851482766,-0.0019259791156674957,0.0015845112001230128
paired_metric,csgr_vs_static_best_fixed,London|persistence,relative_mpiw_change,3,-0.009117082502273312,-0.02004665965643361,0.0
paired_metric,csgr_vs_static_best_fixed,London|persistence,relative_winkler_interval_score_change,3,7.038842949463114e-05,-0.002553534889992086,0.0027647001784759794
paired_metric,csgr_vs_static_best_fixed,UCI Electricity|lgbm,delta_picp,2,0.0,0.0,0.0
paired_metric,csgr_vs_static_best_fixed,UCI Electricity|lgbm,delta_mpiw,2,0.0,0.0,0.0
paired_metric,csgr_vs_static_best_fixed,UCI Electricity|lgbm,delta_winkler_interval_score,2,0.0,0.0,0.0
paired_metric,csgr_vs_static_best_fixed,UCI Electricity|lgbm,delta_macro_user_abs_coverage_gap,2,0.0,0.0,0.0
paired_metric,csgr_vs_static_best_fixed,UCI Electricity|lgbm,delta_max_abs_cluster_coverage_gap,2,0.0,0.0,0.0
paired_metric,csgr_vs_static_best_fixed,UCI Electricity|lgbm,delta_joint_loss,2,0.0,0.0,0.0
paired_metric,csgr_vs_static_best_fixed,UCI Electricity|lgbm,relative_mpiw_change,2,0.0,0.0,0.0
paired_metric,csgr_vs_static_best_fixed,UCI Electricity|lgbm,relative_winkler_interval_score_change,2,0.0,0.0,0.0
paired_metric,csgr_vs_static_best_fixed,UCI Electricity|lgbm,delta_picp,3,0.0,0.0,0.0
paired_metric,csgr_vs_static_best_fixed,UCI Electricity|lgbm,delta_mpiw,3,0.0,0.0,0.0
paired_metric,csgr_vs_static_best_fixed,UCI Electricity|lgbm,delta_winkler_interval_score,3,0.0,0.0,0.0
paired_metric,csgr_vs_static_best_fixed,UCI Electricity|lgbm,delta_macro_user_abs_coverage_gap,3,0.0,0.0,0.0
paired_metric,csgr_vs_static_best_fixed,UCI Electricity|lgbm,delta_max_abs_cluster_coverage_gap,3,0.0,0.0,0.0
paired_metric,csgr_vs_static_best_fixed,UCI Electricity|lgbm,delta_joint_loss,3,0.0,0.0,0.0
paired_metric,csgr_vs_static_best_fixed,UCI Electricity|lgbm,relative_mpiw_change,3,0.0,0.0,0.0
paired_metric,csgr_vs_static_best_fixed,UCI Electricity|lgbm,relative_winkler_interval_score_change,3,0.0,0.0,0.0
paired_metric,csgr_vs_static_best_fixed,UCI Electricity|persistence,delta_picp,2,-0.0012043507832399658,-0.0024549058920807034,0.0
paired_metric,csgr_vs_static_best_fixed,UCI Electricity|persistence,delta_mpiw,2,1.3980379159753227,0.0,3.4366390443113723
paired_metric,csgr_vs_static_best_fixed,UCI Electricity|persistence,delta_winkler_interval_score,2,1.3948100225066515,0.0,2.800609116915382
paired_metric,csgr_vs_static_best_fixed,UCI Electricity|persistence,delta_macro_user_abs_coverage_gap,2,0.004331250416057909,0.0,0.008662500832115817
paired_metric,csgr_vs_static_best_fixed,UCI Electricity|persistence,delta_max_abs_cluster_coverage_gap,2,-0.00767448663475835,-0.015705736843126133,0.0
paired_metric,csgr_vs_static_best_fixed,UCI Electricity|persistence,delta_joint_loss,2,-0.001671618109350221,-0.004011583674158392,0.0
paired_metric,csgr_vs_static_best_fixed,UCI Electricity|persistence,relative_mpiw_change,2,0.006871581623831325,0.0,0.016978623040416165
paired_metric,csgr_vs_static_best_fixed,UCI Electricity|persistence,relative_winkler_interval_score_change,2,0.0036992988674827685,0.0,0.007417261539608998
paired_metric,csgr_vs_static_best_fixed,UCI Electricity|persistence,delta_picp,3,-0.0012043507832399658,-0.0025684732776954564,0.0
paired_metric,csgr_vs_static_best_fixed,UCI Electricity|persistence,delta_mpiw,3,1.3980379159753227,0.0,3.4366390443113723
paired_metric,csgr_vs_static_best_fixed,UCI Electricity|persistence,delta_winkler_interval_score,3,1.3948100225066515,0.0,2.996072471720737
paired_metric,csgr_vs_static_best_fixed,UCI Electricity|persistence,delta_macro_user_abs_coverage_gap,3,0.004331250416057909,0.0,0.008850246963215225
paired_metric,csgr_vs_static_best_fixed,UCI Electricity|persistence,delta_max_abs_cluster_coverage_gap,3,-0.00767448663475835,-0.01594227503247504,0.0
paired_metric,csgr_vs_static_best_fixed,UCI Electricity|persistence,delta_joint_loss,3,-0.001671618109350221,-0.004190817345612988,0.0
paired_metric,csgr_vs_static_best_fixed,UCI Electricity|persistence,relative_mpiw_change,3,0.006871581623831325,0.0,0.016978623040416165
paired_metric,csgr_vs_static_best_fixed,UCI Electricity|persistence,relative_winkler_interval_score_change,3,0.0036992988674827685,0.0,0.008026400106404529
paired_metric,csgr_vs_static_global,all_synchronized,delta_picp,2,-0.001318242095650687,-0.0019158626371208196,-0.0007434109994690042
paired_metric,csgr_vs_static_global,all_synchronized,delta_mpiw,2,-4.050712887320362,-6.7090598789629325,-1.5715312083479978
paired_metric,csgr_vs_static_global,all_synchronized,delta_winkler_interval_score,2,-2.8539268875408403,-4.387604449405333,-1.2745364591027983
paired_metric,csgr_vs_static_global,all_synchronized,delta_macro_user_abs_coverage_gap,2,-0.01120695353699069,-0.013018666264646242,-0.009358744049059665
paired_metric,csgr_vs_static_global,all_synchronized,delta_max_abs_cluster_coverage_gap,2,-0.013171153343780254,-0.016619210602627825,-0.009467683244874825
paired_metric,csgr_vs_static_global,all_synchronized,delta_joint_loss,2,-0.012189053440385473,-0.014122052975547654,-0.010263019493460753
paired_metric,csgr_vs_static_global,all_synchronized,relative_mpiw_change,2,-0.009474337980207352,-0.02627065285568858,0.006862513158407366
paired_metric,csgr_vs_static_global,all_synchronized,relative_winkler_interval_score_change,2,-0.008354027571871616,-0.011513391207876728,-0.0050873841067621715
paired_metric,csgr_vs_static_global,all_synchronized,delta_picp,3,-0.001318242095650687,-0.001950673588725062,-0.0007307315941067422
paired_metric,csgr_vs_static_global,all_synchronized,delta_mpiw,3,-4.050712887320362,-6.934392715771744,-1.2720674856346537
paired_metric,csgr_vs_static_global,all_synchronized,delta_winkler_interval_score,3,-2.8539268875408403,-4.266562116170541,-1.4616077743248188
paired_metric,csgr_vs_static_global,all_synchronized,delta_macro_user_abs_coverage_gap,3,-0.01120695353699069,-0.013012508864346432,-0.009358438070428302
paired_metric,csgr_vs_static_global,all_synchronized,delta_max_abs_cluster_coverage_gap,3,-0.013171153343780254,-0.01634489280022519,-0.009947160722934651
paired_metric,csgr_vs_static_global,all_synchronized,delta_joint_loss,3,-0.012189053440385473,-0.013954774434376704,-0.01046130489600499
paired_metric,csgr_vs_static_global,all_synchronized,relative_mpiw_change,3,-0.009474337980207352,-0.028344869710201868,0.009424457777380124
paired_metric,csgr_vs_static_global,all_synchronized,relative_winkler_interval_score_change,3,-0.008354027571871616,-0.011083215478384562,-0.005577098074886337
paired_metric,csgr_vs_static_global,Ausgrid|lgbm,delta_picp,2,-0.001488100143648872,-0.0028921793023738832,-0.00015824056217858792
paired_metric,csgr_vs_static_global,Ausgrid|lgbm,delta_mpiw,2,-0.0007418889061867792,-0.0013741789944923591,-9.914080476370784e-05
paired_metric,csgr_vs_static_global,Ausgrid|lgbm,delta_winkler_interval_score,2,-0.0011891436554296864,-0.0014854603173375686,-0.000863829356140359
paired_metric,csgr_vs_static_global,Ausgrid|lgbm,delta_macro_user_abs_coverage_gap,2,-0.012010432435791833,-0.01367781531329042,-0.01013268879308611
paired_metric,csgr_vs_static_global,Ausgrid|lgbm,delta_max_abs_cluster_coverage_gap,2,-0.0019548955090770504,-0.004150544673810726,-0.0002617103504752937
paired_metric,csgr_vs_static_global,Ausgrid|lgbm,delta_joint_loss,2,-0.006982663972434442,-0.008789391796087788,-0.005368410179218653
paired_metric,csgr_vs_static_global,Ausgrid|lgbm,relative_mpiw_change,2,-0.0019235503377962307,-0.003494375138560874,-0.00040069352834390143
paired_metric,csgr_vs_static_global,Ausgrid|lgbm,relative_winkler_interval_score_change,2,-0.0016517896222957027,-0.002117358363997458,-0.0011897376168209276
paired_metric,csgr_vs_static_global,Ausgrid|lgbm,delta_picp,3,-0.001488100143648872,-0.0028861231734215362,-0.0001745039218741621
paired_metric,csgr_vs_static_global,Ausgrid|lgbm,delta_mpiw,3,-0.0007418889061867792,-0.0014446136700687433,-1.763110632770996e-05
paired_metric,csgr_vs_static_global,Ausgrid|lgbm,delta_winkler_interval_score,3,-0.0011891436554296864,-0.0014744246050358474,-0.0008489205135001066
paired_metric,csgr_vs_static_global,Ausgrid|lgbm,delta_macro_user_abs_coverage_gap,3,-0.012010432435791833,-0.01380208244141449,-0.010054709945137725
paired_metric,csgr_vs_static_global,Ausgrid|lgbm,delta_max_abs_cluster_coverage_gap,3,-0.0019548955090770504,-0.003992312654625217,-0.00031487522362024233
paired_metric,csgr_vs_static_global,Ausgrid|lgbm,delta_joint_loss,3,-0.006982663972434442,-0.00880843539162874,-0.005384496376693647
paired_metric,csgr_vs_static_global,Ausgrid|lgbm,relative_mpiw_change,3,-0.0019235503377962307,-0.003669888663837087,-0.0001987412519438335
paired_metric,csgr_vs_static_global,Ausgrid|lgbm,relative_winkler_interval_score_change,3,-0.0016517896222957027,-0.0021270473690462696,-0.0011412559405536346
paired_metric,csgr_vs_static_global,Ausgrid|persistence,delta_picp,2,-0.002962241757385501,-0.0047169257628474634,-0.0015847034277083432
paired_metric,csgr_vs_static_global,Ausgrid|persistence,delta_mpiw,2,0.0002561699706614314,-0.011128770192520277,0.014546444274393234
paired_metric,csgr_vs_static_global,Ausgrid|persistence,delta_winkler_interval_score,2,-0.006041104975115739,-0.011969721230278146,0.00040055751646791055
paired_metric,csgr_vs_static_global,Ausgrid|persistence,delta_macro_user_abs_coverage_gap,2,-0.006328710946084716,-0.010468899218022633,-0.0017557362467184553
paired_metric,csgr_vs_static_global,Ausgrid|persistence,delta_max_abs_cluster_coverage_gap,2,-0.004592042481893765,-0.008072747866504875,-0.001330895753957275
paired_metric,csgr_vs_static_global,Ausgrid|persistence,delta_joint_loss,2,-0.005460376713989241,-0.008277092396897424,-0.002303459664441417
paired_metric,csgr_vs_static_global,Ausgrid|persistence,relative_mpiw_change,2,-0.005198945506923138,-0.026026194770454782,0.019860224847730222
paired_metric,csgr_vs_static_global,Ausgrid|persistence,relative_winkler_interval_score_change,2,-0.004923984676161937,-0.00979170465326104,0.0008109957610415966
paired_metric,csgr_vs_static_global,Ausgrid|persistence,delta_picp,3,-0.002962241757385501,-0.004733646989081751,-0.0016533918817403885
paired_metric,csgr_vs_static_global,Ausgrid|persistence,delta_mpiw,3,0.0002561699706614314,-0.01149507803199668,0.01601929540158334
paired_metric,csgr_vs_static_global,Ausgrid|persistence,delta_winkler_interval_score,3,-0.006041104975115739,-0.011446619407501076,-8.243661318365254e-05
paired_metric,csgr_vs_static_global,Ausgrid|persistence,delta_macro_user_abs_coverage_gap,3,-0.006328710946084716,-0.010395145556874165,-0.002033605802945296
paired_metric,csgr_vs_static_global,Ausgrid|persistence,delta_max_abs_cluster_coverage_gap,3,-0.004592042481893765,-0.007355746745145274,-0.001855231962660992
paired_metric,csgr_vs_static_global,Ausgrid|persistence,delta_joint_loss,3,-0.005460376713989241,-0.007873868894625,-0.0028821047565373934
paired_metric,csgr_vs_static_global,Ausgrid|persistence,relative_mpiw_change,3,-0.005198945506923138,-0.026887593460866735,0.02257623821552041
paired_metric,csgr_vs_static_global,Ausgrid|persistence,relative_winkler_interval_score_change,3,-0.004923984676161937,-0.00952357549715129,0.0004276216889568048
paired_metric,csgr_vs_static_global,London|lgbm,delta_picp,2,-0.002151719492075094,-0.0030583509828469133,-0.0012332171966247757
paired_metric,csgr_vs_static_global,London|lgbm,delta_mpiw,2,0.00017904439375770768,-0.00036392947608588055,0.0007415078308734152
paired_metric,csgr_vs_static_global,London|lgbm,delta_winkler_interval_score,2,-0.0008704523333277707,-0.0012531615262683074,-0.00039645866075598295
paired_metric,csgr_vs_static_global,London|lgbm,delta_macro_user_abs_coverage_gap,2,-0.008926245780229434,-0.012065966714929764,-0.005154431496459444
paired_metric,csgr_vs_static_global,London|lgbm,delta_max_abs_cluster_coverage_gap,2,-0.00020688690148502705,-0.0038306631934670464,0.0034380790186097528
paired_metric,csgr_vs_static_global,London|lgbm,delta_joint_loss,2,-0.0045665663408572315,-0.0074980259507615495,-0.0019050541187254715
paired_metric,csgr_vs_static_global,London|lgbm,relative_mpiw_change,2,0.0003541311560629808,-0.001476214913497831,0.002067191913072693
paired_metric,csgr_vs_static_global,London|lgbm,relative_winkler_interval_score_change,2,-0.0017370908687613406,-0.002503543993961813,-0.0007974634378156394
paired_metric,csgr_vs_static_global,London|lgbm,delta_picp,3,-0.002151719492075094,-0.0031734079429517237,-0.001136323573198342
paired_metric,csgr_vs_static_global,London|lgbm,delta_mpiw,3,0.00017904439375770768,-0.0003531460001079403,0.0007510949724282391
paired_metric,csgr_vs_static_global,London|lgbm,delta_winkler_interval_score,3,-0.0008704523333277707,-0.001251165785943193,-0.000354379430914214
paired_metric,csgr_vs_static_global,London|lgbm,delta_macro_user_abs_coverage_gap,3,-0.008926245780229434,-0.01219209897663564,-0.004880226886013726
paired_metric,csgr_vs_static_global,London|lgbm,delta_max_abs_cluster_coverage_gap,3,-0.00020688690148502705,-0.0038534879067528547,0.0035338003853069857
paired_metric,csgr_vs_static_global,London|lgbm,delta_joint_loss,3,-0.0045665663408572315,-0.007576312448074037,-0.0019317788930427007
paired_metric,csgr_vs_static_global,London|lgbm,relative_mpiw_change,3,0.0003541311560629808,-0.0014063816060720198,0.0020785819979395725
paired_metric,csgr_vs_static_global,London|lgbm,relative_winkler_interval_score_change,3,-0.0017370908687613406,-0.0025457063787708276,-0.0007301539492862177
paired_metric,csgr_vs_static_global,London|persistence,delta_picp,2,-0.0023047982418692436,-0.004168802945510055,-0.0005657402683770796
paired_metric,csgr_vs_static_global,London|persistence,delta_mpiw,2,-0.0021270547312814895,-0.021361127224505186,0.01826430305386901
paired_metric,csgr_vs_static_global,London|persistence,delta_winkler_interval_score,2,-0.006160325070856873,-0.010581440313555814,-0.002194338079379178
paired_metric,csgr_vs_static_global,London|persistence,delta_macro_user_abs_coverage_gap,2,-0.009198942745336364,-0.014051495094515337,-0.004535195521485509
paired_metric,csgr_vs_static_global,London|persistence,delta_max_abs_cluster_coverage_gap,2,-0.003308663766313964,-0.011915992578156861,0.005672925644676073
paired_metric,csgr_vs_static_global,London|persistence,delta_joint_loss,2,-0.006253803255825163,-0.012788312463466012,0.00018396222534628297
paired_metric,csgr_vs_static_global,London|persistence,relative_mpiw_change,2,-0.014497480323784683,-0.07180388760310619,0.04377773917725867
paired_metric,csgr_vs_static_global,London|persistence,relative_winkler_interval_score_change,2,-0.007486117870166563,-0.012800585524083512,-0.0026072058519915494
paired_metric,csgr_vs_static_global,London|persistence,delta_picp,3,-0.0023047982418692436,-0.0043624690975344405,-0.0005926886617240774
paired_metric,csgr_vs_static_global,London|persistence,delta_mpiw,3,-0.0021270547312814895,-0.02394808470030862,0.019705228026978928
paired_metric,csgr_vs_static_global,London|persistence,delta_winkler_interval_score,3,-0.006160325070856873,-0.009823323118403837,-0.0025622011996259937
paired_metric,csgr_vs_static_global,London|persistence,delta_macro_user_abs_coverage_gap,3,-0.009198942745336364,-0.013717101878486328,-0.0049849538118182995
paired_metric,csgr_vs_static_global,London|persistence,delta_max_abs_cluster_coverage_gap,3,-0.003308663766313964,-0.011191712438421954,0.0052088114003871365
paired_metric,csgr_vs_static_global,London|persistence,delta_joint_loss,3,-0.006253803255825163,-0.011812394723594948,-0.0001938993456963679
paired_metric,csgr_vs_static_global,London|persistence,relative_mpiw_change,3,-0.014497480323784683,-0.07980378006111744,0.04851922822566708
paired_metric,csgr_vs_static_global,London|persistence,relative_winkler_interval_score_change,3,-0.007486117870166563,-0.012172974800699664,-0.0030080917149409078
paired_metric,csgr_vs_static_global,UCI Electricity|lgbm,delta_picp,2,-0.0004734956098413068,-0.0012250491211618475,0.000257922741889912
paired_metric,csgr_vs_static_global,UCI Electricity|lgbm,delta_mpiw,2,-33.35730776869283,-40.44186960178916,-25.95184288132104
paired_metric,csgr_vs_static_global,UCI Electricity|lgbm,delta_winkler_interval_score,2,-6.275349054089659,-11.949666515983452,-0.1985766875993431
paired_metric,csgr_vs_static_global,UCI Electricity|lgbm,delta_macro_user_abs_coverage_gap,2,-0.012599713864090182,-0.014306698913145694,-0.010432775617522108
paired_metric,csgr_vs_static_global,UCI Electricity|lgbm,delta_max_abs_cluster_coverage_gap,2,-0.02020817491371165,-0.033461439484951054,-0.008126120714861343
paired_metric,csgr_vs_static_global,UCI Electricity|lgbm,delta_joint_loss,2,-0.016403944388900915,-0.023024443390531838,-0.010443656882960818
paired_metric,csgr_vs_static_global,UCI Electricity|lgbm,relative_mpiw_change,2,-0.07763865668281901,-0.09291465981828066,-0.06265218537586606
paired_metric,csgr_vs_static_global,UCI Electricity|lgbm,relative_winkler_interval_score_change,2,-0.012433535096338301,-0.024999298043897288,-0.00036352996875486655
paired_metric,csgr_vs_static_global,UCI Electricity|lgbm,delta_picp,3,-0.0004734956098413068,-0.0013101761756392411,0.000344009839079118
paired_metric,csgr_vs_static_global,UCI Electricity|lgbm,delta_mpiw,3,-33.35730776869283,-40.59722711138914,-26.373717160471255
paired_metric,csgr_vs_static_global,UCI Electricity|lgbm,delta_winkler_interval_score,3,-6.275349054089659,-11.534706058214098,-0.8472023999583959
paired_metric,csgr_vs_static_global,UCI Electricity|lgbm,delta_macro_user_abs_coverage_gap,3,-0.012599713864090182,-0.014234951886747355,-0.010266885749970683
paired_metric,csgr_vs_static_global,UCI Electricity|lgbm,delta_max_abs_cluster_coverage_gap,3,-0.02020817491371165,-0.031496030744918364,-0.00964687118699
paired_metric,csgr_vs_static_global,UCI Electricity|lgbm,delta_joint_loss,3,-0.016403944388900915,-0.02219119563844789,-0.010867878577887258
paired_metric,csgr_vs_static_global,UCI Electricity|lgbm,relative_mpiw_change,3,-0.07763865668281901,-0.09165049828393602,-0.06492642057924285
paired_metric,csgr_vs_static_global,UCI Electricity|lgbm,relative_winkler_interval_score_change,3,-0.012433535096338301,-0.023754850180135113,-0.0017883267390577803
paired_metric,csgr_vs_static_global,UCI Electricity|persistence,delta_picp,2,0.0013192332090289822,-0.000967214198873934,0.003250320532733018
paired_metric,csgr_vs_static_global,UCI Electricity|persistence,delta_mpiw,2,9.730420654402307,-7.009394406687448,27.332994660824934
paired_metric,csgr_vs_static_global,UCI Electricity|persistence,delta_winkler_interval_score,2,-10.358882661980862,-14.944074740042621,-5.837592231923732
paired_metric,csgr_vs_static_global,UCI Electricity|persistence,delta_macro_user_abs_coverage_gap,2,-0.017820282238043668,-0.022513230651258247,-0.012521058894201284
paired_metric,csgr_vs_static_global,UCI Electricity|persistence,delta_max_abs_cluster_coverage_gap,2,-0.04685402682188661,-0.05722243360979759,-0.033680299027117014
paired_metric,csgr_vs_static_global,UCI Electricity|persistence,delta_joint_loss,2,-0.03233715452996513,-0.037299326572225545,-0.027031516496836643
paired_metric,csgr_vs_static_global,UCI Electricity|persistence,relative_mpiw_change,2,0.04245891771340704,-0.03080536022188388,0.11936895310419487
paired_metric,csgr_vs_static_global,UCI Electricity|persistence,relative_winkler_interval_score_change,2,-0.02126791009710456,-0.028112942050628267,-0.013616441186551342
paired_metric,csgr_vs_static_global,UCI Electricity|persistence,delta_picp,3,0.0013192332090289822,-0.0010967122228178379,0.0031954013776333925
paired_metric,csgr_vs_static_global,UCI Electricity|persistence,delta_mpiw,3,9.730420654402307,-9.048684371164637,29.357698579224067
paired_metric,csgr_vs_static_global,UCI Electricity|persistence,delta_winkler_interval_score,3,-10.358882661980862,-15.351915452639759,-5.937814583235768
paired_metric,csgr_vs_static_global,UCI Electricity|persistence,delta_macro_user_abs_coverage_gap,3,-0.017820282238043668,-0.022721034595871964,-0.013132109184215555
paired_metric,csgr_vs_static_global,UCI Electricity|persistence,delta_max_abs_cluster_coverage_gap,3,-0.04685402682188661,-0.056883189026149444,-0.033899477522804235
paired_metric,csgr_vs_static_global,UCI Electricity|persistence,delta_joint_loss,3,-0.03233715452996513,-0.03703277775026773,-0.02722661357410561
paired_metric,csgr_vs_static_global,UCI Electricity|persistence,relative_mpiw_change,3,0.04245891771340704,-0.04014573189680205,0.12861294880410554
paired_metric,csgr_vs_static_global,UCI Electricity|persistence,relative_winkler_interval_score_change,3,-0.02126791009710456,-0.02851310552482132,-0.014393170850310067
gcr_risk_difference,aci_gcr_minus_static_gcr,all_synchronized,delta_gcr,2,-0.22857142857142856,-0.34285714285714286,-0.11428571428571428
gcr_risk_difference,aci_gcr_minus_static_gcr,all_synchronized,delta_gcr,3,-0.22857142857142856,-0.34285714285714286,-0.12857142857142856
gcr_risk_difference,aci_gcr_minus_static_gcr,Ausgrid|lgbm,delta_gcr,2,-0.25,-0.5,0.0
gcr_risk_difference,aci_gcr_minus_static_gcr,Ausgrid|lgbm,delta_gcr,3,-0.25,-0.5,0.0
gcr_risk_difference,aci_gcr_minus_static_gcr,Ausgrid|persistence,delta_gcr,2,-0.16666666666666666,-0.4166666666666667,0.0
gcr_risk_difference,aci_gcr_minus_static_gcr,Ausgrid|persistence,delta_gcr,3,-0.16666666666666666,-0.4166666666666667,0.0
gcr_risk_difference,aci_gcr_minus_static_gcr,London|lgbm,delta_gcr,2,-0.45454545454545453,-0.8181818181818182,0.0
gcr_risk_difference,aci_gcr_minus_static_gcr,London|lgbm,delta_gcr,3,-0.45454545454545453,-0.8181818181818182,-0.09090909090909091
gcr_risk_difference,aci_gcr_minus_static_gcr,London|persistence,delta_gcr,2,-0.36363636363636365,-0.6363636363636364,-0.09090909090909091
gcr_risk_difference,aci_gcr_minus_static_gcr,London|persistence,delta_gcr,3,-0.36363636363636365,-0.5454545454545454,-0.17954545454548762
gcr_risk_difference,aci_gcr_minus_static_gcr,UCI Electricity|lgbm,delta_gcr,2,-0.08333333333333333,-0.4166666666666667,0.16666666666666666
gcr_risk_difference,aci_gcr_minus_static_gcr,UCI Electricity|lgbm,delta_gcr,3,-0.08333333333333333,-0.3333333333333333,0.08333333333333333
gcr_risk_difference,aci_gcr_minus_static_gcr,UCI Electricity|persistence,delta_gcr,2,-0.08333333333333333,-0.25,0.0
gcr_risk_difference,aci_gcr_minus_static_gcr,UCI Electricity|persistence,delta_gcr,3,-0.08333333333333333,-0.25,0.0
gcr_risk_difference,csgr_gcr_minus_static_user_gcr,all_synchronized,delta_gcr,2,-0.05714285714285714,-0.11428571428571428,-0.014285714285714285
gcr_risk_difference,csgr_gcr_minus_static_user_gcr,all_synchronized,delta_gcr,3,-0.05714285714285714,-0.11428571428571428,-0.014285714285714285
gcr_risk_difference,csgr_gcr_minus_static_user_gcr,Ausgrid|lgbm,delta_gcr,2,0.0,0.0,0.0
gcr_risk_difference,csgr_gcr_minus_static_user_gcr,Ausgrid|lgbm,delta_gcr,3,0.0,0.0,0.0
gcr_risk_difference,csgr_gcr_minus_static_user_gcr,Ausgrid|persistence,delta_gcr,2,0.0,0.0,0.0
gcr_risk_difference,csgr_gcr_minus_static_user_gcr,Ausgrid|persistence,delta_gcr,3,0.0,0.0,0.0
gcr_risk_difference,csgr_gcr_minus_static_user_gcr,London|lgbm,delta_gcr,2,-0.18181818181818182,-0.36363636363636365,0.0
gcr_risk_difference,csgr_gcr_minus_static_user_gcr,London|lgbm,delta_gcr,3,-0.18181818181818182,-0.45454545454545453,0.0
gcr_risk_difference,csgr_gcr_minus_static_user_gcr,London|persistence,delta_gcr,2,-0.18181818181818182,-0.36363636363636365,0.0
gcr_risk_difference,csgr_gcr_minus_static_user_gcr,London|persistence,delta_gcr,3,-0.18181818181818182,-0.36363636363636365,0.0
gcr_risk_difference,csgr_gcr_minus_static_user_gcr,UCI Electricity|lgbm,delta_gcr,2,0.0,0.0,0.0
gcr_risk_difference,csgr_gcr_minus_static_user_gcr,UCI Electricity|lgbm,delta_gcr,3,0.0,0.0,0.0
gcr_risk_difference,csgr_gcr_minus_static_user_gcr,UCI Electricity|persistence,delta_gcr,2,0.0,0.0,0.0
