dataset,forecaster,coverage,horizon_hours,window,raw_picp,raw_mpiw,raw_winkler_interval_score,raw_macro_user_abs_coverage_gap,raw_max_abs_cluster_coverage_gap,global_picp,global_mpiw,global_winkler_interval_score,global_macro_user_abs_coverage_gap,global_max_abs_cluster_coverage_gap,segment_picp,segment_mpiw,segment_winkler_interval_score,segment_macro_user_abs_coverage_gap,segment_max_abs_cluster_coverage_gap,user_picp,user_mpiw,user_winkler_interval_score,user_macro_user_abs_coverage_gap,user_max_abs_cluster_coverage_gap,delta_user_gap_user_minus_global,delta_segment_gap_user_minus_global,personalization_conflict,reverse_conflict,window_order
Ausgrid,lightgbm_quantile,0.9,1.0,2012-12,0.8782455856439026,0.566610118449342,0.8583545013455595,0.0371489193368576,0.0229838709677419,0.9003398424857051,0.5760464706349867,0.8575109864359091,0.0308384579422447,0.0074184384164223,0.9003083755888805,0.5759292274628669,0.8574710002669855,0.0303062178588125,0.0037909335288367,0.8988698888769014,0.5733971121784398,0.8555198454803777,0.0210468587046427,0.0046585744374237,-0.009791599237601999,-0.0027598639789985996,0,0,5
Ausgrid,lightgbm_quantile,0.9,1.0,2013-01,0.8696124177365412,0.6272954810422076,1.017081177573223,0.0440630956234041,0.0362414467253177,0.8925787571474808,0.6367127914218143,1.015431714352305,0.0327287193872046,0.0100853612525938,0.892805768331715,0.6368618226970832,1.015397405943408,0.0323389793936778,0.0090441747034697,0.891578559355558,0.6339844262155778,1.0122999816096587,0.0225401877225159,0.0116049608993157,-0.010188531664688697,0.0015195996467219,1,0,6
Ausgrid,lightgbm_quantile,0.9,1.0,2013-02,0.876219342251951,0.5450567923253368,0.8190790986008956,0.0406235069278547,0.036135349025974,0.904435917343526,0.5567504923165735,0.8183159020536384,0.0318616618888358,0.0069686823593073,0.9045802476508998,0.5570777580655604,0.8183166028681973,0.0315391583054626,0.0068374060150375,0.9007505175983436,0.5535015471473946,0.8156293261940991,0.0217520703933747,0.0020388438880706,-0.010109591495461104,-0.0049298384712367005,0,0,7
Ausgrid,lightgbm_quantile,0.9,1.0,2013-03,0.879555957133096,0.5392230665625621,0.8091438645419545,0.0398006796849714,0.0314684139784946,0.906747851260474,0.5507185691871292,0.8087017508568299,0.0312479771280612,0.0106335532746822,0.9065680404214768,0.5508602835173482,0.8086813864581552,0.0313001222713705,0.0080201751468794,0.905626281152228,0.5470816404316461,0.8052701294924335,0.018283166109253,0.0070294313269039,-0.012964811018808201,-0.0036041219477782995,0,0,8
Ausgrid,lightgbm_quantile,0.9,1.0,2013-04,0.8748374210330732,0.5281973768285093,0.7628473048133344,0.0399572649572649,0.0310053661616162,0.8953664994425864,0.5363548244997602,0.76183762924464,0.0327968227424749,0.0100085282651072,0.8952712746191007,0.5363616935624261,0.7618133361639302,0.0329059829059829,0.0085465399610136,0.8909257710888145,0.53273796313316,0.7602672063438626,0.0233625975473801,0.0139680799220273,-0.009434225195094799,0.0039595516569201,1,0,9
Ausgrid,lightgbm_quantile,0.9,1.0,2013-05,0.8659352860790448,0.6205815695469108,0.9324437655674732,0.0456049735678066,0.0392809139784946,0.8900142050562808,0.629609436357029,0.93065867968163,0.032393821699572,0.0141883606866629,0.8899355378142194,0.6294983307582166,0.930639074788738,0.0323987664976444,0.0119817647710896,0.8842063149566656,0.6259165911298188,0.92823477638523,0.0252930916675657,0.017711451058641,-0.0071007300320063,0.0035230903719781007,1,0,10
Ausgrid,lightgbm_quantile,0.9,1.0,2013-06,0.8604236343366778,0.7690052513397989,1.186028143025139,0.0493311036789297,0.0455808080808081,0.8897621701969528,0.7815919829425114,1.1832030716472144,0.033022110739502,0.0145955165692007,0.8896971386101821,0.7817339656912453,1.1831489932254622,0.0327526941657376,0.0126025883838384,0.8886705685618729,0.779258989659082,1.1802775043019804,0.0224730583426235,0.0119487399770905,-0.010549052396878502,-0.0026467765921101994,0,0,11
Ausgrid,lightgbm_quantile,0.9,6.0,2012-07,0.8599385945984824,0.8871231449361029,1.293268108544062,0.0512959866220735,0.048620784457478,0.8866202754702054,0.8977386500025943,1.290825354866403,0.0394244255043694,0.0230487172231654,0.8866652281799546,0.8974595977164157,1.2906681814210803,0.0389164598842018,0.0159503299120234,0.8865820656669184,0.8967083603056671,1.287580395904703,0.0280257668932283,0.0156295821114369,-0.011398658611141099,-0.007419135111728498,0,0,0
Ausgrid,lightgbm_quantile,0.9,6.0,2012-08,0.8623031071312979,0.831356533921605,1.1998845689259032,0.0520601826878124,0.0439704772684399,0.900074621498184,0.8478863772986672,1.1976068190181304,0.0391502139748984,0.0130859743444633,0.9001914985435322,0.8473438487157176,1.1972874612823643,0.038491207249973,0.0014005987292277,0.9001285647498831,0.8465646751723314,1.1930655549654854,0.0233160714927895,0.0019618939822675,-0.0158341424821089,-0.011124080362195799,0,0,1
Ausgrid,lightgbm_quantile,0.9,6.0,2012-09,0.8777917131178,0.6314611156425342,0.8908934159525631,0.0449832775919732,0.0249269005847952,0.9118241360089188,0.6482333076423679,0.8907444257271832,0.0416178929765886,0.0244318181818181,0.9116290412486064,0.6476187662692379,0.890472075551555,0.0412602192493496,0.0162563131313131,0.9072068933481976,0.6465360414039893,0.8899359302495631,0.0315101263470828,0.0162720959595958,-0.010107766629505799,-0.0081597222222223,0,0,2
Ausgrid,lightgbm_quantile,0.9,6.0,2012-10,0.8669534649548675,0.5626694250828822,0.8437717869618254,0.0474260078397525,0.0347064393939394,0.8960108965368433,0.5748841949336435,0.8417689514184995,0.0373682885604344,0.0108458309752876,0.8957591613622469,0.5747132678944394,0.8417391282508843,0.0372918689538605,0.0074437423788936,0.8914796633941094,0.5744244662856391,0.8388845506857142,0.0269976984212608,0.0091134574880833,-0.010370590139173599,-0.0017323734872043,0,0,3
Ausgrid,lightgbm_quantile,0.9,6.0,2012-11,0.8636752136752137,0.5490670494799973,0.8654445149970871,0.0494472315124489,0.0432345360824742,0.8928581382385731,0.5608828507856751,0.8628249986421963,0.0361691750278706,0.0109321305841925,0.8923285953177258,0.5610729342393825,0.8628079437098657,0.0360391118543292,0.0116319444444444,0.8894230769230769,0.5591371481050266,0.8598026457362368,0.0270670754366406,0.0168166035353535,-0.009102099591229998,0.005884472951161001,1,0,4
Ausgrid,lightgbm_quantile,0.9,6.0,2012-12,0.8655936454849499,0.6265859062238427,0.986254978674582,0.0491535404754198,0.0377965303181465,0.898804707447765,0.6418005642018967,0.9838414716590664,0.0362871758909627,0.010923753665689,0.8991508433128349,0.6422168285953551,0.9837330199121924,0.0355382637465386,0.0039865314266711,0.894556676376452,0.6391159659064194,0.9813525635542736,0.0270377063329377,0.0078802239219598,-0.009249469558024997,-0.0030435297437291994,0,0,5
Ausgrid,lightgbm_quantile,0.9,6.0,2013-01,0.8521145754666092,0.716202467131893,1.2330297344162635,0.0597412522026827,0.0485977164394191,0.8861370338403999,0.7320492835536302,1.2285955414629484,0.0405648757507102,0.0196767119411431,0.8862943683245226,0.7327232434768568,1.22837968177672,0.0394716258496062,0.014925249952839,0.8867776099543281,0.7304912089416432,1.223102542532474,0.0277852698960693,0.0152259007734389,-0.012779605854640903,-0.0044508111677042,0,0,6
Ausgrid,lightgbm_quantile,0.9,6.0,2013-02,0.866322762382545,0.602886075421622,0.8993248974463341,0.0545175386207994,0.0441592261904761,0.9100274725274724,0.6240542429854642,0.8980828753067784,0.0436514572384137,0.0175375405844155,0.9104878364389234,0.6248624700552406,0.8981194004995336,0.0429750955566172,0.0133836524300441,0.9079993828635132,0.6223032583945772,0.8942344126122693,0.0303516682592769,0.0143271354933726,-0.013299788979136803,-0.0032104050910429,0,0,7
Ausgrid,lightgbm_quantile,0.9,6.0,2013-03,0.8693247203941453,0.5830067275385183,0.8876306798747359,0.051882169957205,0.0409686583577713,0.909355108425936,0.602907890636416,0.8862711985020281,0.0411582515194015,0.0151774804496578,0.9093483655194736,0.6032766369585493,0.8862670772711032,0.0407280540871003,0.0108815541514244,0.9090494299996404,0.5980697082248358,0.8809494173506056,0.0229353220412126,0.0118031975099037,-0.0182229294781889,-0.0033742829397541,0,0,8
Ausgrid,lightgbm_quantile,0.9,6.0,2013-04,0.8629343180973615,0.5654530586877025,0.816468828048306,0.0547542735042735,0.0401515151515151,0.8959169453734671,0.5791314904271379,0.8138967534063535,0.0414437012263099,0.008516081871345,0.8959308807134894,0.5793691050151089,0.8138021161721897,0.0410999628390932,0.0056591130604288,0.8889214046822742,0.5730616955255767,0.8118962521356947,0.0317028985507246,0.0123355263157894,-0.009740802675585303,0.0038194444444443997,1,0,9
Ausgrid,lightgbm_quantile,0.9,6.0,2013-05,0.8497860251015932,0.6707094745429725,1.0053945725972455,0.0657810982846046,0.0540710564238998,0.8872203941453591,0.6855103264911228,1.0011399342092282,0.0473320566763764,0.0223884644406715,0.8875103391232424,0.6858280158655906,1.000981421209372,0.0463264645592836,0.0185566402565553,0.8827633329737117,0.6805394010819384,0.9955744154986128,0.034450857697702,0.0223825693265421,-0.012881198978674395,-5.895114129399193e-06,0,0,10
Ausgrid,lightgbm_quantile,0.9,6.0,2013-06,0.8417363433667782,0.8331421083153785,1.2833756503977336,0.0712095875139353,0.0623067010309278,0.8843947417316983,0.8526893479576912,1.2769470695926213,0.0484880156075808,0.0220882066276802,0.8839255852842809,0.8527243196279685,1.276771940234973,0.0479584726867335,0.018069873997709,0.8818236714975846,0.8499121886076391,1.268057849891029,0.0320327015979189,0.0225873424971363,-0.016455314009661902,0.0004991358694561021,1,0,11
Ausgrid,persistence_quantile_interval,0.8,1.0,2012-07,0.7377548818642787,0.4932367527677125,1.5809170564832904,0.0809418491746682,0.0772941104594331,0.7830941849174669,0.6175537421705137,1.5560153476864058,0.0554177005789909,0.0353372434017595,0.7831368899917287,0.6242350762783081,1.554278802361039,0.0534177545222426,0.0221275357499168,0.7811140180530083,0.6407966623600172,1.535165176145205,0.0408912324234905,0.0253214721206075,-0.014526468155500398,-0.010015771281151997,0,0,0
Ausgrid,persistence_quantile_interval,0.8,1.0,2012-08,0.7586916064300356,0.4932367527126845,1.4348190317645566,0.0608646204193189,0.0529020039100684,0.8207780415003416,0.6767997620426065,1.4258357693210315,0.0474314021649225,0.0369234578381436,0.8204588772611213,0.6876658054436807,1.425878524400574,0.045885028949545,0.0259637707722384,0.8151319811558241,0.7141852803638725,1.4184351904560637,0.0420667457834358,0.0196175464320624,-0.005364656381486699,-0.017305911406081204,0,0,1
Ausgrid,persistence_quantile_interval,0.8,1.0,2012-09,0.8163856373095504,0.4932367528249713,1.0111903655458632,0.0424911742846525,0.0223224513172966,0.8644648829431438,0.6314234461713277,1.0421196556879893,0.0687105165366034,0.0676689576174112,0.8636194723151245,0.6415792977978404,1.0474386102127324,0.0687151616499442,0.0815735479797979,0.8540458937198068,0.6587699058724015,1.0605949262799232,0.0773225566703827,0.0680913516609392,0.008612040133779295,0.00042239404352800713,0,0,2
Ausgrid,persistence_quantile_interval,0.8,1.0,2012-10,0.8291976840363937,0.4932367528151084,0.9302765402006954,0.0436994282015319,0.0376912204855337,0.8378286043082677,0.5144132170902446,0.9342148149262584,0.0485183586866616,0.0459289435761001,0.8380196533247024,0.5154129473818374,0.934606122706928,0.0487894235264501,0.046358496840705,0.831575682382134,0.5171511787822388,0.938915063039161,0.0524139605135397,0.0412177142223699,0.0038956018268780992,-0.004711229353730195,0,1,3
Ausgrid,persistence_quantile_interval,0.8,1.0,2012-11,0.8353957636566333,0.4932367526898153,0.9286504684419842,0.0480955035302861,0.0436079545454545,0.8094365477517651,0.4410367684773673,0.921763982201958,0.0399270717205499,0.0203250286368842,0.8095712560386473,0.4356150150567279,0.9209215127035986,0.0389005016722407,0.0120975378787878,0.8037880899293943,0.4277197334273839,0.9193792422087558,0.0370889074693422,0.0052205165692007,-0.0028381642512076977,-0.0151045120676835,0,0,4
Ausgrid,persistence_quantile_interval,0.8,1.0,2012-12,0.8418428812888841,0.4932367526994173,0.951644130649438,0.0562511238177437,0.0503711510263928,0.8107985399359874,0.430772386983781,0.9429693382222156,0.0484329485381378,0.0176472385141739,0.8110188082137592,0.4247825325291188,0.9427513984447738,0.048080519293703,0.0173516789285039,0.8094971589887439,0.4160180680730541,0.9350034206535688,0.0374127917430862,0.0165558385210337,-0.011020156795051604,-0.0010913999931402019,0,0,5
Ausgrid,persistence_quantile_interval,0.8,1.0,2013-01,0.8322949257381235,0.4932367526034449,1.0467869055602803,0.0524840867407487,0.0399926686217008,0.7951549969432158,0.4176681561054015,1.0409015746260182,0.0491701729780271,0.0122417940011319,0.7953550365016003,0.4138605874018218,1.0408774778558418,0.0491733196677095,0.0076612903225806,0.7938648541734096,0.4031471625670443,1.0278574114464345,0.0350999748264825,0.0089014521671655,-0.014070198151544602,-0.0033403418339663996,0,0,6
Ausgrid,persistence_quantile_interval,0.8,1.0,2013-02,0.8389721691352127,0.4932367528262123,0.9514227573679396,0.0564490762860327,0.0444686823593073,0.8022973403408186,0.4190884502334015,0.9426398866880804,0.0473901098901098,0.0103215513009327,0.8023645285873546,0.4173115576756512,0.9424017253714126,0.0477091296384774,0.0070922312223857,0.7990076047141265,0.4092354607347637,0.9334492993710612,0.0384366539257843,0.0073990549828177,-0.0089534559643255,-0.0029224963181150006,0,0,7
Ausgrid,persistence_quantile_interval,0.8,1.0,2013-03,0.8380578631279894,0.493236752724185,0.947479488895582,0.0579116769158844,0.0496151026392961,0.8019810659186536,0.4216228043680664,0.9393161505062128,0.0496498183910526,0.010751160801564,0.8017495594634445,0.4182667388162325,0.9389931378760212,0.0492510878555759,0.0051609848484848,0.8005223504872874,0.4138521702269805,0.9269051982178288,0.0332389326428597,0.0020798691941026,-0.016410885748192897,-0.0086712916074614,0,0,8
Ausgrid,persistence_quantile_interval,0.8,1.0,2013-04,0.8280146785581568,0.4932367528174742,0.9316942805730924,0.0478771832032701,0.0370632875143184,0.7866383314752879,0.4155348465853243,0.9268754785447284,0.0443167038275734,0.0271016081871345,0.7867660720921591,0.4119483828889019,0.9266424365994036,0.0438498699368264,0.0208017676767676,0.7827805648457823,0.4079511607875253,0.928058134746484,0.045006503158677,0.0289772727272727,0.0006897993311036008,0.0018756645401381972,0,0,9
Ausgrid,persistence_quantile_interval,0.8,1.0,2013-05,0.7913879598662207,0.4932367528059608,1.1636970020698714,0.0498741324127018,0.0157493869081305,0.7582712985938792,0.4275323119727203,1.170685955762338,0.0668626604811738,0.0524111016789285,0.7586623871686985,0.4218511848098613,1.171193220930927,0.0662459093034128,0.0517106549364614,0.7572418815406192,0.4137545228997797,1.1688154325021989,0.0626389038731255,0.0534365835777126,-0.004223756608048301,0.0010254818987841044,1,0,10
Ausgrid,persistence_quantile_interval,0.8,1.0,2013-06,0.748920011148272,0.4932367528937217,1.4933011223426806,0.0768882385730212,0.0636600378787879,0.7422798216276477,0.4787220857664334,1.4973994367906385,0.08173541434411,0.0705571338383839,0.7419778892604979,0.4716711260510999,1.4993786716130033,0.0820930880713489,0.0694839015151516,0.7426537532515793,0.4753986732120581,1.4803658843087035,0.0738967855815682,0.0705808080808081,-0.007838628762541794,2.3674242424207015e-05,1,0,11
Ausgrid,persistence_quantile_interval,0.8,6.0,2012-07,0.6891812313446255,0.90274776265212,2.4899567821996715,0.1327323156039846,0.1447733382209188,0.7691273779983457,1.2078349658237275,2.382083743437108,0.089242816556982,0.0725821725317693,0.7697679541122738,1.2292980101590032,2.3711197247752533,0.0852307872118531,0.0377646602372242,0.767055058078901,1.2674341198272476,2.3064207499805085,0.0607877512856475,0.0408200310386875,-0.028455065271334505,-0.0317621414930818,0,0,0
Ausgrid,persistence_quantile_interval,0.8,6.0,2012-08,0.7241297155392528,0.9027477626550254,2.249755732835184,0.0985426331499263,0.0969895527859238,0.8336435070306039,1.378014353205916,2.204130627726387,0.0785926205631675,0.0639643463497452,0.8324342791383464,1.400039358309249,2.2005155107580467,0.0756608048333153,0.0389693304007819,0.8197216528212321,1.4332816243603177,2.164871692193146,0.0576033013270039,0.0224584555229716,-0.020989319236163602,-0.0415058908267736,0,0,1
Ausgrid,persistence_quantile_interval,0.8,6.0,2012-09,0.8248560014864362,0.902747762544684,1.497597540531293,0.0624163879598662,0.0314432989690721,0.8995076179858789,1.2541388748249598,1.6187660204623622,0.1061919360832404,0.1037514318442153,0.8975009290226682,1.288383347676829,1.6420912053907764,0.1059364548494982,0.1198469065656565,0.8804254923820142,1.3251304856985178,1.674787139089985,0.1089650687476774,0.1014993686868686,0.002773132664437003,-0.0022520631573467037,0,1,2
Ausgrid,persistence_quantile_interval,0.8,6.0,2012-10,0.8544116589348006,0.902747762614215,1.3402469590294772,0.0712509440069047,0.0718476333000776,0.8705654151832273,0.9625866852865596,1.3606603594615991,0.0810834502103786,0.085641835716661,0.8705766533606646,0.968620393268904,1.364285377379877,0.0809975905347574,0.0873946901673872,0.8584079548315172,0.9888882741592157,1.387362538516657,0.0786411694896968,0.0727968074492849,-0.002442280720681811,-0.012845028267376088,0,0,3
Ausgrid,persistence_quantile_interval,0.8,6.0,2012-11,0.8617289111854329,0.9027477625081372,1.3567405359111522,0.0766072092159048,0.0774914089347078,0.8190542549238201,0.778350428852097,1.3273008735801346,0.0679812337421033,0.0401632302405497,0.8189613526570049,0.7648047137340376,1.323162731671138,0.0675678186547751,0.0227233676975944,0.8114455592716462,0.7385952979933459,1.307459890676285,0.0525408769973987,0.0181844215349369,-0.015440356744704599,-0.0219788087056128,0,0,4
Ausgrid,persistence_quantile_interval,0.8,6.0,2012-12,0.8529169813356349,0.9027477626237936,1.4971604961372096,0.0792466824900204,0.062949046920821,0.7993648182112417,0.744421795710026,1.4741372350830848,0.0797771244650627,0.0165275419732126,0.7985736505196533,0.7276764913129654,1.4738285023305069,0.0808164311144675,0.0179289990023279,0.7977285395763657,0.6931344736000723,1.435440931786249,0.0532001834070557,0.0209705132468684,-0.026576941058007002,0.0044429712736558,1,0,5
Ausgrid,persistence_quantile_interval,0.8,6.0,2013-01,0.8300248138957816,0.902747762672098,1.7860510327323154,0.0781655698205487,0.0396490102639295,0.7767288812169597,0.7412543467295652,1.7819748826204391,0.0831040745136117,0.0399075646104508,0.7765625561908872,0.7301272176002708,1.782381543566203,0.0844104002589276,0.0312659350404611,0.7749082964721113,0.707234739409211,1.7316635641435223,0.0582074657460351,0.0310442301296973,-0.024896608767576593,-0.0088633344807535,0,0,6
Ausgrid,persistence_quantile_interval,0.8,6.0,2013-02,0.8608606067845198,0.9027477625033656,1.4090399729575978,0.0852703455964325,0.0716402798232694,0.8194079471253384,0.7739063750390234,1.3800827161933351,0.0767070791527313,0.0332873097692685,0.8194203893932155,0.7668817243982605,1.3781707601178994,0.0771943183627966,0.0269283873343151,0.8128234989648033,0.7851063533731655,1.3479243042685845,0.0555014731645166,0.0267979872361314,-0.0212056059882147,-0.006489322533137096,0,0,7
Ausgrid,persistence_quantile_interval,0.8,6.0,2013-03,0.8596284209012119,0.9027477624845828,1.3961900688805309,0.0872275865789189,0.070952468230694,0.8122460171899162,0.7653691506837593,1.3681574563971968,0.0778356169309885,0.0258415811339197,0.8120145107347071,0.7558165031396696,1.366028909030948,0.0783566188369834,0.0143567786276465,0.8072922285755385,0.7587438052985265,1.334486056761334,0.0500602366310641,0.0111351291431104,-0.027775380299924407,-0.0147064519908093,0,0,8
Ausgrid,persistence_quantile_interval,0.8,6.0,2013-04,0.8550236900780379,0.9027477625490709,1.3290370821546642,0.0801305276848754,0.07590206185567,0.7874605165366035,0.7318748916016483,1.301899346842963,0.0744867149758454,0.0397782651072124,0.7871144555927164,0.720003148870427,1.2999041677724037,0.074405425492382,0.0218276515151515,0.7775896506874768,0.7036455036350794,1.287703378591546,0.063003994797473,0.0339330808080808,-0.011482720178372402,-0.005845184299131598,0,0,9
Ausgrid,persistence_quantile_interval,0.8,6.0,2013-05,0.7916958859280038,0.9027477625188204,1.701601526122357,0.0710661883698349,0.021455857385399,0.7296768799223217,0.7474889350804309,1.7253420554852723,0.1006005682022512,0.0887426900584795,0.7302522746071133,0.7341990690150071,1.7273875903091724,0.1005052684575826,0.0844727517106549,0.7221945013845434,0.7052026836585421,1.7263407547052485,0.0999743769554429,0.0911091764418378,-0.0006261912468083081,0.0023664863833583044,1,0,10
Ausgrid,persistence_quantile_interval,0.8,6.0,2013-06,0.7135358602749907,0.9027477625301658,2.291009845002351,0.1174981419546637,0.1143150252525253,0.6940867707172055,0.8480075162966061,2.317133345016184,0.1308481976960238,0.1330097853535353,0.6927884615384615,0.8336130309174852,2.3247267796142075,0.1313429022668153,0.1315893308080808,0.6927652359717578,0.8295692611166973,2.296375283163422,0.1239850427350427,0.1317550505050505,-0.0068631549609810966,-0.0012547348484847898,0,0,11
Ausgrid,persistence_quantile_interval,0.9,1.0,2012-07,0.8463066853669939,0.8927366013284025,2.254816362372056,0.0627180206422843,0.0684307795698925,0.8856627827525443,1.135197146803845,2.1749208403455187,0.0404340633653396,0.0326139418377321,0.8856178300427949,1.1440152439462512,2.1682831189477207,0.0392904664293163,0.0170948342755792,0.8841905815082534,1.1875377878618791,2.118824412866404,0.0285714927895853,0.0200254960647378,-0.011862570575754298,-0.0125884457729943,0,0,0
Ausgrid,persistence_quantile_interval,0.9,1.0,2012-08,0.8644765706476787,0.892736601298276,2.042270604365617,0.0460468587046427,0.046772666177908,0.91421449634984,1.2518579608019391,2.010268173360686,0.0343964649189053,0.0245543293718165,0.9142100010788652,1.2684298191393684,2.0073663728405915,0.0330685618729096,0.0164451979472141,0.9085684360053224,1.3099271244996826,1.984372257069158,0.0280572337900528,0.0111901056404452,-0.006339231128852502,-0.013364223731371302,0,0,1
Ausgrid,persistence_quantile_interval,0.9,1.0,2012-09,0.9128994797473058,0.8927366012956276,1.4363610973902192,0.0283351913786696,0.0160008591065291,0.9464395206243033,1.172320039283531,1.529155264264057,0.0486134336677814,0.0511741122565864,0.9457729468599034,1.1869364870552213,1.5391181583013926,0.0485414344109996,0.0554845328282828,0.935716276477146,1.2285344648307062,1.5754470853730402,0.0519416573764399,0.0453178694158075,0.003328223708658505,-0.0058562428407788955,0,1,2
Ausgrid,persistence_quantile_interval,0.9,1.0,2012-10,0.9237264897328012,0.892736601388245,1.3247579044125315,0.0323475204085302,0.0291098547832834,0.9305323299888516,0.93933830047915,1.3386388664000968,0.0362080591218038,0.0361974836492627,0.9304154529435036,0.9424002356552336,1.3406112556293486,0.0360696047757758,0.0391724706744868,0.9257785809328586,0.9492970241399612,1.3504016437451485,0.0349120724997302,0.0315661656891494,-0.0012959866220736,-0.004631317960113304,0,0,3
Ausgrid,persistence_quantile_interval,0.9,1.0,2012-11,0.9271623002601264,0.8927366014544906,1.3363260907249963,0.034775641025641,0.0342645202020202,0.9072626347082868,0.7832830790073129,1.31418214614029,0.0296149201040505,0.0173847853535353,0.9073021181716834,0.7760331985654043,1.3119450533736337,0.0288275733927907,0.0108349116161615,0.9032980304719436,0.7482027101239958,1.3022271576866555,0.0253855444072835,0.005541237113402,-0.004229375696766999,-0.011843548240133301,0,0,4
Ausgrid,persistence_quantile_interval,0.9,1.0,2012-12,0.9273991261193224,0.8927366015176679,1.3835852072412698,0.0377436436868414,0.0344758064516128,0.9045519113892184,0.7611896179886605,1.3614928309792165,0.0355261265149063,0.0146352639296187,0.9042057755241486,0.7526541086292545,1.360743687057165,0.0348482396518862,0.0092624033201282,0.9041518322724492,0.7306615431131995,1.3374015579289606,0.0260500952997446,0.0086611016789285,-0.009476031215161704,-0.005974162250690201,0,0,5
Ausgrid,persistence_quantile_interval,0.9,1.0,2013-01,0.9180736864818212,0.8927366014402167,1.5373693663316117,0.0363442658323443,0.0246548142717497,0.8920190959111015,0.744639292028958,1.5289170873982427,0.0375813644046463,0.0141647802301452,0.8921157442370626,0.7403847029362971,1.5284464763947962,0.0372878232099831,0.0097785722203747,0.8915987880749452,0.7252113598713826,1.4949682263073711,0.0255713489409141,0.0097033846529814,-0.0120100154637322,-0.004461395577163799,0,0,6
Ausgrid,persistence_quantile_interval,0.9,1.0,2013-02,0.9256474956203216,0.8927366014432687,1.3745707096900597,0.0398615424430641,0.0321648403679653,0.9030622909698997,0.7621503403016598,1.3535503158161393,0.0358690675266762,0.012312297077922,0.902706442108616,0.759549303937048,1.352479279664637,0.0357750039815257,0.0060198821796759,0.8997202978181239,0.7569371227162278,1.327085322350582,0.0263676540850453,0.0046008222876778,-0.009501413441630899,-0.0077114747902442,0,0,7
Ausgrid,persistence_quantile_interval,0.9,1.0,2013-03,0.9259111914266192,0.8927366013695478,1.3682541051677333,0.0403571942316682,0.0357129765395893,0.903288740245262,0.7665272573220046,1.3473251776506447,0.0367812061711079,0.0156586021505376,0.9035696946811954,0.7632650884756754,1.345720392628403,0.0364543999712302,0.0058910679374388,0.9015850325457618,0.7605772540257442,1.3107728766276736,0.0226507713884992,0.0030733843254627,-0.0141304347826087,-0.0125852178250749,0,0,8
Ausgrid,persistence_quantile_interval,0.9,1.0,2013-04,0.9232836306205872,0.8927366013128801,1.317324649134057,0.0363503344481605,0.0297322451317296,0.8944792827945002,0.7477120589641072,1.298691551597819,0.032318376068376,0.0162280701754385,0.894442121887774,0.7435388728349807,1.298031891915636,0.0328711445559271,0.0099431818181818,0.8877252879970271,0.7409237163562818,1.3035406357867785,0.0321511519881085,0.0190577651515151,-0.00016722408026750152,0.0028296949760765987,1,0,9
Ausgrid,persistence_quantile_interval,0.9,1.0,2013-05,0.8929720933577876,0.8927366013969864,1.648345014737171,0.0341460783256014,0.0122960290511224,0.8643282267055058,0.7599459324819998,1.6727070842044458,0.0490847628295033,0.0424672231654404,0.8645327615348654,0.7536785305650283,1.6753234830081498,0.049480796202395,0.0465664711632454,0.862294116589348,0.7407458395598525,1.663227471942183,0.0484513791491351,0.0492699169110459,-0.0006333836803682005,0.0068026937456054995,1,0,10
Ausgrid,persistence_quantile_interval,0.9,1.0,2013-06,0.8541968599033817,0.8927366012531021,2.125231718625344,0.0590974544778892,0.0578993055555555,0.8474777034559643,0.8597181978103651,2.1416628361844072,0.0640328874024526,0.0640388257575758,0.8470503530286139,0.85181782691726,2.146029668296547,0.0642930137495355,0.0659090909090909,0.8467762913415088,0.845116396997569,2.110840176534519,0.0607859531772575,0.0671875,-0.0032469342251950986,0.003148674242424196,1,0,11
Ausgrid,persistence_quantile_interval,0.9,6.0,2012-07,0.8164670766353795,1.4746992031809991,3.226874027336941,0.0959857230193836,0.1060040933528837,0.8791918401841263,1.8744311564207008,3.0241483271322283,0.0591096666307044,0.0452682062561095,0.8795627000395584,1.878916124558104,3.015259226473204,0.0586489013557737,0.0267043565014964,0.8773263027295285,1.8956254130628007,2.878560295361841,0.0386400007192433,0.0319421350182906,-0.0204696659114611,-0.013326071237818898,0,0,0
Ausgrid,persistence_quantile_interval,0.9,6.0,2012-08,0.8452300679684971,1.4746992033112176,2.9256275242633727,0.0694424964936886,0.0696297653958945,0.919217732944942,2.071301880569647,2.829524823874757,0.0508788254755996,0.0299424636860969,0.9186625669795376,2.074171663688774,2.8228269971144857,0.0500890063653036,0.0229744387851348,0.9102676484338476,2.07137596763261,2.7609809599695976,0.0372590534757435,0.0179282210903602,-0.013619771999856096,-0.012014242595736701,0,0,1
Ausgrid,persistence_quantile_interval,0.9,6.0,2012-09,0.9208960423634336,1.4746992032833754,2.0047168587569275,0.0415017651430694,0.0257891414141413,0.9596641583054628,1.9364802781518708,2.213470360738103,0.0630411557041991,0.0673539518900343,0.958944165737644,1.9468826513846595,2.222241801736546,0.0630179301374953,0.0666982323232323,0.9427280750650316,1.962004675586171,2.2639404208860614,0.0666132478632478,0.0561211340206185,0.00357209215904869,-0.011232817869415802,0,1,2
