dataset,forecaster,scheme,window,global_macro_user_gap,global_max_audit_group_gap,global_weighted_mean_audit_group_gap,user_macro_user_gap,user_max_audit_group_gap,user_weighted_mean_audit_group_gap,delta_user_gap_user_minus_global,delta_group_gap_user_minus_global,delta_weighted_mean_group_gap_user_minus_global,personalization_conflict,weighted_mean_group_conflict
London,lightgbm_quantile,KM3,2013-06,0.0424144679113881,0.011881775067750677,0.005009045036075831,0.027999585417274618,0.009502032520325221,0.0020985039885759033,-0.014414882494113483,-0.0023797425474254563,-0.0029105410474999276,0,0
London,lightgbm_quantile,KM3,2013-07,0.048465310766988366,0.02918633621820088,0.01580171931485625,0.03814374382329026,0.019735592146928438,0.01427391762781889,-0.010321566943698103,-0.009450744071272443,-0.0015278016870373615,0,0
London,lightgbm_quantile,KM3,2013-08,0.04613305600649457,0.011571155722049586,0.006180732933616512,0.02957028335169795,0.004616157341675531,0.002739225123007028,-0.016562772654796616,-0.006954998380374056,-0.003441507810609484,0,0
London,lightgbm_quantile,KM3,2013-09,0.04348927244099849,0.016477950775126482,0.014284423902424806,0.03530127088774783,0.01915032679738571,0.018407496293125904,-0.008188001553250661,0.0026723760222592263,0.004123072390701098,1,1
London,lightgbm_quantile,KM3,2013-10,0.04111872413807094,0.008105453914100336,0.006250134527217586,0.028800536809961166,0.013103532865660905,0.008297907832712724,-0.012318187328109773,0.0049980789515605695,0.002047773305495138,1,1
London,lightgbm_quantile,KM3,2013-11,0.041571006717962336,0.013606294944224717,0.006278993447619918,0.033071205210514806,0.024515724655480575,0.010520241180985873,-0.00849980150744753,0.010909429711255858,0.004241247733365956,1,1
London,lightgbm_quantile,KM3,2013-12,0.04518514203706499,0.007557348287339893,0.004117295709166034,0.03170927861593038,0.006309392877206665,0.003953981424681755,-0.013475863421134611,-0.001247955410133228,-0.00016331428448427936,0,0
London,lightgbm_quantile,KM3,2014-01,0.042654698092826605,0.007487434602593268,0.0036563292714928424,0.030452976942874476,0.004704263337511949,0.003384762378969034,-0.01220172114995213,-0.002783171265081319,-0.00027156689252380833,0,0
UCI Electricity,lightgbm_quantile,KM3,2014-01,0.04223919830440908,0.016168449387263584,0.009619991869373186,0.02783555609935151,0.024597477693036218,0.008423092558897673,-0.01440364220505757,0.008429028305772635,-0.0011968993104755129,1,0
UCI Electricity,lightgbm_quantile,KM3,2014-02,0.04200497353711141,0.018491646403639428,0.011460113368675438,0.027289990428781823,0.02091405861897666,0.010626455895914027,-0.01471498310832959,0.002422412215337233,-0.0008336574727614114,1,0
UCI Electricity,lightgbm_quantile,KM3,2014-03,0.045641234118636104,0.06921639001046809,0.014693937157359196,0.03246823727221418,0.012554619369826159,0.008598532540268341,-0.013172996846421925,-0.05666177064064193,-0.0060954046170908546,0,0
UCI Electricity,lightgbm_quantile,KM3,2014-04,0.047730025817871835,0.06334157523309125,0.014698240877073457,0.03358158733007314,0.009512196670921735,0.007842025622096559,-0.014148438487798697,-0.053829378562169516,-0.006856215254976898,0,0
UCI Electricity,lightgbm_quantile,KM3,2014-05,0.04373981204832592,0.017429340511440072,0.015194207520435144,0.028773341016644107,0.008699767080268206,0.006010348788102437,-0.014966471031681815,-0.008729573431171866,-0.009183858732332708,0,0
UCI Electricity,lightgbm_quantile,KM3,2014-06,0.0399302142516284,0.022381231242222355,0.013107362376059938,0.026560594504423295,0.00822129500849944,0.0031218008067575003,-0.013369619747205103,-0.014159936233722914,-0.009985561569302437,0,0
UCI Electricity,lightgbm_quantile,KM3,2014-07,0.04415739472614391,0.023978182333356912,0.013624917608332714,0.029553249685234224,0.00674718424594456,0.0019789787774852794,-0.014604145040909688,-0.017230998087412353,-0.011645938830847434,0,0
UCI Electricity,lightgbm_quantile,KM3,2014-08,0.04210934508985131,0.025986399376638047,0.012119172886333024,0.026528340760095182,0.020285628832062197,0.006609489151928207,-0.015581004329756131,-0.0057007705445758505,-0.005509683734404817,0,0
UCI Electricity,lightgbm_quantile,KM3,2014-09,0.04061012566329089,0.022791157309128174,0.007258574347721464,0.028971690071335633,0.01624426930407452,0.007152121511222416,-0.011638435591955258,-0.006546888005053653,-0.00010645283649904792,0,0
UCI Electricity,lightgbm_quantile,KM3,2014-10,0.04507919467325537,0.08965405513184788,0.013910476273173286,0.03413935736472966,0.02688602394276407,0.012450713008608253,-0.010939837308525713,-0.0627680311890838,-0.0014597632645650324,0,0
UCI Electricity,lightgbm_quantile,KM3,2014-11,0.04283972118329873,0.019537369153063366,0.01055392182854153,0.036244335771008114,0.013205068768351036,0.008879430946369764,-0.006595385412290614,-0.0063323003847123305,-0.0016744908821717652,0,0
UCI Electricity,lightgbm_quantile,KM3,2014-12,0.04785130425515959,0.039045909974577575,0.01133215978655136,0.04078969699600969,0.017656017567471927,0.014535666218035035,-0.0070616072591499005,-0.02138989240710565,0.0032035064314836752,0,1
Ausgrid,persistence_quantile_interval,KM3,2012-07,0.05541770057899092,0.03533724340175959,0.016905815082533217,0.0408912324234905,0.025321472120607535,0.018885981946991835,-0.014526468155500419,-0.010015771281152053,0.0019801668644586178,0,1
Ausgrid,persistence_quantile_interval,KM3,2012-08,0.0474314021649225,0.03692345783814366,0.0207780415003416,0.042066745783435805,0.019617546432062483,0.015131981155824035,-0.005364656381486692,-0.017305911406081176,-0.005646060344517563,0,0
Ausgrid,persistence_quantile_interval,KM3,2012-09,0.06871051653660346,0.06766895761741121,0.06446488294314376,0.07732255667038272,0.06809135166093927,0.05404589371980675,0.008612040133779267,0.00042239404352806265,-0.010418989223337012,0,0
Ausgrid,persistence_quantile_interval,KM3,2012-10,0.04851835868666161,0.04592894357610011,0.037828604308267656,0.05241396051353973,0.04121771422236997,0.03157568238213395,0.00389560182687812,-0.00471122935373014,-0.006252921926133706,0,0
Ausgrid,persistence_quantile_interval,KM3,2012-11,0.03992707172054997,0.020325028636884235,0.012604515050167202,0.03708890746934225,0.0052205165692007505,0.0037880899293942414,-0.0028381642512077185,-0.015104512067683484,-0.00881642512077296,0,0
Ausgrid,persistence_quantile_interval,KM3,2012-12,0.04843294853813787,0.017647238514173935,0.010798539935987264,0.03741279174308627,0.016555838521033706,0.010602096594382703,-0.011020156795051604,-0.0010913999931402296,-0.00019644334160456162,0,0
Ausgrid,persistence_quantile_interval,KM3,2013-01,0.04917017297802712,0.0122417940011319,0.005028410112561591,0.03509997482648254,0.008901452167165536,0.006135145826590464,-0.014070198151544581,-0.003340341833966365,0.0011067357140288735,0,1
Ausgrid,persistence_quantile_interval,KM3,2013-02,0.047390109890109895,0.010321551300932708,0.00797499601847426,0.03843665392578436,0.007399054982817788,0.0057931199235547026,-0.008953455964325535,-0.00292249631811492,-0.0021818760949195576,0,0
Ausgrid,persistence_quantile_interval,KM3,2013-03,0.049649818391052605,0.01075116080156402,0.00975608659690003,0.03323893264285971,0.002079869194102635,0.0016443701226309974,-0.016410885748192897,-0.008671291607461384,-0.008111716474269032,0,0
Ausgrid,persistence_quantile_interval,KM3,2013-04,0.0443167038275734,0.027101608187134585,0.01522900408769977,0.045006503158677096,0.028977272727272796,0.01721943515421783,0.0006897993311036979,0.001875664540138211,0.001990431066518061,0,0
Ausgrid,persistence_quantile_interval,KM3,2013-05,0.06686266048117383,0.052411101678928596,0.041728701406120824,0.0626389038731255,0.05343658357771264,0.042758118459380746,-0.004223756608048329,0.001025481898784042,0.001029417053259922,1,1
Ausgrid,persistence_quantile_interval,KM3,2013-06,0.08173541434411002,0.07055713383838391,0.057720178372352354,0.07389678558156822,0.07058080808080813,0.05734624674842069,-0.007838628762541808,2.3674242424220893e-05,-0.00037393162393166424,1,0
London,persistence_quantile_interval,KM3,2013-03,0.04187984813849804,0.030521423360356792,0.015791822480784777,0.028970855169194346,0.0062814880660398975,0.005847767702320839,-0.01290899296930369,-0.024239935294316894,-0.009944054778463938,0,0
London,persistence_quantile_interval,KM3,2013-04,0.04046134046411582,0.028752583498098394,0.024424140465133026,0.037581724341950104,0.031208869389932947,0.021366503805722636,-0.0028796161221657166,0.002456285891834553,-0.00305763665941039,1,0
London,persistence_quantile_interval,KM3,2013-05,0.04667015776071783,0.03313892568355703,0.03245846680368797,0.04497049913593352,0.04896243115656962,0.029964929166056142,-0.0016996586247843143,0.01582350547301259,-0.0024935376376318263,1,0
London,persistence_quantile_interval,KM3,2013-06,0.04681511954083052,0.0375338753387533,0.017340420506864386,0.03834160009568362,0.042962398373983746,0.01648462485308372,-0.008473519445146904,0.005428523035230448,-0.0008557956537806645,1,0
London,persistence_quantile_interval,KM3,2013-07,0.059561988672593914,0.05188008130081301,0.027765835743025307,0.04537890916960232,0.040947088906372886,0.025159200990494273,-0.014183079502991594,-0.010932992394440122,-0.002606634752531034,0,0
London,persistence_quantile_interval,KM3,2013-08,0.05958204435741267,0.032814241689069545,0.009865989219995376,0.03511949141297309,0.01172065881757578,0.007894135516217012,-0.02446255294443958,-0.021093582871493766,-0.0019718537037783646,0,0
London,persistence_quantile_interval,KM3,2013-09,0.06031607729110708,0.04307189542483669,0.028229433777750685,0.05313851038900057,0.04665728956599846,0.03472622358291644,-0.007177566902106511,0.0035853941411617685,0.006496789805165753,1,1
London,persistence_quantile_interval,KM3,2013-10,0.05488314962448396,0.044645851127771974,0.029906599855604225,0.047322798816848644,0.0393941380893057,0.035659575497889895,-0.007560350807635313,-0.005251713038466277,0.0057529756422856695,0,1
London,persistence_quantile_interval,KM3,2013-11,0.055132966047029164,0.05034088503070089,0.03308965317951203,0.05163152585221127,0.08060978191827228,0.038870457740804394,-0.0035014401948178925,0.030268896887571395,0.005780804561292367,1,1
London,persistence_quantile_interval,KM3,2013-12,0.05016215607597037,0.019984590669158475,0.010663160498607271,0.03738670746194741,0.021140290482279278,0.011390475268609078,-0.01277544861402296,0.001155699813120803,0.0007273147700018068,1,1
London,persistence_quantile_interval,KM3,2014-01,0.049431086999419886,0.02277500020523937,0.005929837959352722,0.029389835689327085,0.00615882241870469,0.0024193158044756077,-0.0200412513100928,-0.01661617778653468,-0.003510522154877114,0,0
UCI Electricity,persistence_quantile_interval,KM3,2014-01,0.05668061993504241,0.07803912783751499,0.013216583104720452,0.025438306057452773,0.03991686579052167,0.006798473812001308,-0.03124231387758964,-0.038122262046993316,-0.006418109292719143,0,0
UCI Electricity,persistence_quantile_interval,KM3,2014-02,0.05588408567239211,0.08399195326278663,0.01257396837033933,0.023568417469627144,0.0314869929453262,0.003952180212260794,-0.03231566820276496,-0.052504960317460436,-0.008621788158078536,0,0
UCI Electricity,persistence_quantile_interval,KM3,2014-03,0.04972783243464824,0.0644240342493031,0.02182405480402351,0.030511935168542854,0.04927568697729978,0.01648890045091913,-0.019215897266105387,-0.015148347272003315,-0.005335154353104381,0,0
UCI Electricity,persistence_quantile_interval,KM3,2014-04,0.052923387096774174,0.07123199588477369,0.02142289833822088,0.036445096122515466,0.042618312757201626,0.015216682958618439,-0.016478290974258708,-0.028613683127572065,-0.0062062153796024425,0,0
UCI Electricity,persistence_quantile_interval,KM3,2014-05,0.05140360420017026,0.08020459976105143,0.019020590924857285,0.03181424021694573,0.0273596176821983,0.012588686027811888,-0.019589363983224528,-0.05284498207885313,-0.006431904897045397,0,0
UCI Electricity,persistence_quantile_interval,KM3,2014-06,0.05390701368523947,0.07696759259259267,0.018388522319973895,0.02823293418051483,0.024137426900584846,0.008454504724665997,-0.025674079504724643,-0.052830165692007824,-0.009934017595307898,0,0
UCI Electricity,persistence_quantile_interval,KM3,2014-07,0.054955183993945694,0.09383213859020312,0.016152484785419228,0.03273972818717877,0.023758488964346403,0.015544492794752968,-0.022215455806766926,-0.07007364962585672,-0.0006079919906662595,0,0
UCI Electricity,persistence_quantile_interval,KM3,2014-08,0.05871133289187398,0.04154968140183202,0.016777819821524254,0.029788454261659252,0.045965252887295804,0.008752522624791067,-0.02892287863021473,0.004415571485463787,-0.008025297196733188,1,0
UCI Electricity,persistence_quantile_interval,KM3,2014-09,0.05274723036819809,0.04870113168724288,0.017330563701531392,0.028312357445421942,0.02256944444444442,0.01293886445096121,-0.024434872922776147,-0.026131687242798463,-0.004391699250570182,0,0
UCI Electricity,persistence_quantile_interval,KM3,2014-10,0.05194242108914323,0.06271903624054165,0.016263440860214994,0.035841965440040355,0.02288837011884548,0.010137995459275323,-0.016100455649102875,-0.03983066612169617,-0.0061254454009396705,0,0
UCI Electricity,persistence_quantile_interval,KM3,2014-11,0.05299262789182143,0.07121913580246919,0.01927236070381227,0.04074006190941674,0.03185442386831272,0.0122658031932225,-0.012252565982404692,-0.03936471193415647,-0.007006557510589772,0,0
