dataset,configuration,coverage,horizon_hours,window,window_order,fold,fit_days,validation_start,validation_stop_exclusive,policy,n,picp,mpiw,macro_user_abs_coverage_gap,max_abs_cluster_coverage_gap,normalized_interval_score
Ausgrid,lightgbm_quantile__c80__h6,0.8,6.0,2013-03,8,1,35,2013-02-08 00:00:00,2013-02-15 00:00:00,rolling_group_norm,100464,0.820721850613155,0.4482706808956167,0.0665770823379518,0.0217047128129601,2.17143445209715
Ausgrid,lightgbm_quantile__c80__h6,0.8,6.0,2013-03,8,1,35,2013-02-08 00:00:00,2013-02-15 00:00:00,rolling_user_norm,100464,0.8191591017677974,0.4468809982061001,0.046050326485109,0.0216740304369169,2.1612016880617144
Ausgrid,lightgbm_quantile__c80__h6,0.8,6.0,2013-03,8,2,42,2013-02-15 00:00:00,2013-02-22 00:00:00,rolling_global_norm,100464,0.822324414715719,0.41402674410264,0.0704093008440834,0.035362554112554,1.942679353564374
Ausgrid,lightgbm_quantile__c80__h6,0.8,6.0,2013-03,8,2,42,2013-02-15 00:00:00,2013-02-22 00:00:00,rolling_group_norm,100464,0.822961458831024,0.4147671982636746,0.0703575410097149,0.025109649122807,1.9428326996974568
Ausgrid,lightgbm_quantile__c80__h6,0.8,6.0,2013-03,8,2,42,2013-02-15 00:00:00,2013-02-22 00:00:00,rolling_user_norm,100464,0.8248228221054308,0.412724672264589,0.0486602165949991,0.0302266081871344,1.9311382092271896
Ausgrid,lightgbm_quantile__c80__h6,0.8,6.0,2013-03,8,3,49,2013-02-22 00:00:00,2013-03-01 00:00:00,rolling_global_norm,100464,0.8189102564102564,0.4383926326495179,0.0655179964962573,0.0254531926406925,2.171725630445785
Ausgrid,lightgbm_quantile__c80__h6,0.8,6.0,2013-03,8,3,49,2013-02-22 00:00:00,2013-03-01 00:00:00,rolling_group_norm,100464,0.8184523809523809,0.4390633018088974,0.0658604077082337,0.0229933726067745,2.1720069799605577
Ausgrid,lightgbm_quantile__c80__h6,0.8,6.0,2013-03,8,3,49,2013-02-22 00:00:00,2013-03-01 00:00:00,rolling_user_norm,100464,0.8212693103997452,0.4364042031623068,0.0443342888995062,0.0276159147869673,2.159246889031957
Ausgrid,lightgbm_quantile__c80__h6,0.8,6.0,2013-04,9,1,35,2013-03-11 00:00:00,2013-03-18 00:00:00,rolling_global_norm,100464,0.7993709189361363,0.4027152621235415,0.0675903806338588,0.0074607683982683,1.9548486044244344
Ausgrid,lightgbm_quantile__c80__h6,0.8,6.0,2013-04,9,1,35,2013-03-11 00:00:00,2013-03-18 00:00:00,rolling_group_norm,100464,0.7997292562509953,0.4031666103926736,0.067542602325211,0.0008928571428571,1.954779945801296
Ausgrid,lightgbm_quantile__c80__h6,0.8,6.0,2013-04,9,1,35,2013-03-11 00:00:00,2013-03-18 00:00:00,rolling_user_norm,100464,0.7998984710941233,0.3990730848984985,0.0389532568880394,0.0020434462444771,1.9373116004892164
Ausgrid,lightgbm_quantile__c80__h6,0.8,6.0,2013-04,9,2,42,2013-03-18 00:00:00,2013-03-25 00:00:00,rolling_global_norm,100464,0.7930502468545947,0.3947492169551735,0.0645982640547857,0.0164641629847815,2.0347893104464627
Ausgrid,lightgbm_quantile__c80__h6,0.8,6.0,2013-04,9,2,42,2013-03-18 00:00:00,2013-03-25 00:00:00,rolling_group_norm,100464,0.7932990922121357,0.3951973525184062,0.0649307214524605,0.0122606774668631,2.034678795452705
Ausgrid,lightgbm_quantile__c80__h6,0.8,6.0,2013-04,9,2,42,2013-03-18 00:00:00,2013-03-25 00:00:00,rolling_user_norm,100464,0.7899645644210862,0.3911309655595062,0.0393673355629877,0.0171084928816888,2.021803189138697
Ausgrid,lightgbm_quantile__c80__h6,0.8,6.0,2013-04,9,3,49,2013-03-25 00:00:00,2013-04-01 00:00:00,rolling_global_norm,100464,0.7957974996018474,0.4416395184827651,0.0665890269151138,0.0090697103583702,2.176874059987512
Ausgrid,lightgbm_quantile__c80__h6,0.8,6.0,2013-04,9,3,49,2013-03-25 00:00:00,2013-04-01 00:00:00,rolling_group_norm,100464,0.795837314859054,0.4420979943798153,0.0670230132186653,0.0064055735930735,2.176820077259673
Ausgrid,lightgbm_quantile__c80__h6,0.8,6.0,2013-04,9,3,49,2013-03-25 00:00:00,2013-04-01 00:00:00,rolling_user_norm,100464,0.7965639433030738,0.4381832135869526,0.0402253543557891,0.0047483766233766,2.162397823601
Ausgrid,lightgbm_quantile__c80__h6,0.8,6.0,2013-05,10,1,35,2013-04-10 00:00:00,2013-04-17 00:00:00,rolling_global_norm,100464,0.8094242713807931,0.3866781947544296,0.0640348781653129,0.0193317099567099,1.7858881132227824
Ausgrid,lightgbm_quantile__c80__h6,0.8,6.0,2013-05,10,1,35,2013-04-10 00:00:00,2013-04-17 00:00:00,rolling_group_norm,100464,0.8094441790093964,0.3871605239314109,0.0635570950788342,0.0117943053510063,1.7858643709811262
Ausgrid,lightgbm_quantile__c80__h6,0.8,6.0,2013-05,10,1,35,2013-04-10 00:00:00,2013-04-17 00:00:00,rolling_user_norm,100464,0.8038501353718746,0.3834660193772071,0.0453017996496257,0.0056578301423662,1.7768651809361862
Ausgrid,lightgbm_quantile__c80__h6,0.8,6.0,2013-05,10,2,42,2013-04-17 00:00:00,2013-04-24 00:00:00,rolling_global_norm,100464,0.7744266602962255,0.4101700049468528,0.0712454212454212,0.0321950710108605,2.0896109308095445
Ausgrid,lightgbm_quantile__c80__h6,0.8,6.0,2013-05,10,2,42,2013-04-17 00:00:00,2013-04-24 00:00:00,rolling_group_norm,100464,0.7742773530817009,0.4105866646487831,0.0717371396719222,0.02953216374269,2.089381492591257
Ausgrid,lightgbm_quantile__c80__h6,0.8,6.0,2013-05,10,2,42,2013-04-17 00:00:00,2013-04-24 00:00:00,rolling_user_norm,100464,0.7692606306736741,0.4071333472113238,0.057312071985985,0.0354234307359307,2.079545551081659
Ausgrid,lightgbm_quantile__c80__h6,0.8,6.0,2013-05,10,3,49,2013-04-24 00:00:00,2013-05-01 00:00:00,rolling_global_norm,100464,0.7873467112597548,0.4117531100812304,0.0682114986462812,0.0223527568922305,1.9361613093105423
Ausgrid,lightgbm_quantile__c80__h6,0.8,6.0,2013-05,10,3,49,2013-04-24 00:00:00,2013-05-01 00:00:00,rolling_group_norm,100464,0.7875756489886925,0.412250259232962,0.0677038541168976,0.0178623642439432,1.9358460426387265
Ausgrid,lightgbm_quantile__c80__h6,0.8,6.0,2013-05,10,3,49,2013-04-24 00:00:00,2013-05-01 00:00:00,rolling_user_norm,100464,0.7853858098423315,0.4088616375485926,0.0508221850613155,0.0168703007518797,1.925434370429096
Ausgrid,lightgbm_quantile__c80__h6,0.8,6.0,2013-06,11,1,35,2013-05-11 00:00:00,2013-05-18 00:00:00,rolling_global_norm,100464,0.7890687211339386,0.4602734677241602,0.0744644847905717,0.0226138262322472,2.2747851366254386
Ausgrid,lightgbm_quantile__c80__h6,0.8,6.0,2013-06,11,1,35,2013-05-11 00:00:00,2013-05-18 00:00:00,rolling_group_norm,100464,0.789277751234273,0.4607842736218633,0.0732959069915591,0.0139724310776943,2.274393526092714
Ausgrid,lightgbm_quantile__c80__h6,0.8,6.0,2013-06,11,1,35,2013-05-11 00:00:00,2013-05-18 00:00:00,rolling_user_norm,100464,0.7910594839942666,0.4576110585230187,0.0429666348144609,0.0107345779220779,2.2535710821887465
Ausgrid,lightgbm_quantile__c80__h6,0.8,6.0,2013-06,11,2,42,2013-05-18 00:00:00,2013-05-25 00:00:00,rolling_global_norm,100464,0.7687430323299889,0.5406600977058198,0.082809762701067,0.0466583124477861,2.7505134112735155
Ausgrid,lightgbm_quantile__c80__h6,0.8,6.0,2013-06,11,2,42,2013-05-18 00:00:00,2013-05-25 00:00:00,rolling_group_norm,100464,0.7692009077878643,0.5410638541533485,0.0830566172957477,0.0360850041771094,2.749749600774825
Ausgrid,lightgbm_quantile__c80__h6,0.8,6.0,2013-06,11,2,42,2013-05-18 00:00:00,2013-05-25 00:00:00,rolling_user_norm,100464,0.7641841853798376,0.5378123065311893,0.0636148272017837,0.043499373433584,2.7312145875110523
Ausgrid,lightgbm_quantile__c80__h6,0.8,6.0,2013-06,11,3,49,2013-05-25 00:00:00,2013-06-01 00:00:00,rolling_global_norm,100464,0.7857441471571907,0.5507927588258311,0.0772157190635451,0.0266081871345029,2.5993764644170123
Ausgrid,lightgbm_quantile__c80__h6,0.8,6.0,2013-06,11,3,49,2013-05-25 00:00:00,2013-06-01 00:00:00,rolling_group_norm,100464,0.7856346551998726,0.5510364977676317,0.0774964166268514,0.0163414334806087,2.598793513180712
Ausgrid,lightgbm_quantile__c80__h6,0.8,6.0,2013-06,11,3,49,2013-05-25 00:00:00,2013-06-01 00:00:00,rolling_user_norm,100464,0.7803292721770982,0.5481537719422948,0.0538561076604554,0.0228767795778105,2.579236103814206
Ausgrid,lightgbm_quantile__c90__h6,0.9,6.0,2012-07,0,1,35,2012-06-10 00:00:00,2012-06-17 00:00:00,rolling_global_norm,100464,0.8935638636725594,0.9174581469617114,0.0388139034878165,0.0163847117794486,3.872009548143129
Ausgrid,lightgbm_quantile__c90__h6,0.9,6.0,2012-07,0,1,35,2012-06-10 00:00:00,2012-06-17 00:00:00,rolling_group_norm,100464,0.8929765886287625,0.917136831391662,0.0389393215480172,0.0083603896103896,3.871369381238903
Ausgrid,lightgbm_quantile__c90__h6,0.9,6.0,2012-07,0,1,35,2012-06-10 00:00:00,2012-06-17 00:00:00,rolling_user_norm,100464,0.8925386207994903,0.916726600793311,0.0329909221213569,0.0097808441558441,3.866417829837473
Ausgrid,lightgbm_quantile__c90__h6,0.9,6.0,2012-07,0,2,42,2012-06-17 00:00:00,2012-06-24 00:00:00,rolling_global_norm,100464,0.8941013696448479,0.8999514709915845,0.0394827998088867,0.0163324979114453,3.70151725420508
Ausgrid,lightgbm_quantile__c90__h6,0.9,6.0,2012-07,0,2,42,2012-06-17 00:00:00,2012-06-24 00:00:00,rolling_group_norm,100464,0.8942108616021659,0.8996878068529582,0.0392100652970218,0.0065685045948203,3.7008363999324616
Ausgrid,lightgbm_quantile__c90__h6,0.9,6.0,2012-07,0,2,42,2012-06-17 00:00:00,2012-06-24 00:00:00,rolling_user_norm,100464,0.8912545787545788,0.8989742500860156,0.0315078037904124,0.0094747177221404,3.6937503241191374
Ausgrid,lightgbm_quantile__c90__h6,0.9,6.0,2012-07,0,3,49,2012-06-24 00:00:00,2012-07-01 00:00:00,rolling_global_norm,100464,0.8929467271858577,0.9328082348868668,0.0404503105590062,0.016750208855472,3.811562660248085
Ausgrid,lightgbm_quantile__c90__h6,0.9,6.0,2012-07,0,3,49,2012-06-24 00:00:00,2012-07-01 00:00:00,rolling_group_norm,100464,0.8932552954292085,0.9325612403877824,0.0398709985666507,0.0084280303030302,3.810916201780108
Ausgrid,lightgbm_quantile__c90__h6,0.9,6.0,2012-07,0,3,49,2012-06-24 00:00:00,2012-07-01 00:00:00,rolling_user_norm,100464,0.8912048096830706,0.9317478899961372,0.032572861920688,0.012114448051948,3.80408991536079
Ausgrid,lightgbm_quantile__c90__h6,0.9,6.0,2012-08,1,1,35,2012-07-11 00:00:00,2012-07-18 00:00:00,rolling_global_norm,100464,0.905697563306259,0.8604455164953686,0.0402771141901576,0.0117268041237112,3.4993910890344773
Ausgrid,lightgbm_quantile__c90__h6,0.9,6.0,2012-08,1,1,35,2012-07-11 00:00:00,2012-07-18 00:00:00,rolling_group_norm,100464,0.9049410734193344,0.8600630533139715,0.0403806338588947,0.0073085419734904,3.499064571077356
Ausgrid,lightgbm_quantile__c90__h6,0.9,6.0,2012-08,1,1,35,2012-07-11 00:00:00,2012-07-18 00:00:00,rolling_user_norm,100464,0.9061255773212294,0.8588563242262786,0.0283544354196528,0.0081296992481202,3.488420303907416
Ausgrid,lightgbm_quantile__c90__h6,0.9,6.0,2012-08,1,2,42,2012-07-18 00:00:00,2012-07-25 00:00:00,rolling_global_norm,100464,0.8900800286669852,0.9005711251014429,0.0459886128364389,0.0217888471177944,3.8685064151975457
Ausgrid,lightgbm_quantile__c90__h6,0.9,6.0,2012-08,1,2,42,2012-07-18 00:00:00,2012-07-25 00:00:00,rolling_group_norm,100464,0.889890906195254,0.9001592739693669,0.0450469820035037,0.0117115705931495,3.867456967353304
Ausgrid,lightgbm_quantile__c90__h6,0.9,6.0,2012-08,1,2,42,2012-07-18 00:00:00,2012-07-25 00:00:00,rolling_user_norm,100464,0.8886864946647556,0.8989218683641451,0.0347169135212613,0.0130952380952381,3.856522526395585
Ausgrid,lightgbm_quantile__c90__h6,0.9,6.0,2012-08,1,3,49,2012-07-25 00:00:00,2012-08-01 00:00:00,rolling_global_norm,100464,0.8951365663322185,0.9023709390161984,0.0455267558528428,0.0194392230576441,3.7542716453484175
Ausgrid,lightgbm_quantile__c90__h6,0.9,6.0,2012-08,1,3,49,2012-07-25 00:00:00,2012-08-01 00:00:00,rolling_group_norm,100464,0.8948777671603758,0.9019058761352016,0.0452878643096034,0.0086309523809523,3.7530230135836216
Ausgrid,lightgbm_quantile__c90__h6,0.9,6.0,2012-08,1,3,49,2012-07-25 00:00:00,2012-08-01 00:00:00,rolling_user_norm,100464,0.8961618092052874,0.9007974014711786,0.0287943940117853,0.0070645363408521,3.732373837366289
Ausgrid,lightgbm_quantile__c90__h6,0.9,6.0,2012-09,2,1,35,2012-08-11 00:00:00,2012-08-18 00:00:00,rolling_global_norm,100464,0.9019449753145404,0.9156422957325776,0.045558608058608,0.0136695906432748,3.753675620690841
Ausgrid,lightgbm_quantile__c90__h6,0.9,6.0,2012-09,2,1,35,2012-08-11 00:00:00,2012-08-18 00:00:00,rolling_group_norm,100464,0.9019250676859372,0.9147921181309387,0.0437908106386367,0.0045251623376623,3.752221061285505
Ausgrid,lightgbm_quantile__c90__h6,0.9,6.0,2012-09,2,1,35,2012-08-11 00:00:00,2012-08-18 00:00:00,rolling_user_norm,100464,0.8999343048256092,0.91522274084703,0.0302138079311992,0.0035346097201767,3.735351756106445
Ausgrid,lightgbm_quantile__c90__h6,0.9,6.0,2012-09,2,2,42,2012-08-18 00:00:00,2012-08-25 00:00:00,rolling_global_norm,100464,0.9177018633540373,0.8111048047027898,0.04417502787068,0.0302962662337662,3.132294544879283
Ausgrid,lightgbm_quantile__c90__h6,0.9,6.0,2012-09,2,2,42,2012-08-18 00:00:00,2012-08-25 00:00:00,rolling_group_norm,100464,0.9177018633540373,0.8102260793381201,0.0434185379837553,0.0226866883116882,3.1314415835701777
Ausgrid,lightgbm_quantile__c90__h6,0.9,6.0,2012-09,2,2,42,2012-08-18 00:00:00,2012-08-25 00:00:00,rolling_user_norm,100464,0.916407867494824,0.8100019943418865,0.0298574613792005,0.019439935064935,3.1188186471609907
Ausgrid,lightgbm_quantile__c90__h6,0.9,6.0,2012-09,2,3,49,2012-08-25 00:00:00,2012-09-01 00:00:00,rolling_global_norm,100464,0.9077779104953018,0.7431199427001495,0.0438545150501672,0.0189664502164501,3.117734847776201
Ausgrid,lightgbm_quantile__c90__h6,0.9,6.0,2012-09,2,3,49,2012-08-25 00:00:00,2012-09-01 00:00:00,rolling_group_norm,100464,0.9076584647236822,0.7424588423163436,0.0437310877528268,0.0091585497835497,3.1169097159003445
Ausgrid,lightgbm_quantile__c90__h6,0.9,6.0,2012-09,2,3,49,2012-08-25 00:00:00,2012-09-01 00:00:00,rolling_user_norm,100464,0.904951027233636,0.7409229275637464,0.0318820672081541,0.0090570887445887,3.100084208559976
Ausgrid,lightgbm_quantile__c90__h6,0.9,6.0,2012-10,3,1,35,2012-09-10 00:00:00,2012-09-17 00:00:00,rolling_global_norm,100464,0.9012183468705208,0.6421608130413995,0.047591176939003,0.0181209415584415,2.785539021948372
Ausgrid,lightgbm_quantile__c90__h6,0.9,6.0,2012-10,3,1,35,2012-09-10 00:00:00,2012-09-17 00:00:00,rolling_group_norm,100464,0.9009894091415832,0.6415660767001087,0.0461518553909858,0.0095305735930735,2.785054914228584
Ausgrid,lightgbm_quantile__c90__h6,0.9,6.0,2012-10,3,1,35,2012-09-10 00:00:00,2012-09-17 00:00:00,rolling_user_norm,100464,0.8980231724796942,0.6408926779262799,0.0364409141583054,0.0156111929307806,2.7707199728957828
Ausgrid,lightgbm_quantile__c90__h6,0.9,6.0,2012-10,3,2,42,2012-09-17 00:00:00,2012-09-24 00:00:00,rolling_global_norm,100464,0.9106744704570792,0.6333436559284609,0.0490523968784838,0.0228557900432899,2.5206822076326403
Ausgrid,lightgbm_quantile__c90__h6,0.9,6.0,2012-10,3,2,42,2012-09-17 00:00:00,2012-09-24 00:00:00,rolling_group_norm,100464,0.9105649784997611,0.6329418647946671,0.0493848542761586,0.0132466583124477,2.5204909491685368
Ausgrid,lightgbm_quantile__c90__h6,0.9,6.0,2012-10,3,2,42,2012-09-17 00:00:00,2012-09-24 00:00:00,rolling_user_norm,100464,0.9102763178850136,0.633383666431471,0.0333930562191431,0.0171739718614718,2.506960584576833
Ausgrid,lightgbm_quantile__c90__h6,0.9,6.0,2012-10,3,3,49,2012-09-24 00:00:00,2012-10-01 00:00:00,rolling_global_norm,100464,0.9121078197165152,0.5780150460819172,0.0454929128842172,0.021976461038961,2.3679579569885787
Ausgrid,lightgbm_quantile__c90__h6,0.9,6.0,2012-10,3,3,49,2012-09-24 00:00:00,2012-10-01 00:00:00,rolling_group_norm,100464,0.9113214683866858,0.5777052699664289,0.0460443541965281,0.0169277360066834,2.3682436001042126
Ausgrid,lightgbm_quantile__c90__h6,0.9,6.0,2012-10,3,3,49,2012-09-24 00:00:00,2012-10-01 00:00:00,rolling_user_norm,100464,0.910127010670489,0.57734052901128,0.0365484153527631,0.0171063311688312,2.356977270016705
Ausgrid,lightgbm_quantile__c90__h6,0.9,6.0,2012-11,4,1,35,2012-10-11 00:00:00,2012-10-18 00:00:00,rolling_global_norm,100464,0.882087115782768,0.616076544289862,0.0436375218983914,0.0241384711779448,2.8599787962894863
Ausgrid,lightgbm_quantile__c90__h6,0.9,6.0,2012-11,4,1,35,2012-10-11 00:00:00,2012-10-18 00:00:00,rolling_group_norm,100464,0.8817685937251155,0.6162193595890781,0.0440874343048256,0.0235457251082251,2.8594786809424573
Ausgrid,lightgbm_quantile__c90__h6,0.9,6.0,2012-11,4,1,35,2012-10-11 00:00:00,2012-10-18 00:00:00,rolling_user_norm,100464,0.8758560280299411,0.6147518258774741,0.0365862398471094,0.0304112554112554,2.846301048641541
Ausgrid,lightgbm_quantile__c90__h6,0.9,6.0,2012-11,4,2,42,2012-10-18 00:00:00,2012-10-25 00:00:00,rolling_global_norm,100464,0.90090977862717,0.5679995530597464,0.0446866539257843,0.009090909090909,2.43640601518664
Ausgrid,lightgbm_quantile__c90__h6,0.9,6.0,2012-11,4,2,42,2012-10-18 00:00:00,2012-10-25 00:00:00,rolling_group_norm,100464,0.9010491320273928,0.5681809126002182,0.0448100812231246,0.0029605263157894,2.4362007086489275
Ausgrid,lightgbm_quantile__c90__h6,0.9,6.0,2012-11,4,2,42,2012-10-18 00:00:00,2012-10-25 00:00:00,rolling_user_norm,100464,0.8986801242236024,0.5672061159081367,0.0312410415671285,0.0030167748917748,2.4250829435420806
Ausgrid,lightgbm_quantile__c90__h6,0.9,6.0,2012-11,4,3,49,2012-10-25 00:00:00,2012-11-01 00:00:00,rolling_global_norm,100464,0.9034181398311834,0.5548357307431349,0.0460921325051759,0.0107819264069264,2.3104342577720214
Ausgrid,lightgbm_quantile__c90__h6,0.9,6.0,2012-11,4,3,49,2012-10-25 00:00:00,2012-11-01 00:00:00,rolling_group_norm,100464,0.9027213728300684,0.5549735602434812,0.0457099060359929,0.0063283208020049,2.310428392551422
Ausgrid,lightgbm_quantile__c90__h6,0.9,6.0,2012-11,4,3,49,2012-10-25 00:00:00,2012-11-01 00:00:00,rolling_user_norm,100464,0.901845437171524,0.5536140511676048,0.0319895684026118,0.0037176274018378,2.297847681894938
Ausgrid,lightgbm_quantile__c90__h6,0.9,6.0,2012-12,5,1,35,2012-11-10 00:00:00,2012-11-17 00:00:00,rolling_global_norm,100464,0.8951465201465202,0.5529042132586893,0.0432791845835324,0.0090747702589808,2.3707006288689283
Ausgrid,lightgbm_quantile__c90__h6,0.9,6.0,2012-12,5,1,35,2012-11-10 00:00:00,2012-11-17 00:00:00,rolling_group_norm,100464,0.8950569358178054,0.5532423689905184,0.0431059882146838,0.0088000541125541,2.370512201808744
Ausgrid,lightgbm_quantile__c90__h6,0.9,6.0,2012-12,5,1,35,2012-11-10 00:00:00,2012-11-17 00:00:00,rolling_user_norm,100464,0.8887263099219621,0.5506012122680399,0.0327818920210224,0.0168831168831169,2.3543605176116427
Ausgrid,lightgbm_quantile__c90__h6,0.9,6.0,2012-12,5,2,42,2012-11-17 00:00:00,2012-11-24 00:00:00,rolling_global_norm,100464,0.8944696607740086,0.5538088435053199,0.0456999522216913,0.0158886800334169,2.3346224866814342
Ausgrid,lightgbm_quantile__c90__h6,0.9,6.0,2012-12,5,2,42,2012-11-17 00:00:00,2012-11-24 00:00:00,rolling_group_norm,100464,0.894957397674789,0.5541326165420148,0.0450768434464086,0.0092053049289891,2.333961710094304
Ausgrid,lightgbm_quantile__c90__h6,0.9,6.0,2012-12,5,2,42,2012-11-17 00:00:00,2012-11-24 00:00:00,rolling_user_norm,100464,0.8939719700589266,0.5513898728562872,0.0286391145086797,0.0077433166248955,2.319155608842328
Ausgrid,lightgbm_quantile__c90__h6,0.9,6.0,2012-12,5,3,49,2012-11-24 00:00:00,2012-12-01 00:00:00,rolling_global_norm,100464,0.8944497531454053,0.5870982018440324,0.0431358496575887,0.0163782523318606,3.162880981520024
Ausgrid,lightgbm_quantile__c90__h6,0.9,6.0,2012-12,5,3,49,2012-11-24 00:00:00,2012-12-01 00:00:00,rolling_group_norm,100464,0.8941511387163561,0.5873538329007217,0.0426859372511546,0.0158566519391262,3.1630395449748927
Ausgrid,lightgbm_quantile__c90__h6,0.9,6.0,2012-12,5,3,49,2012-11-24 00:00:00,2012-12-01 00:00:00,rolling_user_norm,100464,0.8962215320910973,0.5842915411779063,0.034205287466157,0.0147214040255277,3.153557167997298
Ausgrid,lightgbm_quantile__c90__h6,0.9,6.0,2013-01,6,1,35,2012-12-11 00:00:00,2012-12-18 00:00:00,rolling_global_norm,100464,0.8993072145246058,0.5939611356548458,0.0440197483675744,0.0139272186147185,2.710057895347531
Ausgrid,lightgbm_quantile__c90__h6,0.9,6.0,2013-01,6,1,35,2012-12-11 00:00:00,2012-12-18 00:00:00,rolling_group_norm,100464,0.8993470297818124,0.5944474625600906,0.0432990922121356,0.0055397727272726,2.7094612993151173
Ausgrid,lightgbm_quantile__c90__h6,0.9,6.0,2013-01,6,1,35,2012-12-11 00:00:00,2012-12-18 00:00:00,rolling_user_norm,100464,0.8963310240484154,0.5893598320023745,0.0311056696926262,0.0056808688387636,2.6985674323897544
Ausgrid,lightgbm_quantile__c90__h6,0.9,6.0,2013-01,6,2,42,2012-12-18 00:00:00,2012-12-25 00:00:00,rolling_global_norm,100464,0.8921205605988215,0.6489780526861157,0.0415312947921643,0.0176362297496318,3.3096889477630165
Ausgrid,lightgbm_quantile__c90__h6,0.9,6.0,2013-01,6,2,42,2012-12-18 00:00:00,2012-12-25 00:00:00,rolling_group_norm,100464,0.8920608377130116,0.6495663160286864,0.0403487816531294,0.0143532155130093,3.309396196750683
Ausgrid,lightgbm_quantile__c90__h6,0.9,6.0,2013-01,6,2,42,2012-12-18 00:00:00,2012-12-25 00:00:00,rolling_user_norm,100464,0.8889353400222966,0.6452823553567891,0.0369087434304825,0.0176975945017182,3.30120822337444
Ausgrid,lightgbm_quantile__c90__h6,0.9,6.0,2013-01,6,3,49,2012-12-25 00:00:00,2013-01-01 00:00:00,rolling_global_norm,100464,0.8995560598821468,0.654834652502695,0.0451604554865424,0.0135213744588744,2.7654108669606736
Ausgrid,lightgbm_quantile__c90__h6,0.9,6.0,2013-01,6,3,49,2012-12-25 00:00:00,2013-01-01 00:00:00,rolling_group_norm,100464,0.8999442586399108,0.6555604189726659,0.0439520624303233,0.0051326232247285,2.764821024239326
Ausgrid,lightgbm_quantile__c90__h6,0.9,6.0,2013-01,6,3,49,2012-12-25 00:00:00,2013-01-01 00:00:00,rolling_user_norm,100464,0.8964902850772416,0.6532054703204102,0.0342391304347826,0.0109805764411027,2.7494107550892406
Ausgrid,lightgbm_quantile__c90__h6,0.9,6.0,2013-02,7,1,35,2013-01-11 00:00:00,2013-01-18 00:00:00,rolling_global_norm,100464,0.8964206083771301,0.7567204163172524,0.0464922758401019,0.0093097326649957,3.4912485147328884
Ausgrid,lightgbm_quantile__c90__h6,0.9,6.0,2013-02,7,1,35,2013-01-11 00:00:00,2013-01-18 00:00:00,rolling_group_norm,100464,0.8956840261188087,0.7575529878970388,0.0456243032329988,0.0074134199134199,3.490732720424469
Ausgrid,lightgbm_quantile__c90__h6,0.9,6.0,2013-02,7,1,35,2013-01-11 00:00:00,2013-01-18 00:00:00,rolling_user_norm,100464,0.8934245102723364,0.7564770949893267,0.0331720815416467,0.0078869047619047,3.472721708771741
Ausgrid,lightgbm_quantile__c90__h6,0.9,6.0,2013-02,7,2,42,2013-01-18 00:00:00,2013-01-25 00:00:00,rolling_global_norm,100464,0.8911052715400541,0.7568075132932084,0.0486422997292562,0.0176378446115288,3.736690115178332
Ausgrid,lightgbm_quantile__c90__h6,0.9,6.0,2013-02,7,2,42,2013-01-18 00:00:00,2013-01-25 00:00:00,rolling_group_norm,100464,0.8910555024685459,0.7576955304865978,0.0472189042841216,0.0112416457811195,3.73557814721328
Ausgrid,lightgbm_quantile__c90__h6,0.9,6.0,2013-02,7,2,42,2013-01-18 00:00:00,2013-01-25 00:00:00,rolling_user_norm,100464,0.8920309762701067,0.7566332550759869,0.0349836757445453,0.0120509607351713,3.716318648022374
Ausgrid,lightgbm_quantile__c90__h6,0.9,6.0,2013-02,7,3,49,2013-01-25 00:00:00,2013-02-01 00:00:00,rolling_global_norm,100464,0.9001831501831502,0.6897207875760755,0.048088867654085,0.0160579004329004,3.0791140196176907
Ausgrid,lightgbm_quantile__c90__h6,0.9,6.0,2013-02,7,3,49,2013-01-25 00:00:00,2013-02-01 00:00:00,rolling_group_norm,100464,0.900959547698678,0.690588670415902,0.0461100493709189,0.0049310064935064,3.0780839999617786
Ausgrid,lightgbm_quantile__c90__h6,0.9,6.0,2013-02,7,3,49,2013-01-25 00:00:00,2013-02-01 00:00:00,rolling_user_norm,100464,0.9026118808727503,0.6886289271454901,0.0309205287466156,0.0053448699067255,3.0580969812063863
Ausgrid,lightgbm_quantile__c90__h6,0.9,6.0,2013-03,8,1,35,2013-02-08 00:00:00,2013-02-15 00:00:00,rolling_global_norm,100464,0.9110029463290332,0.6429843965917814,0.0453874024526198,0.0197781385281384,2.867704778162657
Ausgrid,lightgbm_quantile__c90__h6,0.9,6.0,2013-03,8,1,35,2013-02-08 00:00:00,2013-02-15 00:00:00,rolling_group_norm,100464,0.9114309603440038,0.6436603788804116,0.0449315177576047,0.012907268170426,2.867700871873074
Ausgrid,lightgbm_quantile__c90__h6,0.9,6.0,2013-03,8,1,35,2013-02-08 00:00:00,2013-02-15 00:00:00,rolling_user_norm,100464,0.9077580028666984,0.639065557449503,0.0309384456123586,0.0089653902798232,2.8472765496051893
Ausgrid,lightgbm_quantile__c90__h6,0.9,6.0,2013-03,8,2,42,2013-02-15 00:00:00,2013-02-22 00:00:00,rolling_global_norm,100464,0.9148351648351648,0.6024921161932033,0.0474120082815734,0.0242424242424241,2.534268982380806
Ausgrid,lightgbm_quantile__c90__h6,0.9,6.0,2013-03,8,2,42,2013-02-15 00:00:00,2013-02-22 00:00:00,rolling_group_norm,100464,0.9155418856505813,0.6031000653118727,0.0468645484949832,0.0178939617083946,2.534239447781036
